ASOF02   Date 01/24/2002 Time 21:29:15   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2001 To 12/31/2001  Page 007

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - VAL       LARGE CAP VALUE ACTI
Instrument - COM       COMMON STOCK

SEMPRA ENERGY                              4.073 SRE     816851109     24.5500       206,300.00      4,509,916.49      5,064,665.00
SOLECTRON CORP                             0.000 SLR     834182107     11.2800       455,400.00     10,563,723.30      5,136,912.00
SOUTHERN CO                                5.286 SO      842587107Q    25.3500       375,800.00      6,951,331.90      9,526,530.00
SOUTHWEST AIRLINES                         0.108 LUV     844741108Q    18.4800       402,300.00      5,388,723.11      7,434,504.00
SPRINT CORP.                               2.490 FON     852061100Q    20.0800       625,300.00     32,566,780.44     12,556,024.00
ST. PAUL COMPANIES                         2.547 SPC     792860108Q    43.9700       210,000.00      7,729,552.99      9,233,700.00
STAPLES INC                                0.000 SPLS    855030102     18.7000       209,400.00      3,967,442.99      3,915,780.00
STARWOOD HOTELS & RESORTS                  2.680 HOT     85590A203     29.8500        43,300.00      1,457,495.20      1,292,505.00
STILLWELL FINANCIAL INC                    0.147 SV      860831106     27.2200       211,638.00      4,818,367.32      5,760,786.36
SUNTRUST BANKS INC.                        2.551 STI     867914103Q    62.7000       172,900.00     10,797,717.55     10,840,830.00
SYMBOL TECHNOLOGIES INC                    0.125 SBL     871508107     15.8800       193,200.00      4,065,281.26      3,068,016.00
SYNOVUS FINANCIAL CORP                     2.035 SNV     87161C105     25.0500       182,000.00      4,232,812.29      4,559,100.00
T ROWE PRICE GROUP INC.                    1.727 TROW    74144T108Q    34.7300        90,800.00      3,431,120.82      3,153,484.00
TECO ENERGY                                5.259 TE      872375100Q    26.2400        90,800.00      1,980,126.88      2,382,592.00
TELLABS INC.                               0.000 TLAB    879664100     14.9600       255,000.00      9,529,773.47      3,814,800.00
TEMPLE-INLAND INC.                         2.256 TIN     879868107Q    56.7300        18,600.00        946,639.41      1,055,178.00
TENET HEALTHCARE CORP                      0.000 THC     88033G100     58.7200       150,600.00      4,448,302.45      8,843,232.00
TERADYNE INC                               0.000 TER     880770102     30.1400       112,500.00      6,008,863.13      3,390,750.00
TEXTRON INC.                               3.135 TXT     883203101Q    41.4600       145,000.00      8,968,480.59      6,011,700.00
THOMAS & BETTS CORP.                       0.000 TNB     884315102Q    21.1500        39,200.00      1,091,615.95        829,080.00
TMP WORLDWIDE INC                          0.000 TMPW    872941109     42.9000        69,000.00      3,447,658.20      2,960,100.01
TRANSOCEAN SEDCO FOREX INC.                0.354 RIG     G90078109     33.8200       315,000.00     14,925,531.77     10,653,300.00
TRIBUNE CO                                 1.175 TRB     896047107Q    37.4300       185,700.00      6,886,718.81      6,950,751.00
TRW INC.                                   1.889 TRW     872649108Q    37.0400       113,500.00      4,806,182.62      4,204,040.00
TXU CORPORATION                            5.090 TXU     873168108Q    47.1500       161,100.00      6,082,798.75      7,595,865.00
TYCO INT’L. LTD NEW                        0.084 TYC     902124106Q    58.9000     1,255,000.00     47,371,830.32     73,919,500.00
UNION PACIFIC CORP.                        1.403 UNP     907818108Q    57.0000       170,000.00      8,178,520.38      9,690,000.00
UNISYS CORP.                               0.000 UIS     909214108     12.5400       199,800.00      4,568,233.01      2,505,492.00
UNITED STATES STEEL CORP.                  2.208 X       912909108Q    18.1100        30,000.00        607,773.00        543,300.00
UNITED TECHNOLOGIES                        1.392 UTX     913017109Q    64.6300       294,000.00     16,332,336.60     19,001,220.00
UNOCAL                                     2.217 UCL     915289102Q    36.0700       149,600.00      3,907,498.76      5,396,072.00
UNUMPROVIDENT CORP.                        2.225 UNM     91529Y106Q    26.5100        43,300.00      1,363,412.15      1,147,883.00
US BANCORP                                 3.583 USB     902973304     20.9300     1,283,585.00     25,634,858.07     26,865,434.05
VERIZON COMMUNICATIONS                     3.244 VZ      92343V104Q    47.4600     1,748,300.00     76,016,091.61     82,974,318.00
VIACOM INC-CLASS B                         0.000 VIA.B   925524308     44.1500     1,117,000.00     46,187,861.15     49,315,550.00
VISTEON CORP                               1.595 VC      92839U107     15.0400        75,000.00      1,281,952.50      1,128,000.00
VITESSE SEMICONDUCTOR CORP                 0.000 VTSS    928497106     12.4300       454,400.00      8,844,698.28      5,648,192.00
WACHOVIA CORP.- NEW                        3.061 WB      929903102Q    31.3600       778,400.00     32,064,529.91     24,410,624.00
WASHINGTON MUTUAL INC.                     2.935 WM      939322103     32.7000       578,500.00     16,264,162.96     18,916,950.00
