ASOF02   Date 01/24/2002 Time 21:29:15   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2001 To 12/31/2001  Page 011

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - VAP       LARGE CAP VALUE PASS
Instrument - COM       COMMON STOCK

CMS ENERGY CORP                            6.075 CMS     125896100Q    24.0300        40,108.00      1,511,408.08        963,795.24
COCA-COLA ENTERPRISE                       0.844 CCE     191219104     18.9400       134,218.00      4,870,304.76      2,542,088.91
COMCAST CP CL A SPL                        0.000 CMCSK   200300200Q    36.0000       285,100.00      9,066,921.20     10,263,600.00
COMERICA INC.                              3.071 CMA     200340107Q    57.3000        53,700.00      3,057,907.30      3,077,010.00
COMPAQ COMPUTER CORP.                      1.024 CPQ     204493100      9.7600       511,155.00     12,347,307.04      4,988,872.80
COMPUTER ASSOCIATE INTL. INC.              0.232 CA      204912109S    34.4900       173,800.00      8,030,647.86      5,994,362.00
COMPUTER SCIENCES                          0.000 CSC     205363104     48.9800        51,420.00      2,938,522.21      2,518,551.60
COMPUWARE CORP                             0.000 CPWR    205638109     11.7900       112,200.00      2,025,541.28      1,322,838.00
COMVERSE TECHNOLOGY INC.                   0.000 CMVT    205862402     22.3700        56,000.00      2,499,183.01      1,252,720.00
CONAGRA FOODS, INC.                        3.954 CAG     205887102Q    23.7700       162,117.00      3,794,337.81      3,853,521.09
CONEXANT SYSTEMS INC.                      0.000 CNXT    207142100     14.3600        76,900.00      4,831,812.12      1,104,284.00
CONOCO INC                                 2.685 COC     208251504     28.3000       188,733.00      4,056,799.43      5,341,143.90
CONSECO INC                                0.000 CNC     208464107      4.4600       103,980.00      3,237,148.45        463,750.80
CONSOLIDATED EDISON INC.                   5.450 ED      209115104Q    40.3600        63,967.00      2,178,517.78      2,581,708.12
CONSTELLATION ENERGY GROUP INC             1.807 CEG     210371100Q    26.5500        49,381.00      1,354,112.11      1,311,065.55
COOPER INDUSTRIES                          4.009 CBE     216669101Q    34.9200        28,280.00      1,161,786.55        987,537.60
COOPER TIRE & RUBBER                       2.631 CTB     216831107Q    15.9600        21,856.00        330,897.24        348,821.76
COORS (ADOLPH) CL-B                        1.535 RKY     217016104Q    53.4000        10,863.00        485,317.31        580,084.20
CORNING INC                                0.000 GLW     219350105Q     8.9200       285,400.00      9,352,899.68      2,545,768.00
COSTCO WHOLESALE CORP.                     0.000 COST    22160K105     44.3800       136,534.00      5,360,073.73      6,059,378.92
COUNTRYWIDE CREDIT IND INC.                0.976 CCR     222372104Q    40.9700        36,947.00      1,600,318.74      1,513,718.59
CRANE CO                                   1.560 CR      224399105Q    25.6400        18,045.00        350,564.10        462,673.80
CSX CORP.                                  1.141 CSX     126408103Q    35.0500        64,303.00      3,061,688.68      2,253,820.15
CUMMINS INC.                               3.113 CUM     231021106Q    38.5400        12,541.00        653,777.73        483,330.14
CVS CORP.                                  0.777 CVS     126650100Q    29.6000       117,900.00      4,124,383.91      3,489,839.99
DANA CORP                                  0.288 DCN     235811106Q    13.8800        44,798.00      1,754,148.15        621,796.24
DANAHER CORP                               0.132 DHR     235851102     60.3100        43,138.00      1,208,108.91      2,601,652.78
DARDEN RESTAURANTS INC                     0.226 DRI     237194105     35.4000        35,167.00        582,567.05      1,244,911.80
DEERE & CO.                                2.015 DE      244199105Q    43.6600        70,945.00      3,177,894.34      3,097,458.70
DELPHI AUTOMOTIVE SYSTEMS CORP             2.049 DPH     247126105     13.6600       169,144.00      2,455,419.64      2,310,507.04
DELTA AIR LINES, INC.                      0.341 DAL     247361108Q    29.2600        37,156.00      2,096,419.15      1,087,184.56
DEVON ENERGY CORPORATION                   0.517 DVN     25179M103     38.6500        38,000.00      1,424,721.55      1,468,700.00
DILLARDS INC. CL-A                         1.000 DDS     254067101Q    16.0000        25,290.00        533,371.29        404,640.00
DISNEY (WALT) CO.                          1.013 DIS     254687106Q    20.7200       615,196.00     19,592,761.80     12,746,861.12
DOLLAR GENERAL                             0.872 DG      256669102     14.9000        99,800.00      1,439,369.01      1,487,020.01
DOMINION RESOURCES INC-VA                  4.292 D       25746U109Q    60.1000        79,393.00      3,203,713.08      4,771,519.30
DONNELLEY (R.R.) & SONS CO.                3.233 DNY     257867101Q    29.6900        34,562.00      1,284,913.14      1,026,145.78
DOVER CORP.                                1.456 DOV     260003108Q    37.0700        61,100.00      2,041,474.91      2,264,977.00
DOW CHEMICAL CO                            3.966 DOW     260543103Q    33.7800       272,247.00      8,968,575.80      9,196,503.66
