ASOF02   Date 01/24/2002 Time 21:29:29   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2001 To 12/31/2001  Page 078

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - SP6       S&P 600 PASSIVE
Instrument - COM       COMMON STOCK

FIRSTFED FINANCIAL CORP                    0.000 FED     337907109     25.6300        19,900.00        586,554.09        510,037.00
FLEETWOOD ENT.                             1.412 FLE     339099103Q    11.3300        25,700.00        442,873.63        291,181.00
FLEMING COS                                0.432 FLM     339130106Q    18.5000        42,800.00        632,950.90        791,800.00
FLORIDA ROCK INDS                          0.929 FRK     341140101S    36.5800        27,600.00        523,648.79      1,009,608.00
FLOW INTL CORP                             0.000 FLOW    343468104     12.3700        14,400.00        148,806.96        178,128.00
FOOTSTAR INC                               0.000 FTS     344912100     31.3000        18,800.00        546,428.86        588,440.01
FORWARD AIR CORPORATION                    0.000 FWRD    349853101     33.9200        20,600.00        877,513.78        698,752.00
FOSSIL INC.                                0.000 FOSL    349882100     21.0000        32,300.00        867,973.33        678,300.00
FOSTER WHEELER LTD.                        4.705 FWC     G36535105Q     5.1000        46,200.00        951,248.58        235,620.00
FRANKLIN COVEY CO.                         0.000 FC      353469109      6.0300        19,500.00        110,992.40        117,585.00
FREMONT GENERAL CORP.                      1.023 FMT     357288109      7.8200        68,600.00        324,092.81        536,452.00
FRONTIER AIRLINES INC                      0.000 FRNT    359065109     17.0000        30,400.00        759,240.00        516,800.00
G & K SERV. CL-A                           0.216 GKSRA   361268105Q    32.3000        20,200.00        778,600.64        652,460.00
GARDNER DENVER MACHINERY                   0.000 GDI     365558105Q    22.3200        14,800.00        190,916.12        330,336.00
GBC BANCORP/CALIFORNIA                     1.627 GBCB    361475106     29.5000        13,700.00        439,760.79        404,150.00
GENCORP INC                                0.850 GY      368682100Q    14.1100        44,100.00        547,274.77        622,251.00
GENERAL COMMUNICATION                      0.000 GNCMA   369385109      8.5300        45,200.00        310,749.75        385,556.00
GENESCO INC.                               0.000 GCO     371532102     20.7600        22,700.00        520,328.89        471,252.00
GEORGIA GULF CORP                          1.729 GGC     373200203     18.5000        31,300.00        596,412.35        579,050.00
GERBER SCIENTIFIC                          3.440 GRB     373730100Q     9.3000        17,600.00        301,500.70        163,680.00
GLOBAL PAYMENTS INC-W/I                    0.465 GPN     37940X102     34.4000        35,600.00        722,086.61      1,224,640.00
GOODY’S FAMILY CLOTHING INC.               0.000 GDYS    382588101      4.2000        35,100.00        446,877.78        147,420.00
GRACO INC.                                 1.024 GGG     384109104     39.0500        32,500.00        627,136.03      1,269,125.00
GREAT ATL & PAC TEA                        0.000 GAP     390064103Q    23.7800        34,400.00        615,382.53        818,032.00
GRIFFON CORPORATION                        0.000 GFF     398433102     15.0000        54,860.00        679,012.92        822,900.00
GROUP 1 AUTOMOTIVE                         0.000 GPI     398905109     28.5100        23,600.00        373,253.10        672,836.00
GYMBOREE CORP                              0.000 GYMB    403777105     11.9300        21,900.00        261,871.45        261,267.00
HAEMONETICS CORP/MASS                      0.000 HAE     405024100     33.9200        24,500.00        741,364.17        831,040.00
HAIN CELESTIAL GROUP                       0.000 HAIN    405217100     27.4600        29,800.00        880,317.72        818,308.00
HALL KINION & ASSOCIATES INC               0.000 HAKI    406069104      9.3800           200.00          1,606.00          1,876.00
HANCOCK FABRICS INC                        1.216 HKF     409900107     13.1500        15,300.00        124,389.72        201,195.00
HARLAND JOHN H CO                          1.357 JH      412693103Q    22.1000        28,500.00        573,856.85        629,850.00
HARMAN INTERNATIONAL                       0.221 HAR     413086109     45.1000        31,500.00        634,371.70      1,420,650.00
HARMONIC INC.                              0.000 HLIT    413160102     12.0200        60,000.00        915,706.71        721,200.00
HEARTLAND EXPRESS INC.                     0.000 HTLD    422347104     27.7700        33,100.00        599,870.11        919,187.00
HEIDRICK & STRUGGLES INTL                  0.000 HSII    422819102     18.1500        18,900.00      1,224,569.11        343,035.00
HELIX TECHNOLOGY                           1.419 HELX    423319102     22.5500        21,400.00        847,576.64        482,570.00
HILB ROGAL & HAMIL.                        1.248 HRH     431294107Q    56.0500        14,800.00        311,843.31        829,540.00
HNC SOFTWARE                               0.000 HNCS    40425P107     20.6000        34,200.00        826,598.96        704,520.00
