ASOF02   Date 01/24/2002 Time 21:29:16   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2001 To 12/31/2001  Page 017

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - VAP       LARGE CAP VALUE PASS
Instrument - COM       COMMON STOCK

TORCHMARK CORP                             0.915 TMK     891027104Q    39.3300        37,474.00      1,013,789.02      1,473,852.42
TOYS R US INC.                             0.000 TOY     892335100     20.7400        59,925.00      1,211,288.75      1,242,844.50
TRANSOCEAN SEDCO FOREX INC.                0.354 RIG     G90078109     33.8200        96,244.00      3,854,095.64      3,254,972.08
TRIBUNE CO                                 1.175 TRB     896047107Q    37.4300        89,939.00      3,368,557.52      3,366,416.77
TRW INC.                                   1.889 TRW     872649108Q    37.0400        38,065.00      1,886,924.21      1,409,927.60
TXU CORPORATION                            5.090 TXU     873168108Q    47.1500        79,967.00      3,071,010.33      3,770,444.05
TYCO INT’L. LTD NEW                        0.084 TYC     902124106Q    58.9000       602,100.00     22,235,628.00     35,463,690.01
UNION PACIFIC CORP.                        1.403 UNP     907818108Q    57.0000        74,958.00      3,956,278.94      4,272,606.00
UNION PLANTERS CORP.                       4.431 UPC     908068109     45.1300        41,457.00      1,617,902.45      1,870,954.41
UNISYS CORP.                               0.000 UIS     909214108     12.5400        96,279.00      2,915,261.63      1,207,338.66
UNITED STATES STEEL CORP.                  2.208 X       912909108Q    18.1100        26,926.00        744,612.28        487,629.86
UNITED TECHNOLOGIES                        1.392 UTX     913017109Q    64.6300       141,400.00      7,855,076.17      9,138,682.01
UNOCAL                                     2.217 UCL     915289102Q    36.0700        73,581.00      1,783,323.27      2,654,066.67
UNUMPROVIDENT CORP.                        2.225 UNM     91529Y106Q    26.5100        73,034.00      3,648,640.32      1,936,131.34
US BANCORP                                 3.583 USB     902973304     20.9300       588,685.00     11,653,474.26     12,321,177.05
V F CORP                                   2.460 VFC     918204108Q    39.0100        33,451.00        925,194.34      1,304,923.51
VERIZON COMMUNICATIONS                     3.244 VZ      92343V104Q    47.4600       819,078.00     38,672,430.78     38,873,441.88
VIACOM INC-CLASS B                         0.000 VIA.B   925524308     44.1500       535,100.00     22,111,510.65     23,624,665.00
VISTEON CORP                               1.595 VC      92839U107     15.0400        39,348.00        521,095.14        591,793.92
VITESSE SEMICONDUCTOR CORP                 0.000 VTSS    928497106     12.4300        57,500.00      2,139,025.90        714,725.00
VULCAN MATERIALS CO                        1.877 VMC     929160109     47.9400        30,642.00      1,197,821.69      1,468,977.48
WACHOVIA CORP.- NEW                        3.061 WB      929903102Q    31.3600       410,723.00     18,852,635.87     12,880,273.29
WASHINGTON MUTUAL INC.                     2.935 WM      939322103     32.7000       264,307.00      6,530,084.78      8,642,838.90
WASTE MANAGEMENT INC.                      0.031 WMI     94106L109     31.9100       189,380.00      9,475,599.83      6,043,115.80
WATSON PHARMACEUTICALS INC.                0.000 WPI     942683103     31.3900        32,092.00      1,612,868.11      1,007,367.88
WELLPOINT HEALTH NETWORKS                  0.000 WLP     94973H108    116.8500        19,206.00      1,120,471.45      2,244,221.10
WELLS FARGO COMPANY                        2.393 WFC     949746101     43.4500       511,613.00     17,729,371.15     22,229,584.85
WENDY’S INTL                               0.822 WEN     950590109Q    29.1700        31,640.00        835,653.58        922,938.80
WESTVACO CORP                              3.093 W       961548104Q    28.4500        30,857.00        938,282.59        877,881.65
WEYERHAEUSER CO.                           2.958 WY      962166104Q    54.0800        65,316.00      3,629,403.08      3,532,289.28
WHIRLPOOL CORP                             1.854 WHR     963320106Q    73.3300        20,169.00      1,288,158.98      1,478,992.77
WILLAMETTE INDUSTRIES                      1.765 WLL     969133107Q    52.1200        33,248.00      1,425,450.99      1,732,885.76
WILLIAMS COS. INC.                         3.134 WMB     969457100Q    25.5200       155,543.00      3,426,718.30      3,969,457.36
WINN-DIXIE STORES INC.                     7.157 WIN     974280109M    14.2500        42,400.00        963,549.17        604,200.00
WORLDCOM INC-WORLDCOM GROUP                0.000 WCOM    98157D106     14.0800       890,032.50     13,730,554.47     12,531,657.60
WORTHINGTON INDS                           4.507 WOR     981811102Q    14.2000        25,770.00        393,473.99        365,934.00
XCEL ENERGY INC                            5.407 XEL     98389B100Q    27.7400       104,256.15      2,468,802.24      2,892,065.60
XEROX CORP                                 0.000 XRX     984121103Q    10.4200       217,288.00      8,808,964.47      2,264,140.96
XL CAPITAL LTD - CLASS A                   2.014 XL      G98255105     91.3600        40,000.00      3,343,896.30      3,654,400.00
ZIONS BANCORPORATION                       1.521 ZION    989701107     52.5800        27,700.00      1,684,660.10      1,456,466.00

