ASOF02   Date 01/24/2002 Time 21:29:24   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2001 To 12/31/2001  Page 051

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - SNP       S&P 500 PASSIVE
Instrument - COM       COMMON STOCK

COMPUTER SCIENCES                          0.000 CSC     205363104     48.9800        66,496.00      3,450,069.01      3,256,974.07
COMPUWARE CORP                             0.000 CPWR    205638109     11.7900       145,108.00      2,568,048.22      1,710,823.33
COMVERSE TECHNOLOGY INC.                   0.000 CMVT    205862402     22.3700        72,336.00      3,167,831.60      1,618,156.31
CONAGRA FOODS, INC.                        3.954 CAG     205887102Q    23.7700       209,791.00      4,100,269.64      4,986,732.07
CONCORD EFS INC.                           0.000 CEFT    206197105     32.7800       196,700.00      3,224,666.65      6,447,825.98
CONEXANT SYSTEMS INC.                      0.000 CNXT    207142100     14.3600        99,447.00      6,438,475.28      1,428,058.92
CONOCO INC                                 2.685 COC     208251504     28.3000       244,035.00      4,852,977.91      6,906,190.50
CONSECO INC                                0.000 CNC     208464107      4.4600       134,539.00      3,659,441.04        600,043.94
CONSOLIDATED EDISON INC.                   5.450 ED      209115104Q    40.3600        82,826.00      2,735,492.92      3,342,857.35
CONSTELLATION ENERGY GROUP INC             1.807 CEG     210371100Q    26.5500        63,938.00      1,940,032.52      1,697,553.88
CONVERGYS CORPORATION                      0.000 CVG     212485106     37.4900        67,198.00      1,784,311.17      2,519,253.03
COOPER INDUSTRIES                          4.009 CBE     216669101Q    34.9200        36,482.00      1,452,284.87      1,273,951.44
COOPER TIRE & RUBBER                       2.631 CTB     216831107Q    15.9600        28,243.00        551,948.70        450,758.27
COORS (ADOLPH) CL-B                        1.535 RKY     217016104Q    53.4000        14,135.00        451,018.57        754,809.01
CORNING INC                                0.000 GLW     219350105Q     8.9200       369,219.00     10,654,927.31      3,293,433.47
COSTCO WHOLESALE CORP.                     0.000 COST    22160K105     44.3800       176,451.00      4,210,418.80      7,830,895.37
COUNTRYWIDE CREDIT IND INC.                0.976 CCR     222372104Q    40.9700        47,783.00      1,660,134.32      1,957,669.50
CRANE CO                                   1.560 CR      224399105Q    25.6400        23,319.00        420,015.31        597,899.16
CSX CORP.                                  1.141 CSX     126408103Q    35.0500        83,185.00      3,027,275.17      2,915,634.25
CUMMINS INC.                               3.113 CUM     231021106Q    38.5400        16,049.00        703,329.51        618,528.46
CVS CORP.                                  0.777 CVS     126650100Q    29.6000       152,509.00      4,752,153.51      4,514,266.40
DANA CORP                                  0.288 DCN     235811106Q    13.8800        57,991.00      1,549,100.10        804,915.09
DANAHER CORP                               0.132 DHR     235851102     60.3100        55,756.00      2,189,080.98      3,362,644.36
DARDEN RESTAURANTS INC                     0.226 DRI     237194105     35.4000        45,441.00        645,333.09      1,608,611.41
DEERE & CO.                                2.015 DE      244199105Q    43.6600        91,668.00      2,876,739.67      4,002,224.88
DELL COMPUTER CORP.                        0.000 DELL    247025109     27.1800     1,018,743.00     14,194,422.36     27,689,434.74
DELPHI AUTOMOTIVE SYSTEMS CORP             2.049 DPH     247126105     13.6600       218,742.00      2,790,320.65      2,988,015.72
DELTA AIR LINES, INC.                      0.341 DAL     247361108Q    29.2600        48,087.00      1,831,564.75      1,407,025.61
DELUXE CORP.                               3.559 DLX     248019101Q    41.5800        25,874.00        750,661.21      1,075,840.91
DEVON ENERGY CORPORATION                   0.517 DVN     25179M103     38.6500        49,204.00      1,985,217.67      1,901,734.61
DILLARDS INC. CL-A                         1.000 DDS     254067101Q    16.0000        32,714.00        985,321.40        523,423.99
DISNEY (WALT) CO.                          1.013 DIS     254687106Q    20.7200       795,568.00     17,813,523.77     16,484,168.96
DOLLAR GENERAL                             0.872 DG      256669102     14.9000       129,066.00      2,095,510.47      1,923,083.40
DOMINION RESOURCES INC-VA                  4.292 D       25746U109Q    60.1000       102,605.00      4,382,083.30      6,166,560.49
DONNELLEY (R.R.) & SONS CO.                3.233 DNY     257867101Q    29.6900        44,644.00      1,327,701.37      1,325,480.36
DOVER CORP.                                1.456 DOV     260003108Q    37.0700        78,968.00      1,970,671.00      2,927,343.76
DOW CHEMICAL CO                            3.966 DOW     260543103Q    33.7800       351,939.00      9,270,159.01     11,888,499.42
DOW JONES & CO INC                         1.827 DJ      260561105Q    54.7300        33,141.00      1,415,914.13      1,813,806.94
DTE ENERGY COMPANY                         4.911 DTE     233331107Q    41.9400        63,422.00      2,160,284.81      2,659,918.68
