ASOF02   Date 01/24/2002 Time 21:29:31   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2001 To 12/31/2001  Page 093

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - TEC       TECHNOLOGY
Instrument - COM       COMMON STOCK

CONEXANT SYSTEMS INC.                      0.000 CNXT    207142100     14.3600         6,500.00         99,561.00         93,340.00
CORNING INC                                0.000 GLW     219350105Q     8.9200        24,200.00        897,252.00        215,864.01
CREDENCE SYSTEMS CORP                      0.000 CMOS    225302108     18.5700         2,100.00         46,645.20         38,997.00
CREE INC                                   0.000 CREE    225447101     29.4600         1,900.00         56,411.00         55,974.00
CTS CORP.                                  0.754 CTS     126501105     15.9000           800.00         23,070.00         12,720.00
CYMER INC                                  0.000 CYMI    232572107     26.7300           800.00         22,371.56         21,384.00
CYPRESS SEMICONDUCTOR CORP                 0.000 CY      232806109     19.9300         3,300.00         73,097.89         65,769.00
DAVOX CORP                                 0.000 DAVX    239208101      9.6700           300.00          3,468.50          2,901.00
DELL COMPUTER CORP.                        0.000 DELL    247025109     27.1800        68,100.00      1,394,851.44      1,850,958.00
DENDRITE INTERNATIONAL INC.                0.000 DRTE    248239105     14.0300         1,000.00         18,097.00         14,030.00
DIEBOLD INC                                1.582 DBD     253651103     40.4400         1,900.00         60,469.25         76,836.00
DIGI INTERNATIONAL INC                     0.000 DGII    253798102      6.3700           300.00          2,087.25          1,911.00
DMC STRATEX NETWORKS, INC.                 0.000 STXN    23322L106      7.7800         1,900.00         23,245.32         14,782.00
DSP GROUP INC.                             0.000 DSPG    23332B106     23.2600           800.00         16,306.00         18,608.00
DUPONT PHOTOMASKS INC                      0.000 DPMI    26613X101     43.4500           500.00         25,379.00         21,725.00
ELANTEC SEMICONDUCTOR INC                  0.000 ELNT    284155108     38.4000           700.00         16,808.25         26,880.00
ELECTROGLAS INC.                           0.000 EGLS    285324109     14.7700           500.00          8,535.75          7,385.00
ELECTRONIC ARTS, INC                       0.000 ERTS    285512109     59.9500         3,500.00        154,956.00        209,825.00
ELECTRONIC DATA SYSTEMS                    0.875 EDS     285661104Q    68.5500        12,600.00        732,572.03        863,730.00
EMC CORP                                   0.000 EMC     268648102     13.4400        57,600.00      2,726,029.53        774,144.00
ENTERASYS NETWORKS INC.                    0.000 ETS     293637104      8.8500         5,100.00         47,962.29         45,134.99
EPRESENCE INC.                             0.000 EPRE    294348107      4.1900           700.00          3,040.88          2,933.00
ESS TECHNOLOGY                             0.000 ESST    269151106     21.2600         1,100.00          7,522.78         23,386.00
EXAR CORP                                  0.000 EXAR    300645108     20.8500         1,000.00         20,397.00         20,850.00
FAIR ISAAC & COMPANY INC.                  0.126 FIC     303250104     63.0200           600.00         26,079.61         37,811.99
FEI COMPANY                                0.000 FEIC    30241L109     31.5100           800.00         23,010.00         25,208.00
FILENET CORP                               0.000 FILE    316869106     20.2900           900.00         17,336.00         18,261.00
GARTNER INC-CL B                           0.000 IT.B    366651206     11.2000         2,300.00         17,415.00         25,760.00
GATEWAY INC.                               0.000 GTW     367626108      8.0400         8,600.00        133,404.00         69,144.00
GERBER SCIENTIFIC                          3.440 GRB     373730100Q     9.3000           700.00          5,924.25          6,510.00
HARMONIC INC.                              0.000 HLIT    413160102     12.0200         1,500.00         12,671.76         18,030.00
HARRIS CORP.                               0.655 HRS     413875105Q    30.5100         1,700.00         55,361.00         51,867.00
HELIX TECHNOLOGY                           1.419 HELX    423319102     22.5500           700.00         17,290.00         15,785.00
HENRY (JACK) & ASSOCIATES                  0.549 JKHY    426281101     21.8400         2,300.00         64,284.00         50,232.00
HEWLETT-PACKARD CO                         1.557 HWP     428236103Q    20.5400        50,900.00      1,381,802.94      1,045,485.99
HNC SOFTWARE                               0.000 HNCS    40425P107     20.6000           900.00         21,537.50         18,540.00
HUTCHINSON TECH.                           0.000 HTCH    448407106     23.2200           700.00         12,364.00         16,254.00
HYPERION SOLUTIONS CORP.                   0.000 HYSL    44914M104     19.8600           900.00         16,743.50         17,874.00
IMATION CORP                               0.000 IMN     45245A107     21.5800           900.00         16,408.50         19,422.00
