ASOF02   Date 01/24/2002 Time 21:29:23   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2001 To 12/31/2001  Page 050

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - SNP       S&P 500 PASSIVE
Instrument - COM       COMMON STOCK

BRISTOL-MYERS SQUIBB                       2.156 BMY     110122108Q    51.0000       755,109.00     25,277,484.09     38,510,559.00
BROADCOM CORP CL A                         0.000 BRCM    111320107     40.8700       102,380.00     17,303,531.55      4,184,270.61
BROWN-FORMAN -CL B                         2.236 BF.B    115637209Q    62.6000        26,566.00      1,228,534.86      1,663,031.60
BRUNSWICK CORP                             2.297 BC      117043109Q    21.7600        34,267.00        702,115.26        745,649.93
BURLINGTON NORTHERN SANTA FE               1.682 BNI     12189T104Q    28.5300       150,833.00      4,058,714.48      4,303,265.49
BURLINGTON RESOURCES                       1.465 BR      122014103Q    37.5400        78,332.00      2,905,886.59      2,940,583.27
CALPINE CORPORATION                        0.000 CPN     131347106     16.7900       119,173.00      2,560,877.21      2,000,914.67
CAMPBELL SOUP CO.                          2.109 CPB     134429109Q    29.8700       159,890.00      4,724,713.08      4,775,914.30
CAPITAL ONE FINANCIAL CORP.                0.203 COF     14040H105     53.9500        83,854.00      2,508,900.58      4,523,923.30
CARDINAL HEALTH INC.                       0.154 CAH     14149Y108Q    64.6600       175,994.50      6,557,269.96     11,379,804.36
CARNIVAL CORP                              1.495 CCL     143658102Q    28.0800       228,752.00      9,368,619.44      6,423,356.17
CATERPILLAR INC.                           2.679 CAT     149123101Q    52.2500       133,995.00      4,801,217.26      7,001,238.75
CENDANT CORP.                              0.000 CD      151313103     19.6100       383,054.00      7,465,476.99      7,511,688.93
CENTEX CORP                                0.280 CTX     152312104Q    57.0900        23,697.00        565,537.86      1,352,861.72
CENTURYTEL, INC.                           0.609 CTL     156700106     32.8000        55,110.00      1,538,495.85      1,807,608.01
CHARTER ONE FNCL INC.                      2.946 CF      160903100Q    27.1500        87,772.00      2,116,410.84      2,383,009.80
CHEVRONTEXACO CORP                         3.124 CVX     166764100Q    89.6100       416,448.00     23,812,036.39     37,317,905.27
CHIRON CORP                                0.000 CHIR    170040109     43.8400        73,812.00      1,835,698.16      3,235,918.09
CHUBB CORP                                 1.971 CB      171232101Q    69.0000        66,287.00      3,364,888.68      4,573,802.99
CIENA CORP.                                0.000 CIEN    171779101     14.3100       127,700.00      2,343,459.86      1,827,386.99
CIGNA CORP.                                1.381 CI      125509109Q    92.6500        56,479.00      2,860,539.57      5,232,779.36
CINCINNATI FINANCIAL CORP.                 2.201 CINF    172062101Q    38.1500        63,080.00      1,406,373.34      2,406,502.00
CINERGY CORP                               5.384 CIN     172474108Q    33.4300        62,145.00      1,900,729.11      2,077,507.35
CINTAS CORP                                0.458 CTAS    172908105     48.0000        66,200.00      2,332,593.57      3,177,600.00
CIRCUIT CITY STORES                        0.269 CC      172737108Q    25.9500        81,328.00      1,433,366.81      2,110,461.59
CISCO SYSTEMS                              0.000 CSCO    17275R102     18.1100     2,862,973.00     58,726,147.04     51,848,441.04
CITIGROUP INC.                             1.267 C       172967101Q    50.4800     2,007,987.00     49,423,659.59    101,363,183.76
CITIZENS COMMUNICATIONS CO                 0.000 CZN     17453B101     10.6600       109,300.00      1,593,292.45      1,165,138.00
CITRIX SYSTEMS INC                         0.000 CTXS    177376100     22.6600        73,258.00      1,591,803.82      1,660,026.29
CLEAR CHANNEL COMMUNICATIONS               0.000 CCU     184502102     50.9100       233,345.00     14,074,354.19     11,879,593.96
CLOROX COMPANY                             2.123 CLX     189054109Q    39.5500        90,740.00      2,387,082.86      3,588,767.00
CMS ENERGY CORP                            6.075 CMS     125896100Q    24.0300        51,994.00      1,729,729.84      1,249,415.83
COCA COLA CO.                              1.527 KO      191216100Q    47.1500       970,615.00     40,957,235.53     45,764,497.26
COCA-COLA ENTERPRISE                       0.844 CCE     191219104     18.9400       173,600.00      4,612,271.88      3,287,984.00
COLGATE PALMOLIVE                          1.246 CL      194162103Q    57.7500       215,343.00      6,836,185.82     12,436,058.26
COMCAST CP CL A SPL                        0.000 CMCSK   200300200Q    36.0000       368,852.00     10,223,804.95     13,278,672.00
COMERICA INC.                              3.071 CMA     200340107Q    57.3000        69,554.00      2,741,138.49      3,985,444.20
COMPAQ COMPUTER CORP.                      1.024 CPQ     204493100      9.7600       661,165.00     10,524,456.64      6,452,970.40
COMPUTER ASSOCIATE INTL. INC.              0.232 CA      204912109S    34.4900       224,799.00      7,036,734.57      7,753,317.52
