ASOF02   Date 01/24/2002 Time 21:29:16   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2001 To 12/31/2001  Page 016

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - VAP       LARGE CAP VALUE PASS
Instrument - COM       COMMON STOCK

RYDER SYS. INC.                            2.708 R       783549108Q    22.1500        18,342.00        466,275.16        406,275.30
SABRE HOLDINGS CORP.                       0.000 TSG     785905100     42.3500        40,300.00      1,321,500.24      1,706,705.00
SAFECO CORP.                               2.375 SAFC    786429100Q    31.1500        38,581.00      1,555,803.19      1,201,798.15
SAFEWAY INC                                0.000 SWY     786514208     41.7500       151,533.00      4,003,664.94      6,326,502.75
SANMINA-SCI CORP                           0.000 SANM    800907107     19.9000       157,200.00      2,486,925.35      3,128,279.99
SAPIENT CORP                               0.000 SAPE    803062108      7.7200        38,100.00      1,541,271.36        294,132.00
SBC COMMUNICATIONS INC.                    2.629 SBC     78387G103Q    39.1700     1,014,400.00     43,521,683.80     39,734,048.00
SCHLUMBERGER                               1.364 SLB     806857108Q    54.9500       173,652.00      8,731,999.37      9,542,177.40
SCIENTIFIC ATLANTA INC.                    0.167 SFA     808655104Q    23.9400        47,200.00      1,942,653.47      1,129,968.00
SEARS ROEBUCK & CO.                        1.931 S       812387108Q    47.6400        97,301.00      4,796,139.85      4,635,419.64
SEMPRA ENERGY                              4.073 SRE     816851109     24.5500        62,455.00      1,380,046.88      1,533,270.25
SHERWIN-WILLIAMS CO                        2.109 SHW     824348106Q    27.5000        46,582.00        997,413.94      1,281,005.00
SIGMA-ALDRICH                              0.862 SIAL    826552101Q    39.4100        22,093.00        663,621.43        870,685.13
SNAP-ON TOOLS CORP.                        2.852 SNA     833034101Q    33.6600        17,492.00        482,248.30        588,780.72
SOLECTRON CORP                             0.000 SLR     834182107     11.2800       247,600.00      5,448,021.90      2,792,928.00
SOUTHERN CO                                5.286 SO      842587107Q    25.3500       209,818.00      4,052,378.35      5,318,886.30
SOUTHTRUST CORP                            2.270 SOTR    844730101     24.6700       103,402.00      1,714,344.12      2,550,927.34
SOUTHWEST AIRLINES                         0.108 LUV     844741108Q    18.4800       230,997.00      2,610,045.05      4,268,824.56
SPRINT CORP.                               2.490 FON     852061100Q    20.0800       267,694.00     10,741,059.74      5,375,295.52
ST. PAUL COMPANIES                         2.547 SPC     792860108Q    43.9700        62,550.00      1,929,307.61      2,750,323.50
STAPLES INC                                0.000 SPLS    855030102     18.7000       139,293.00      3,516,614.05      2,604,779.10
STARWOOD HOTELS & RESORTS                  2.680 HOT     85590A203     29.8500        59,700.00      1,968,067.52      1,782,045.00
STILLWELL FINANCIAL INC                    0.147 SV      860831106     27.2200        66,800.00      1,523,020.15      1,818,296.00
SUNOCO, INC.                               2.678 SUN     86764P109Q    37.3400        23,739.00        686,841.67        886,414.26
SUNTRUST BANKS INC.                        2.551 STI     867914103Q    62.7000        87,241.00      5,481,583.81      5,470,010.70
SUPER VALU STORES INC.                     2.531 SVU     868536103Q    22.1200        40,170.00        683,852.34        888,560.40
SYMBOL TECHNOLOGIES INC                    0.125 SBL     871508107     15.8800        68,900.00      1,448,781.61      1,094,132.00
SYNOVUS FINANCIAL CORP                     2.035 SNV     87161C105     25.0500        87,900.00      2,044,308.79      2,201,895.00
T ROWE PRICE GROUP INC.                    1.727 TROW    74144T108Q    34.7300        37,345.00      1,288,742.28      1,296,991.85
TECO ENERGY                                5.259 TE      872375100Q    26.2400        42,100.00        922,127.15      1,104,704.00
TEKTRONIX, INC.                            0.000 TEK     879131100Q    25.7800        27,800.00        383,790.30        716,684.00
TELLABS INC.                               0.000 TLAB    879664100     14.9600       123,700.00      5,118,671.96      1,850,552.00
TEMPLE-INLAND INC.                         2.256 TIN     879868107Q    56.7300        14,928.00        933,306.79        846,865.44
TENET HEALTHCARE CORP                      0.000 THC     88033G100     58.7200        98,214.00      2,836,173.04      5,767,126.08
TERADYNE INC                               0.000 TER     880770102     30.1400        54,600.00      3,308,580.26      1,645,644.00
TEXTRON INC.                               3.135 TXT     883203101Q    41.4600        42,630.00      3,025,193.02      1,767,439.80
THERMO ELECTRON CORP.                      0.000 TMO     883556102     23.8600        53,713.00      1,131,861.20      1,281,592.18
THOMAS & BETTS CORP.                       0.000 TNB     884315102Q    21.1500        17,549.00        523,021.50        371,161.35
TMP WORLDWIDE INC                          0.000 TMPW    872941109     42.9000        33,400.00      1,668,866.44      1,432,859.99
