ASOF02   Date 01/24/2002 Time 21:29:19   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2001 To 12/31/2001  Page 025

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - IND       LARGE CAP SELECT
Instrument - COM       COMMON STOCK

KNIGHT RIDDER                              1.540 KRI     499040103Q    64.9300        60,700.00      3,173,263.05      3,941,251.00
KOHLS CORP                                 0.000 KSS     500255104     70.4400       240,300.00     11,156,876.95     16,926,732.01
KRAFT FOODS INC - A                        1.528 KFT     50075N104     34.0300        97,000.00      3,031,340.22      3,300,910.00
KROGER CO.                                 0.000 KR      501044101     20.8700       586,000.00     10,342,185.64     12,229,820.00
LEHMAN BROTHERS HOLDING                    0.419 LEH     524908100Q    66.8000       183,100.00      9,668,194.58     12,231,079.99
LEXMARK INTERNATIONAL INC.                 0.000 LXK     529771107     59.0000        82,500.00      3,889,485.25      4,867,500.00
LIMITED INC.                               2.038 LTD     532716107Q    14.7200       301,500.00      4,288,319.08      4,438,080.00
LINCOLN NATIONAL CORP                      2.635 LNC     534187109Q    48.5700       121,100.00      5,205,894.13      5,881,827.00
LINEAR TECHNOLOGY CORP                     0.409 LLTC    535678106     39.0400       404,900.00     15,972,649.21     15,807,296.00
LIZ CLAIBORNE                              0.904 LIZ     539320101Q    49.7500        49,400.00      2,391,097.60      2,457,649.99
LOCKHEED MARTIN CORPORATION                0.942 LMT     539830109Q    46.6700       294,100.00     12,795,549.15     13,725,646.99
LOEWS CORP                                 1.083 LTR     540424108Q    55.3800       137,100.00      5,830,285.55      7,592,597.99
LOWE’S COS                                 0.172 LOW     548661107Q    46.4100       546,000.00      8,690,264.35     25,339,860.00
LSI LOGIC CORP                             0.000 LSI     502161102     15.7800       504,520.17     17,049,361.39      7,961,328.29
LUCENT TECHNOLOGIES                        0.000 LU      549463107      6.2900     2,552,500.00     49,857,723.65     16,055,225.01
MANOR CARE INC.                            0.000 HCR     564055101     23.7100        45,100.00        717,008.13      1,069,320.99
MARRIOTT INT’L INC CL-A                    0.639 MAR     571903202     40.6500       151,000.00      4,536,629.27      6,138,150.00
MARSH & MCLENNAN COS.                      1.973 MMC     571748102Q   107.4500       187,800.00     10,828,003.31     20,179,109.99
MASCO CORP.                                2.204 MAS     574599106Q    24.5000       353,700.00      8,665,538.06      8,665,650.00
MATTEL INC.                                0.290 MAT     577081102Q    17.2000       344,800.00      4,514,710.90      5,930,560.00
MAXIM INTGRTD PRDCTS INC.                  0.000 MXIM    57772K101     52.5100        39,100.00      1,408,959.30      2,053,140.99
MAY DEPT STORES                            2.541 MAY     577778103Q    36.9800        98,100.00      3,376,731.00      3,627,738.00
MAYTAG COMPANY                             2.320 MYG     578592107Q    31.0300        99,400.00      3,666,486.55      3,084,382.00
MBIA INC.                                  1.118 MBI     55262C100Q    53.6300        98,500.00      3,888,379.06      5,282,555.01
MBNA CORP                                  1.022 KRB     55262L100Q    35.2000       159,300.00      3,212,237.62      5,607,359.99
MCDERMOTT INTERNATIONAL                    0.000 MDR     580037109Q    12.2700        38,200.00        400,828.19        468,713.99
MCDONALDS CORPORATION                      0.868 MCD     580135101Q    26.4700       879,900.00     22,414,246.36     23,290,953.01
MCGRAW HILL INC                            1.607 MHP     580645109Q    60.9800        90,400.00      4,344,068.57      5,512,592.00
MCKESSON CORP                              0.641 MCK     58155Q103Q    37.4000       110,600.00      6,234,344.92      4,136,440.00
MEAD CORPORATION                           2.201 MEA     582834107Q    30.8900        81,100.00      2,379,856.07      2,505,179.00
MEDIMMUNE INC                              0.000 MEDI    584699102     46.3500        79,800.00      3,434,293.34      3,698,730.00
MEDTRONIC INC                              0.449 MDT     585055106Q    51.2100       815,500.00     22,702,961.18     41,761,754.99
MELLON NATIONAL CORP.                      1.275 MEL     58551A108Q    37.6200       232,100.00      4,740,947.51      8,731,602.01
MERCK & CO INC                             2.381 MRK     589331107Q    58.8000     1,465,900.00     61,422,409.64     86,194,919.99
MERCURY INTERACTIVE CORP.                  0.000 MERQ    589405109     33.9800        77,200.00      2,213,605.84      2,623,256.01
MEREDITH CORPORATION                       0.953 MDP     589433101Q    35.6500        39,300.00      1,337,861.37      1,401,044.99
MERRILL LYNCH & CO. INC.                   1.227 MER     590188108Q    52.1200       780,300.00     28,413,792.50     40,669,235.99
METLIFE INC                                0.631 MET     59156R108     31.6800       261,600.00      6,975,680.36      8,287,488.00
MGIC INVESTMENT CORP                       0.162 MTG     552848103Q    61.7200        68,200.00      3,869,237.36      4,209,303.99
