ASOF02   Date 01/24/2002 Time 21:29:22   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2001 To 12/31/2001  Page 044

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - GP5       LARGE CAP GROWTH
Instrument - COM       COMMON STOCK

CVS CORP.                                  0.777 CVS     126650100Q    29.6000        86,000.00      3,008,456.46      2,545,600.02
DELL COMPUTER CORP.                        0.000 DELL    247025109     27.1800     2,376,000.00     89,256,903.23     64,579,680.00
DOLLAR GENERAL                             0.872 DG      256669102     14.9000       112,000.00      1,615,323.96      1,668,800.01
DOW JONES & CO INC                         1.827 DJ      260561105Q    54.7300        57,000.00      3,160,435.16      3,119,610.00
ECOLAB INC                                 1.291 ECL     278865100Q    40.2500        80,000.00      2,254,034.83      3,220,000.00
EDISON INTERNATIONAL                       0.000 EIX     281020107Q    15.1000       146,000.37      3,437,812.37      2,204,605.66
ELECTRONIC DATA SYSTEMS                    0.875 EDS     285661104Q    68.5500       460,000.00     20,452,599.84     31,533,000.01
ELI LILLY & COMPANY                        1.426 LLY     532457108Q    78.5400       990,000.00     47,084,756.30     77,754,600.00
EMC CORP                                   0.000 EMC     268648102     13.4400     2,110,000.00     59,384,577.48     28,358,400.01
EQUIFAX INC                                0.331 EFX     294429105     24.1500        76,900.00      1,430,439.83      1,857,135.00
FAMILY DOLLAR STORES                       0.800 FDO     307000109Q    29.9800       158,000.00      3,266,244.90      4,736,840.00
FED. NATL. MTG. ASSN.                      1.509 FNM     313586109Q    79.5000       930,000.00     50,282,046.60     73,935,000.00
FIFTH THIRD BANCORP                        1.304 FITB    316773100Q    61.3300       544,000.00     25,193,944.03     33,363,520.00
FIRST DATA CORP                            0.102 FDC     319963104Q    78.4500       400,000.00     14,268,138.91     31,380,000.00
FISERV INC. WISCONSIN                      0.000 FISV    337738108     42.3200       120,000.00      2,990,241.98      5,078,400.00
FOREST LABORATORIES INC.                   0.000 FRX     345838106     81.9500       175,000.00      8,798,298.33     14,341,250.00
GAP INC                                    0.645 GPS     364760108Q    13.9400       156,000.00      4,519,528.49      2,174,640.01
GENERAL ELECTRIC CO                        1.596 GE      369604103Q    40.0800     9,295,000.00    260,543,962.84    372,543,600.00
GENERAL MILLS INC                          2.115 GIS     370334104Q    52.0100       375,000.00     15,646,461.19     19,503,750.00
GENZYME CORP. GEN. DIV.                    0.000 GENZ    372917104     59.8600       193,000.00      5,957,851.88     11,552,980.00
GILLETTE CO                                1.946 G       375766102Q    33.4000     1,010,900.00     37,765,434.80     33,764,060.00
GUIDANT CORP.                              0.000 GDT     401698105Q    49.8000       326,000.00     12,796,147.34     16,234,800.00
H & R BLOCK INC.                           1.431 HRB     093671105Q    44.7000       173,000.00      6,671,689.00      7,733,100.00
HARLEY-DAVIDSON INC                        0.221 HDI     412822108Q    54.3100       255,000.00      8,408,087.29     13,849,050.00
HCA INC                                    0.207 HCA     404119109     38.5400       107,000.00      2,895,985.14      4,123,780.00
HEINZ H. J. CO.                            3.939 HNZ     423074103Q    41.1200       290,000.00     10,991,789.60     11,924,800.00
HERSHEY FOODS CORP.                        1.787 HSY     427866108Q    67.7000        95,000.00      4,379,401.10      6,431,500.00
HOME DEPOT INC.                            0.392 HD      437076102Q    51.0100     2,197,999.50     75,103,100.09    112,119,954.50
IMMUNEX CORP                               0.000 IMNX    452528102     27.7100       492,000.00      9,225,431.20     13,633,320.00
IMS HEALTH INC.                            0.410 RX      449934108     19.5100       350,000.00      5,690,368.28      6,828,500.00
INTEL CORP.                                0.254 INTC    458140100Q    31.4500     6,120,000.00    170,425,402.09    192,474,000.01
INTERNATL FLAVORS & FRAGRANCES             2.019 IFF     459506101Q    29.7100        29,052.00      1,173,470.09        863,134.92
INTERPUBLIC GROUP                          1.286 IPG     460690100Q    29.5400       440,000.00     13,515,419.53     12,997,599.99
INTL BUS MACH CORP                         0.463 IBM     459200101Q   120.9600     1,582,000.00    146,050,141.33    191,358,720.00
INTL GAME TECHNOLOGY                       0.000 IGT     459902102     68.3000        64,000.00      1,806,169.61      4,371,200.00
INTUIT INC.                                0.000 INTU    461202103     42.7800       200,000.00      5,886,891.30      8,556,000.00
JOHNSON & JOHNSON                          1.218 JNJ     478160104Q    59.1000     2,860,000.00     94,079,582.64    169,026,000.00
KELLOGG CO.                                3.355 K       487836108Q    30.1000       292,000.00      9,401,108.65      8,789,200.00
KIMBERLY-CLARK CORP                        1.872 KMB     494368103Q    59.8000       556,000.00     28,595,381.95     33,248,800.00
