ASOF02   Date 01/24/2002 Time 21:29:18   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2001 To 12/31/2001  Page 024

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - IND       LARGE CAP SELECT
Instrument - COM       COMMON STOCK

HCA INC                                    0.207 HCA     404119109     38.5400       543,700.00     14,782,242.22     20,954,197.99
HEALTH MGMT ASSOCIATES CL A                0.000 HMA     421933102     18.4000       133,775.00      1,996,728.66      2,461,460.01
HEALTHSOUTH CORP                           0.000 HRC     421924101     14.8200       378,500.00      6,148,547.59      5,609,370.00
HEINZ H. J. CO.                            3.939 HNZ     423074103Q    41.1200       125,000.00      4,742,253.97      5,139,999.99
HERSHEY FOODS CORP.                        1.787 HSY     427866108Q    67.7000       111,900.00      7,000,194.30      7,575,630.01
HEWLETT-PACKARD CO                         1.557 HWP     428236103Q    20.5400     1,296,400.00     22,263,590.48     26,628,056.00
HILTON HOTELS CORP.                        0.732 HLT     432848109Q    10.9200       207,700.00      1,901,838.82      2,268,084.01
HOME DEPOT INC.                            0.392 HD      437076102Q    51.0100     1,566,500.00     25,490,740.95     79,907,165.00
HONEYWELL INTERNATIONAL INC                2.217 HON     438516106Q    33.8200       474,200.00     20,070,444.00     16,037,444.01
HOUSEHOLD INTL. INC.                       1.518 HI      441815107Q    57.9400       315,200.00     16,637,497.14     18,262,688.00
ILLINOIS TOOL WORKS                        1.299 ITW     452308109Q    67.7200       184,875.00      7,024,010.97     12,519,735.01
IMMUNEX CORP                               0.000 IMNX    452528102     27.7100       251,800.00      5,041,145.03      6,977,378.00
IMS HEALTH INC.                            0.410 RX      449934108     19.5100       183,500.00      4,285,294.72      3,580,085.01
INCO LTD                                   0.000 N       453258402Q    16.9400       185,200.00      4,177,094.16      3,137,288.00
INGERSOLL-RAND CO-A                        1.626 IR      G4776G101Q    41.8100       173,500.00      7,855,771.54      7,254,035.00
INTEL CORP.                                0.254 INTC    458140100Q    31.4500     4,385,400.00     62,746,586.82    137,920,830.00
INTERNATIONAL PAPER                        2.478 IP      460146103Q    40.3500       376,938.00     14,142,795.11     15,209,448.30
INTERPUBLIC GROUP                          1.286 IPG     460690100Q    29.5400       228,400.00      6,606,702.96      6,746,936.03
INTERSIL HOLDINGS CORP                     0.000 ISIL    46069S109     32.2500        68,400.00      1,756,830.80      2,205,900.00
INTL BUS MACH CORP                         0.463 IBM     459200101Q   120.9600     1,142,700.00     57,463,662.40    138,220,992.00
INTL GAME TECHNOLOGY                       0.000 IGT     459902102     68.3000        58,500.00      1,517,439.88      3,995,550.00
INTUIT INC.                                0.000 INTU    461202103     42.7800       135,800.00      4,764,970.39      5,809,524.00
ITT INDUSTRIES INC                         1.188 ITT     450911102     50.5000       119,000.00      3,856,393.31      6,009,500.00
J C PENNEY INC                             1.858 JCP     708160106Q    26.9000       437,400.00     13,881,033.55     11,766,059.99
JABIL CIRCUIT INC                          0.000 JBL     466313103     22.7200       127,800.00      3,610,903.22      2,903,616.00
JDS UNIPHASE CORP                          0.000 JDSU    46612J101      8.6800     1,073,600.00     89,327,234.13      9,318,848.01
JEFFERSON PILOT                            2.377 JP      475070108Q    46.2700        75,100.00      3,495,859.16      3,474,877.01
JOHNSON & JOHNSON                          1.218 JNJ     478160104Q    59.1000     2,023,800.00     61,559,972.06    119,606,580.01
JOHNSON CONTROLS                           1.634 JCI     478366107Q    80.7500        38,300.00      2,877,250.25      3,092,725.00
JONES APPAREL GROUP INC                    0.000 JNY     480074103     33.1700        78,900.00      1,993,723.04      2,617,112.99
JP MORGAN CHASE & CO.                      3.741 JPM     46625H100Q    36.3500     1,181,800.00     39,538,389.57     42,958,430.00
K MART CORP                                0.000 KM      482584109      5.4600     2,115,200.00     17,119,550.96     11,548,992.00
KELLOGG CO.                                3.355 K       487836108Q    30.1000       102,800.00      4,150,516.67      3,094,280.00
KERR MCGEE CORP.                           3.284 KMG     492386107Q    54.8000        95,000.00      4,653,035.76      5,206,000.01
KEYCORP                                    4.848 KEY     493267108Q    24.3400       223,300.00      6,471,115.58      5,435,121.99
KIMBERLY-CLARK CORP                        1.872 KMB     494368103Q    59.8000       420,696.00     19,020,326.37     25,157,620.80
KINDER MORGAN INC.                         0.359 KMI     49455P101     55.6900       104,800.00      3,809,623.88      5,836,312.00
KING PHARMACEUTICALS                       0.000 KG      495582108     42.1300       172,200.00      6,146,023.56      7,254,786.00
KLA-TENCOR CORP.                           0.000 KLAC    482480100     49.5600        43,900.00      2,309,883.02      2,175,684.00
