ASOF02   Date 01/24/2002 Time 21:29:22   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2001 To 12/31/2001  Page 040

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - MG4       MID-CAP GROWTH
Instrument - COM       COMMON STOCK

HORMEL FOODS CORP                          1.451 HRL     440452100     26.8700       211,200.00      4,110,344.92      5,674,944.00
ICN PHARMACEUTICALS                        0.895 ICN     448924100Q    33.5000       160,900.00      4,539,560.21      5,390,150.00
IDEC PHARMACEUTICALS                       0.000 IDPH    449370105     68.9300       294,600.00      9,173,268.88     20,306,777.99
INTEGRATED CIRCUIT SYSTEMS                 0.000 ICST    45811K208     22.5900        39,200.00        734,272.61        885,528.00
INTEGRATED DEVICE TECH INC                 0.000 IDTI    458118106     26.5900       175,100.00      6,270,721.87      4,655,909.01
INTERNET SECURITY SYSTEMS                  0.000 ISSX    46060X107     32.0600        87,200.00      2,844,464.00      2,795,632.00
INTERSIL HOLDINGS CORP                     0.000 ISIL    46069S109     32.2500        11,300.00        398,428.59        364,425.00
INTERSTATE BAKERIES                        1.158 IBC     46072H108     24.1800        92,300.00      1,621,383.30      2,231,814.00
INVESTMENT TECHNOLOGY GROUP IN             0.000 ITG     46145F105     39.0700        60,000.00      1,434,011.40      2,344,200.00
INVESTORS FINANCIAL SERVICES C             0.120 IFIN    461915100     66.2100        64,100.00      2,874,170.77      4,244,061.00
IVAX CORP                                  0.000 IVX     465823102     20.1400       398,200.00      9,517,683.75      8,019,748.00
JACOBS ENGINEERING GROUP                   0.000 JEC     469814107     66.0000        43,300.00      1,765,468.46      2,857,800.00
KEANE INC.                                 0.000 KEA     486665102     18.0300       117,700.00      3,021,212.17      2,122,131.00
KING PHARMACEUTICALS                       0.000 KG      495582108     42.1300         9,200.00        380,362.54        387,596.00
KLA-TENCOR CORP.                           0.000 KLAC    482480100     49.5600        14,400.00        644,829.59        713,664.01
L-3 COMMUNICATIONS HOLDINGS IN             0.000 LLL     502424104     90.0000        75,900.00      5,465,194.64      6,831,000.00
LAM RESEARCH CORP                          0.000 LRCX    512807108     23.2200       260,700.00      6,037,993.79      6,053,454.01
LANCASTER COLONY CORP                      2.027 LANC    513847103     35.5100        67,600.00      1,941,675.65      2,400,476.00
LAND’S END INC                             0.000 LE      515086106     50.1600        46,500.00      1,932,552.26      2,332,440.00
LATTICE SEMICON. CORP.                     0.000 LSCC    518415104     20.5700       199,600.00      3,270,751.21      4,105,772.00
LEGATO SYSTEMS INC.                        0.000 LGTO    524651106     12.9700       190,700.00      3,967,506.22      2,473,379.00
LEGG MASON INC.                            0.800 LM      524901105     49.9800       129,300.00      5,288,137.22      6,462,414.00
LIFEPOINT HOSPITALS INC.                   0.000 LPNT    53219L109     34.0400        60,200.00      2,389,338.00      2,049,208.00
LINCARE HOLDINGS INC.                      0.000 LNCR    532791100     28.6500       196,600.00      4,138,513.59      5,632,590.00
LSI LOGIC CORP                             0.000 LSI     502161102     15.7800        24,100.00        426,099.12        380,298.04
LTX CORP                                   0.000 LTXX    502392103     20.9400        88,600.00      2,288,197.75      1,855,284.00
MACROMEDIA INC                             0.000 MACR    556100105     17.8000       106,100.00      2,410,492.21      1,888,580.00
MACROVISION CORP                           0.000 MVSN    555904101     35.2200       136,500.00      7,159,766.87      4,807,530.00
MANPOWER INC                               0.593 MAN     56418H100     33.7100       138,800.00      4,653,913.58      4,678,948.00
McCORMICK & CO                             2.001 MKC     579780206Q    41.9700       135,100.00      4,423,329.02      5,670,147.00
MCDATA CORPORATION-A WI                    0.000 MCDTA   580031201     24.5000       160,200.00      4,009,806.00      3,924,900.00
MENTOR GRAPHICS CORP.                      0.000 MENT    587200106     23.5700       102,900.00      1,539,159.26      2,425,353.00
MICREL INCORPORATED                        0.000 MCRL    594793101     26.2300       128,700.00      2,986,169.14      3,375,801.00
MICROCHIP TECHNOLOGY INC.                  0.000 MCHP    595017104     38.7400       215,400.00      5,809,296.37      8,344,595.98
MILLENNIUM PHARMACEUTICALS                 0.000 MLNM    599902103     24.5100       432,100.00     13,178,218.75     10,590,770.97
MILLER (HERMAN) INC                        0.634 MLHR    600544100     23.6600       106,000.00      2,176,652.04      2,507,960.00
MIPS TECHNOLOGIES INC CL B                 0.000 MIPSB   604567206      7.9800        71,300.00      1,992,890.83        568,974.00
MOHAWK INDUSTRIES INC.                     0.000 MHK     608190104     54.8800        88,900.00      1,865,263.22      4,878,832.00
MYLAN LABS                                 0.426 MYL     628530107Q    37.5000       249,600.00      7,260,525.98      9,360,000.00
