ASOF02   Date 01/24/2002 Time 21:29:15   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2001 To 12/31/2001  Page 010

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - VAP       LARGE CAP VALUE PASS
Instrument - COM       COMMON STOCK

BAKER HUGHES CORP                          1.261 BHI     057224107Q    36.4700       101,409.00      2,546,438.38      3,698,386.23
BALL CORPORATION                           0.848 BLL     058498106Q    70.7000         8,258.00        288,846.66        583,840.60
BANK OF AMERICA CORP.                      3.812 BAC     060505104Q    62.9500       474,796.00     29,625,239.66     29,888,408.20
BANK ONE CORPORATION                       2.151 ONE     06423A103Q    39.0500       351,901.00     17,176,683.20     13,741,734.05
BARRICK GOLD CORP.                         1.379 ABX     067901108S    15.9500       161,684.28      3,206,308.59      2,578,864.26
BAUSCH & LOMB INC                          2.761 BOL     071707103Q    37.6600        16,243.00      1,022,021.53        611,711.38
BB&T CORPORATION                           2.880 BBT     054937107     36.1100       136,717.00      4,397,880.12      4,936,850.87
BEAR STEARNS COMPANIES INC                 1.023 BSC     073902108     58.6400        28,416.00      1,118,315.00      1,666,314.24
BECTON DICKINSON & COMPANY                 1.146 BDX     075887109Q    33.1500        77,965.00      1,703,090.97      2,584,539.75
BELLSOUTH                                  1.992 BLS     079860102Q    38.1500       566,419.00     21,466,189.23     21,608,884.85
BEMIS CO.                                  2.033 BMS     081437105Q    49.1800        15,911.00        510,070.59        782,502.98
BIG LOTS, INC.                             0.000 BLI     089302103     10.4000        34,396.00        722,491.88        357,718.40
BLACK & DECKER                             1.272 BDK     091797100Q    37.7300        24,091.00      1,129,226.14        908,953.43
BMC SOFTWARE                               0.000 BMC     055921100     16.3700        73,700.00      3,023,611.82      1,206,469.00
BOEING CO                                  1.753 BA      097023105Q    38.7800       252,667.00      9,745,691.00      9,798,426.26
BOISE CASCADE CORP                         1.764 BCC     097383103Q    34.0100        17,507.00        451,329.04        595,413.07
BROADCOM CORP CL A                         0.000 BRCM    111320107     40.8700        79,200.00     15,211,107.82      3,236,904.00
BROWN-FORMAN -CL B                         2.236 BF.B    115637209Q    62.6000        20,605.00      1,072,752.05      1,289,873.00
BRUNSWICK CORP                             2.297 BC      117043109Q    21.7600        26,537.00        507,126.58        577,445.12
BURLINGTON NORTHERN SANTA FE               1.682 BNI     12189T104Q    28.5300       116,650.00      3,694,840.48      3,328,024.50
BURLINGTON RESOURCES                       1.465 BR      122014103Q    37.5400        60,551.00      2,410,757.65      2,273,084.54
CALPINE CORPORATION                        0.000 CPN     131347106     16.7900        92,100.00      2,481,943.64      1,546,358.99
CAPITAL ONE FINANCIAL CORP.                0.203 COF     14040H105     53.9500        64,800.00      3,173,158.48      3,495,960.00
CARNIVAL CORP                              1.495 CCL     143658102Q    28.0800       176,870.00      7,872,790.43      4,966,509.60
CATERPILLAR INC.                           2.679 CAT     149123101Q    52.2500       103,626.00      5,435,016.88      5,414,458.50
CENDANT CORP.                              0.000 CD      151313103     19.6100       296,246.00      6,580,973.77      5,809,384.06
CENTEX CORP                                0.280 CTX     152312104Q    57.0900        18,338.00        430,410.11      1,046,916.42
CENTURYTEL, INC.                           0.609 CTL     156700106     32.8000        42,574.00      1,584,455.35      1,396,427.20
CHARTER ONE FNCL INC.                      2.946 CF      160903100Q    27.1500        67,850.00      1,624,837.29      1,842,127.50
CHEVRONTEXACO CORP                         3.124 CVX     166764100Q    89.6100       321,859.00     25,043,537.90     28,841,784.99
CHUBB CORP                                 1.971 CB      171232101Q    69.0000        51,200.00      2,057,105.49      3,532,800.00
CIENA CORP.                                0.000 CIEN    171779101     14.3100        98,700.00      1,825,950.00      1,412,397.00
CIGNA CORP.                                1.381 CI      125509109Q    92.6500        43,615.00      3,034,037.27      4,040,929.75
CINCINNATI FINANCIAL CORP.                 2.201 CINF    172062101Q    38.1500        48,674.00      1,845,439.40      1,856,913.10
CINERGY CORP                               5.384 CIN     172474108Q    33.4300        47,955.00      1,606,826.29      1,603,135.65
CIRCUIT CITY STORES                        0.269 CC      172737108Q    25.9500        62,882.00      2,551,600.47      1,631,787.90
CITIGROUP INC.                             1.267 C       172967101Q    50.4800     1,552,475.00     44,519,760.47     78,368,938.00
CITIZENS COMMUNICATIONS CO                 0.000 CZN     17453B101     10.6600        84,500.00      1,254,308.61        900,770.00
CLEAR CHANNEL COMMUNICATIONS               0.000 CCU     184502102     50.9100       180,279.00     12,651,536.12      9,178,003.89
