ASOF02   Date 01/24/2002 Time 21:29:20   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2001 To 12/31/2001  Page 031

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - MV4       MID-CAP VALUE
Instrument - COM       COMMON STOCK

3COM CORP.                                 0.000 COMS    885535104      6.3800       646,000.00      6,306,978.07      4,121,480.00
ACXIOM CORP.                               0.000 ACXM    005125109     17.4700       160,000.00      3,202,651.39      2,795,200.00
ADTRAN INC.                                0.000 ADTN    00738A106     25.5200        80,000.00      2,116,729.89      2,041,600.00
ADVANCED FIBRE COMMUNICATION               0.000 AFCI    00754A105     17.6700       157,000.00      4,068,740.50      2,774,190.00
AGCO CORP.                                 0.000 AG      001084102     15.7800       167,000.00      3,386,181.08      2,635,260.00
AGL RESOURCES INC                          4.691 ATG     001204106     23.0200        83,000.00      1,744,278.70      1,910,660.00
AIRBORNE INC.                              1.078 ABF     009269101Q    14.8300        66,000.00        741,163.78        978,780.00
AIRGAS INC                                 0.000 ARG     009363102     15.1200       102,000.00        767,390.51      1,542,240.00
AK STEEL HOLDING CORP                      2.196 AKS     001547108     11.3800       231,000.00      2,187,706.15      2,628,780.00
ALASKA AIRGROUP INC                        0.000 ALK     011659109     29.1000        49,000.00      1,561,762.71      1,425,900.00
ALBANY INTL CL-A                           0.230 AIN     012348108Q    21.7000        32,000.00        460,164.09        694,400.00
ALBEMARLE CORP                             2.166 ALB     012653101     24.0000        92,000.00      2,126,927.62      2,208,000.00
ALEXANDER & BALDWIN INC                    3.370 ALEX    014482103     26.7000       110,000.00      2,854,387.46      2,937,000.00
ALLETE, INC.                               4.246 ALE     018522102     25.2000       155,000.00      3,670,371.56      3,906,000.00
ALLIANT ENERGY CORPORATION                 6.587 LNT     018802108     30.3600       162,000.00      4,620,731.55      4,918,320.00
ALLMERICA FINANCIAL CORP.                  0.561 AFC     019754100     44.5500       105,000.00      3,424,986.48      4,677,750.00
AMERICAN FINANCIAL GROUP INC.              4.073 AFG     025932104Q    24.5500       123,000.00      3,027,579.96      3,019,650.00
AMERICAN WATER WORKS                       2.251 AWK     030411102Q    41.7500       185,000.00      2,217,477.27      7,723,750.00
AMERICREDIT CORP.                          0.000 ACF     03060R101     31.5500       170,000.00      3,261,779.22      5,363,500.01
ARCH COAL INC.                             1.013 ACI     039380100Q    22.7000       108,000.00      2,141,361.00      2,451,600.00
ARROW ELECTRONICS                          0.000 ARW     042735100     29.9000       190,000.00      3,394,928.16      5,681,000.00
ARVINMERITOR INC.                          2.036 ARM     043353101     19.6400       119,000.00      3,505,255.16      2,337,160.00
ASCENTIAL SOFTWARE CORP                    0.000 ASCL    04362P108      4.0500       481,500.00      2,700,340.14      1,950,075.00
ASSOCIATED BANC-CORP.                      3.513 ASBC    045487105     35.2900       122,000.00      3,817,235.88      4,305,380.00
ASTORIA FINANCIAL CORP.                    5.139 ASFC    046265104     26.4600       180,000.00      3,981,539.04      4,762,800.00
ATLAS AIR WORLDWIDE HOLDINGS,              0.000 CGO     049164106     14.6500        61,000.00      2,415,421.67        893,650.00
ATMEL CORP                                 0.000 ATML    049513104      7.3700       900,000.00      9,063,444.77      6,633,000.00
AVNET INC.                                 1.177 AVT     053807103Q    25.4700       238,000.00      5,276,218.35      6,061,860.00
AVOCENT CORPORATION                        0.000 AVCT    053893103     24.2500        88,000.00      2,318,551.47      2,134,000.00
BANDAG INC                                 3.624 BDG     059815100Q    34.7600        45,000.00      1,629,039.92      1,564,200.00
BANKNORTH GROUP INC.                       2.397 BKNG    06646R107     22.5200       301,000.00      5,326,197.03      6,778,520.00
BANTA CORP                                 2.168 BN      066821109     29.5200        37,000.00        975,614.37      1,092,240.00
BARNES & NOBLE INC.                        0.000 BKS     067774109     29.6000       126,000.00      4,032,150.16      3,729,600.00
BELO CORP                                  1.600 BLC     080555105Q    18.7500       203,000.00      3,207,760.09      3,806,250.00
BLACK HILLS CORP                           3.309 BKH     092113109     33.8400        50,000.00      1,689,792.64      1,692,000.00
BLYTH INC.                                 0.860 BTH     09643P108     23.2500        87,000.00      2,196,299.22      2,022,750.00
BOB EVANS FARMS                            1.628 BOBE    096761101Q    24.5700        50,000.00        912,785.98      1,228,500.00
BORDERS GROUP INC                          0.000 BGP     099709107     19.8400       156,000.00      3,240,109.76      3,095,040.00
BORG WARNER INC.                           1.148 BWA     099724106     52.2500        53,000.00      2,295,908.39      2,769,250.00
