ASOF02   Date 01/24/2002 Time 21:29:25   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2001 To 12/31/2001  Page 058

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - SNP       S&P 500 PASSIVE
Instrument - COM       COMMON STOCK

SANMINA-SCI CORP                           0.000 SANM    800907107     19.9000       203,250.00      3,305,371.73      4,044,675.00
SAPIENT CORP                               0.000 SAPE    803062108      7.7200        49,321.00      1,954,158.70        380,758.11
SARA LEE CORP.                             2.699 SLE     803111103Q    22.2300       305,737.00      5,580,830.90      6,796,533.52
SBC COMMUNICATIONS INC.                    2.629 SBC     78387G103Q    39.1700     1,311,917.00     39,362,683.61     51,387,788.89
SCHERING-PLOUGH                            1.787 SGP     806605101Q    35.8100       571,472.00     12,933,144.63     20,464,412.33
SCHLUMBERGER                               1.364 SLB     806857108Q    54.9500       224,661.00     10,560,455.30     12,345,121.95
SCHWAB (CHARLES) CORP                      0.258 SCH     808513105     15.4700       533,384.00      7,234,036.28      8,251,450.48
SCIENTIFIC ATLANTA INC.                    0.167 SFA     808655104Q    23.9400        60,927.00      1,410,734.96      1,458,592.39
SEALED AIR CORP.                           0.000 SEE     81211K100     40.8200        32,655.00      1,427,580.13      1,332,977.10
SEARS ROEBUCK & CO.                        1.931 S       812387108Q    47.6400       125,940.00      4,748,564.75      5,999,781.60
SEMPRA ENERGY                              4.073 SRE     816851109     24.5500        80,835.00      1,777,928.34      1,984,499.24
SHERWIN-WILLIAMS CO                        2.109 SHW     824348106Q    27.5000        60,260.00      1,331,642.00      1,657,150.01
SIEBEL SYSTEMS INC.                        0.000 SEBL    826170102     27.9800       180,417.00      4,770,709.90      5,048,067.65
SIGMA-ALDRICH                              0.862 SIAL    826552101Q    39.4100        28,587.00        777,289.47      1,126,613.66
SNAP-ON TOOLS CORP.                        2.852 SNA     833034101Q    33.6600        22,585.00        640,612.72        760,211.10
SOLECTRON CORP                             0.000 SLR     834182107     11.2800       320,294.00      6,969,877.71      3,612,916.32
SOUTHERN CO                                5.286 SO      842587107Q    25.3500       271,246.00      4,596,014.68      6,876,086.09
SOUTHTRUST CORP                            2.270 SOTR    844730101     24.6700       133,730.00      2,428,684.26      3,299,119.11
SOUTHWEST AIRLINES                         0.108 LUV     844741108Q    18.4800       298,798.00      2,807,813.97      5,521,787.03
SPRINT CORP.                               2.490 FON     852061100Q    20.0800       346,251.00      9,138,376.41      6,952,720.07
SPRINT PCS GROUP                           0.000 PCS     852061506     24.4100       384,691.00      7,300,822.00      9,390,307.31
ST JUDE MED. INC.                          0.000 STJ     790849103     77.6500        33,884.00      1,197,670.95      2,631,092.60
ST. PAUL COMPANIES                         2.547 SPC     792860108Q    43.9700        80,930.00      2,565,412.55      3,558,492.11
STANLEY WORKS                              2.061 SWK     854616109Q    46.5700        33,286.00        929,565.74      1,550,129.01
STAPLES INC                                0.000 SPLS    855030102     18.7000       180,164.00      2,788,038.08      3,369,066.80
STARBUCKS CORP.                            0.000 SBUX    855244109     19.0500       148,850.00      2,196,752.97      2,835,592.51
STARWOOD HOTELS & RESORTS                  2.680 HOT     85590A203     29.8500        77,226.00      2,594,858.74      2,305,196.10
STATE STREET CORP                          0.765 STT     857477103     52.2500       127,002.00      4,212,316.79      6,635,854.51
STILLWELL FINANCIAL INC                    0.147 SV      860831106     27.2200        86,303.00      2,028,677.48      2,349,167.66
STRYKER CORP.                              0.137 SYK     863667101     58.3700        76,747.00      2,263,090.37      4,479,722.41
SUN MICROSYSTEMS INC.                      0.000 SUNW    866810104     12.3000     1,265,221.00     15,602,914.78     15,562,218.29
SUNOCO, INC.                               2.678 SUN     86764P109Q    37.3400        30,593.00        926,229.42      1,142,342.62
SUNTRUST BANKS INC.                        2.551 STI     867914103Q    62.7000       112,740.00      5,499,698.18      7,068,797.99
SUPER VALU STORES INC.                     2.531 SVU     868536103Q    22.1200        51,962.00        860,008.12      1,149,399.43
SYMBOL TECHNOLOGIES INC                    0.125 SBL     871508107     15.8800        89,185.00      1,596,691.72      1,416,257.80
SYNOVUS FINANCIAL CORP                     2.035 SNV     87161C105     25.0500       113,668.00      2,290,758.47      2,847,383.40
SYSCO CORP.                                1.373 SYY     871829107Q    26.2200       260,155.00      3,390,913.43      6,821,264.09
T ROWE PRICE GROUP INC.                    1.727 TROW    74144T108Q    34.7300        48,176.00      1,596,217.48      1,673,152.48
TARGET CORP                                0.535 TGT     87612E106Q    41.0500       352,393.00      6,149,604.50     14,465,732.65
