ASOF02   Date 01/21/2005 Time 18:34:59   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2004 To 12/31/2004  Page 147

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 6BB       DAVID L BABSON - 200
Instrument - COM       COMMON STOCK

ACTEL CORPORATION                          0.000 ACTL    004934105     17.5400        59,900.00        995,671.40      1,050,646.00
ADEZA BIOMEDICAL CORP                      0.000 ADZA    006864102     17.5500         3,100.00         49,600.00         54,405.00
ADVISORY BOARD CO/THE                      0.000 ABCO    00762W107     36.8800        47,200.00      1,637,720.42      1,740,736.00
ANSOFT CORP                                0.000 ANST    036384105     20.2000        86,300.00      1,166,453.79      1,743,260.00
BIO-REFERENCE LABS I                       0.000 BRLI    09057G602     17.4000        72,900.00        997,907.03      1,268,460.00
BOSTON PRIVATE FINL HOLDING                0.852 BPFH    101119105     28.1700        39,900.00        988,806.29      1,123,983.00
C.H.ROBINSON WORLDWIDE INC                 1.080 CHRW    12541W100     55.5200        32,200.00      1,371,055.57      1,787,744.00
CARTERS INC                                0.000 CRI     146229109     33.9900        22,800.00        619,514.10        774,972.00
CHOICEPOINT INC.                           0.000 CPS     170388102     45.9900        30,200.00      1,243,852.15      1,388,898.00
CITADEL BROADCASTING CORP                  0.000 CDL     17285T106     16.1800        48,300.00        768,445.31        781,494.00
COGNEX CORP.                               1.147 CGNX    192422103     27.9000        27,200.00        716,990.99        758,880.00
COHERENT INC.                              0.000 COHR    192479103     30.4400        38,800.00        978,294.69      1,181,072.00
COLDWATER CREEK INC.                       0.000 CWTR    193068103     30.8700        22,800.00        518,409.92        703,836.00
CORVEL CORP                                0.000 CRVL    221006109     26.7800        26,139.00        836,275.17        700,002.42
EMMIS COMMUNICATIONS CL A                  0.000 EMMS    291525103     19.1900        69,700.00      1,405,860.29      1,337,543.00
ESPEED INC                                 0.000 ESPD    296643109     12.3700        52,200.00        752,832.68        645,714.00
EXPEDITORS INT'L. WASH INC.                0.393 EXPD    302130109     55.8800        29,200.00      1,226,631.29      1,631,696.00
FIRST CMNTY BANCORP                        2.060 FCBP    31983B101     42.7000        30,600.00      1,179,501.32      1,306,620.00
FOSSIL INC.                                0.000 FOSL    349882100     25.6400        44,900.00      1,159,240.13      1,151,236.00
FOUNDATION COAL HOLDINGS INC               0.000 FCL     35039W100     23.0600         3,400.00         74,800.00         78,404.00
HEADWATERS INC                             0.000 HDWR    42210P102     28.5000        34,200.00      1,009,761.78        974,700.00
HELIX TECHNOLOGY                           1.840 HELX    423319102     17.3900        55,300.00        791,278.85        961,667.00
II VI INC                                  0.000 IIVI    902104108     42.4900        16,600.00        510,232.38        705,334.00
IPAYMENT INC                               0.000 IPMT    46262E105     49.5200        15,000.00        505,665.31        742,800.00
JETBLUE AIRWAYS CORP                       0.000 JBLU    477143101     23.2200        33,800.00        831,036.51        784,836.00
KAYDON CORP                                1.453 KDN     486587108Q    33.0200        44,000.00      1,214,893.37      1,452,880.00
KEITHLEY INSTRUMENTS INC                   0.761 KEI     487584104     19.7000        63,700.00      1,060,532.17      1,254,890.00
KNIGHT TRANSPORTATION INC                  0.322 KNX     499064103     24.8000        61,300.00      1,185,900.59      1,520,240.00
LCA-VISION INC.                            1.368 LCAV    501803308     23.3900        35,400.00        598,368.33        828,006.00
MB FINL INC                                1.233 MBFI    55264U108     42.1500        28,800.00      1,044,513.20      1,213,920.00
MERGE TECHNOLOGIES INC.                    0.000 MRGE    589981109     22.2500        45,000.00        734,480.75      1,001,250.00
MICREL INCORPORATED                        0.000 MCRL    594793101     11.0200        77,100.00        830,451.28        849,642.00
MYKROLIS CORP                              0.000 MYK     62852P103     14.1700        73,500.00        763,007.32      1,041,495.00
PINNACLE FINANCIAL PARTNERS IN             0.000 PNFP    72346Q104     22.6210        58,400.00      1,013,886.04      1,321,066.40
PRIME MONEY MARKET - 6BB                   0.000 IT-DLB  IT-DLB         1.0000     2,622,582.35      2,622,582.31      2,622,582.37
RARE HOSPITALITY INTL INC.                 0.000 RARE    753820109     31.8600        30,050.00        804,721.48        957,393.00
RESPIRONICS INC                            0.000 RESP    761230101     54.3600        18,700.00        944,017.24      1,016,532.00
ROPER INDUSTRIES INC                       0.699 ROP     776696106     60.7700        35,100.00      1,802,441.26      2,133,027.00
SKYWEST INC                                0.598 SKYW    830879102     20.0600        29,700.00        465,981.63        595,782.00
