ASOF02   Date 01/21/2005 Time 18:34:57   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2004 To 12/31/2004  Page 139

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 5JL       JACOBS LEVY - 1000
Instrument - COM       COMMON STOCK

RADIOSHACK CORP                            0.760 RSH     750438103Q    32.8800       153,900.00      4,508,227.89      5,060,232.00
RAYTHEON COMPANY                           2.060 RTN     755111507Q    38.8300       121,700.00      4,746,080.94      4,725,611.00
REGIONS FINANCIAL CORP.                    3.748 RF      7591EP100     35.5900        24,938.00        733,659.93        887,543.42
RENAL CARE GROUP INC.                      0.000 RCI     759930100     35.9900        12,100.00        387,684.00        435,479.00
ROWAN COS.                                 0.000 RDC     779382100     25.9000        74,900.00      1,925,665.73      1,939,910.00
SAFEWAY INC                                0.000 SWY     786514208     19.7400       218,100.00      4,180,478.36      4,305,294.00
SANMINA-SCI CORP                           0.000 SANM    800907107      8.4700       311,587.00      3,120,329.29      2,639,141.89
SBC COMMUNICATIONS INC.                    5.005 SBC     78387G103Q    25.7700       628,800.00     16,489,968.64     16,204,176.00
SCHERING-PLOUGH                            1.053 SGP     806605101Q    20.8800        44,700.00        901,590.06        933,336.00
SCP POOL CORPORATION                       0.877 POOL    784028102     31.9000        45,600.00      1,335,673.63      1,454,640.00
SEARS ROEBUCK & CO.                        1.802 S       812387108Q    51.0300        74,100.00      3,834,959.00      3,781,323.00
SEPRACOR INC.                              0.000 SEPR    817315104     59.3700        48,200.00      2,735,973.98      2,861,634.00
SIGMATEL INC                               0.000 SGTL    82661W107     35.5300        68,300.00      2,209,813.12      2,426,699.00
SKYWEST INC                                0.598 SKYW    830879102     20.0600        70,170.00      1,265,464.19      1,407,610.20
SLM CORP                                   1.423 SLM     78442P106     53.3900        29,050.00      1,417,921.00      1,550,979.50
SOTHEBY'S HOLDINGS CL-A                    0.000 BID     835898107     18.1600        20,000.00        370,454.00        363,200.00
SOUTHWEST AIRLINES                         0.110 LUV     844741108Q    16.2800       461,400.00      7,513,964.11      7,511,592.00
ST JUDE MED. INC.                          0.000 STJ     790849103     41.9300       125,200.00      4,627,888.92      5,249,636.00
ST PAUL TRAVELERS COS INC                  2.373 STA     792860108Q    37.0700        75,026.00      2,747,452.12      2,781,213.82
STANDARD-PACIFIC CORP                      0.498 SPF     85375C101     64.1400        56,100.00      1,924,708.00      3,598,254.00
STAPLES INC                                0.593 SPLS    855030102     33.7100       237,300.00      6,534,814.46      7,999,383.00
STILLWATER MINING COMPANY                  0.000 SWC     86074Q102     11.2600        47,600.00        546,558.20        535,976.00
STRYKER CORP.                              0.186 SYK     863667101     48.2500       164,600.00      8,774,171.93      7,941,950.00
TCF FINANCIAL CORP                         2.644 TCB     872275102     32.1400        83,400.00      2,571,678.13      2,680,476.00
TELIK INC                                  0.000 TELK    87959M109     19.1400        42,900.00        827,416.15        821,106.00
TENET HEALTHCARE CORP                      0.000 THC     88033G100     10.9800       186,038.00      1,987,033.05      2,042,697.24
TERADYNE INC                               0.000 TER     880770102     17.0700       119,500.00      1,995,144.60      2,039,865.00
TESSERA TECHNOLOGIES INC                   0.000 TSRA    88164L100     37.2100        66,300.00      2,300,690.22      2,467,023.00
TEXAS INSTRS INC                           0.406 TXN     882508104Q    24.6200       191,000.00      5,323,125.77      4,702,420.00
TIME WARNER INC.                           2.777 TWX     887317105     19.4400       905,900.00     15,094,081.26     17,610,696.00
TJX COS. INC.                              0.716 TJX     872540109Q    25.1300       199,400.00      5,014,864.53      5,010,922.00
TOO INC                                    0.000 TOO     890333107     24.4600        10,000.00        237,522.00        244,600.00
TRIAD HOSPITALS INC                        0.000 TRI     89579K109     37.2100        32,900.00      1,139,335.10      1,224,209.00
TRINITY INDUSTRIES                         0.704 TRN     896522109     34.0800        14,900.00        501,743.76        507,792.00
UNITED DEFENSE INDUSTRIES INC              0.000 UDI     91018B104     47.2500        28,800.00        779,552.90      1,360,800.00
UNITED PARCEL SERVICES INC                 1.310 UPS     911312106     85.4600        66,400.00      4,019,013.58      5,674,544.00
UNITED TECHNOLOGIES                        1.354 UTX     913017109Q   103.3500       135,300.00     12,675,059.82     13,983,255.00
UNITED THERAPEUTICS CORP                   0.000 UTHR    91307C102     45.1500        32,300.00      1,433,249.65      1,458,345.00
UNITEDHEALTH GROUP INC                     0.034 UNH     91324P102A    88.0300       164,900.00      6,106,147.57     14,516,147.00
