ASOF02   Date 01/21/2005 Time 18:34:29   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2004 To 12/31/2004  Page 007

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - LC1       LARGE-CAP CORE (F)
Instrument - COM       COMMON STOCK

CENDANT CORP.                              1.539 CD      151313103     23.3800       133,100.00      2,371,965.82      3,111,878.00
CHEVRONTEXACO CORP                         3.047 CVX     166764100Q    52.5100       351,400.00     12,856,663.71     18,452,014.00
CHUBB CORP                                 2.028 CB      171232101Q    76.9000        39,500.00      2,159,819.09      3,037,550.00
CISCO SYSTEMS                              0.000 CSCO    17275R102     19.3000       917,500.00     19,258,673.27     17,707,750.00
CITIGROUP INC.                             3.653 C       172967101Q    48.1800       672,900.00     16,450,161.83     32,420,322.00
CLEAR CHANNEL COMMUNICATIONS               1.493 CCU     184502102     33.4900        70,400.00      3,659,195.59      2,357,696.00
COCA COLA CO.                              2.402 KO      191216100Q    41.6300       280,100.00     12,945,099.64     11,660,563.00
COCA-COLA ENTERPRISE                       0.767 CCE     191219104     20.8500        30,800.00        778,472.24        642,180.00
COLGATE PALMOLIVE                          1.876 CL      194162103Q    51.1600        70,300.00      2,793,583.71      3,596,548.00
COMCAST CORP - CL A                        0.000 CMCSA   20030N101     33.2800       325,000.00      9,934,276.76     10,816,000.00
COMPUTER ASSOCIATE INTL. INC.              0.257 CA      204912109S    31.0600        96,900.00      2,401,500.11      3,009,714.00
CONAGRA FOODS, INC.                        3.701 CAG     205887102Q    29.4500       127,200.00      2,884,958.25      3,746,040.00
CONOCOPHILLIPS                             2.303 COP     20825C104Q    86.8300       106,300.00      5,231,779.99      9,230,029.00
CONTINENTAL AIRLINES INC - CLA             0.000 CAL     210795308     13.5400       196,000.00      2,258,035.00      2,653,840.00
CORNING INC                                0.000 GLW     219350105Q    11.7700       179,900.00      2,630,223.18      2,117,423.00
COSTCO WHOLESALE CORP.                     0.826 COST    22160K105     48.4100        16,100.00        570,867.52        779,401.00
COUNTRYWIDE FINANCIAL CORP                 1.296 CFC     222372104Q    37.0100        73,200.00      1,061,575.14      2,709,132.00
CVS CORP.                                  0.643 CVS     126650100Q    45.0700        84,800.00      2,953,227.77      3,821,936.00
DANAHER CORP                               0.104 DHR     235851102     57.4100        35,200.00        728,489.11      2,020,832.00
DEERE & CO.                                1.505 DE      244199105Q    74.4000        36,900.00      1,571,455.53      2,745,360.00
DELL INC                                   0.000 DELL    24702R101     42.1400        83,500.00      2,057,156.25      3,518,690.00
DELTA AIR LINES, INC.                      1.336 DAL     247361108Q     7.4800       175,000.00      1,033,925.62      1,309,000.00
DEVON ENERGY CORPORATION                   0.513 DVN     25179M103     38.9200        90,400.00      2,108,451.58      3,518,368.00
DISNEY (WALT) CO.                          0.863 DIS     254687106Q    27.8000       288,300.00      7,546,153.30      8,014,740.00
DOMINION RESOURCES INC-VA                  3.926 D       25746U109Q    67.7400        40,400.00      1,818,898.52      2,736,696.00
DOW CHEMICAL CO                            2.706 DOW     260543103Q    49.5100       146,100.00      4,554,800.17      7,233,411.00
DUKE ENERGY CORPORATION                    4.342 DUK     264399106Q    25.3300       112,700.00      2,628,502.94      2,854,691.00
E I DUPONT DE NEM.                         2.854 DD      263534109Q    49.0500       140,800.00      6,765,956.73      6,906,240.00
ECHOSTAR COMMUNICATIONS - A                0.000 DISH    278762109     33.2400        29,700.00      1,060,540.22        987,228.00
EDWARDS (A.G.) INC                         1.481 AGE     281760108     43.2100        25,700.00        879,764.50      1,110,497.00
EL PASO CORP                               1.538 EP      28336L109     10.4000       718,700.00     18,595,266.83      7,474,480.00
ELECTRONIC ARTS, INC                       0.000 ERTS    285512109     61.6800        39,200.00      1,251,252.63      2,417,856.00
ELI LILLY & COMPANY                        2.678 LLY     532457108Q    56.7500       125,700.00      6,033,455.86      7,133,475.00
EMC CORP                                   0.000 EMC     268648102     14.8700       435,282.00      6,229,217.89      6,472,643.34
EMERSON ELECTRIC CO                        2.368 EMR     291011104Q    70.1000        58,600.00      2,599,006.19      4,107,860.00
ENTERGY CORP.                              3.195 ETR     29364G103Q    67.5900        18,400.00        590,441.63      1,243,656.00
EXELON CORP                                3.630 EXC     30161N101Q    44.0700        81,400.00      1,499,759.82      3,587,298.00
EXXON MOBIL CORPORATION                    2.106 XOM     30231G102Q    51.2600       886,300.00     22,918,146.54     45,431,738.00
FED. NATL. MTG. ASSN.                      1.460 FNM     313586109Q    71.2100       128,100.00      6,050,340.92      9,122,001.00
