ASOF02   Date 01/21/2005 Time 18:34:58   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2004 To 12/31/2004  Page 142

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 6CH       CHARTWELL - 2000 VAL
Instrument - COM       COMMON STOCK

FRED'S INC                                 0.459 FRED    356108100     17.4000        27,550.00        505,694.06        479,370.00
GATX CORP                                  2.706 GMT     361448103     29.5600        24,425.00        638,348.21        722,003.00
GLOBAL POWER EQUIPMENT GROUP               0.000 GEG     37941P108      9.8400        88,925.00        643,801.80        875,022.00
HARBOR FLA BANCSHARE                       2.311 HARB    411901101     34.6100        16,700.00        504,256.16        577,987.00
HELMERICH & PAYNE, INC                     0.969 HP      423452101Q    34.0400        28,300.00        807,186.82        963,332.00
HERLEY INDS INC DEL                        0.000 HRLY    427398102     20.3400        24,225.00        436,265.71        492,736.50
INDEPENDENCE COMMUNITY BANK                2.348 ICBC    453414104     42.5800        21,100.00        641,451.59        898,438.00
INTEGRATED ELECTRICAL SVCS                 0.000 IES     45811E103      4.8400        90,050.00        386,826.45        435,842.00
JARDEN CORP                                0.000 JAH     471109108     43.4400        16,650.00        531,413.12        723,276.00
JOURNAL COMMUNICATIONS INC                 1.438 JRN     481130102     18.0700        38,900.00        709,222.90        702,923.00
KADANT INC                                 0.000 KAI     48282T104     20.5000        32,225.00        640,048.03        660,612.50
KAYDON CORP                                1.453 KDN     486587108Q    33.0200        27,500.00        600,633.26        908,050.00
KEANE INC.                                 0.000 KEA     486665102     14.7000        47,850.00        723,984.00        703,395.00
KOMAG INC                                  0.000 KOMG    500453204     18.7800        48,400.00        680,112.89        908,952.00
LACLEDE GROUP HLDG. CO.                    4.366 LG      505597104     31.1500        17,100.00        505,182.37        532,665.00
LINENS 'N THINGS INC.                      0.000 LIN     535679104     24.8000        24,475.00        631,938.66        606,980.00
LKQ CORP                                   0.000 LKQX    501889208     20.0700        45,850.00        775,745.95        920,209.50
NETIQ CORP                                 0.000 NTIQ    64115P102     12.2100        44,475.00        520,872.08        543,039.75
NN INC                                     2.422 NNBR    629337106     13.2100        32,800.00        394,029.23        433,288.00
NORTHWEST NATURAL GAS CO.                  3.853 NWN     667655104     33.7400        20,425.00        652,357.34        689,139.50
O'CHARLEYS INC                             0.000 CHUX    670823103     19.5500        41,500.00        736,974.14        811,325.00
OLIN CORP                                  3.633 OLN     680665205Q    22.0200        24,850.00        539,336.95        547,197.00
OVERLAND STORAGE INC                       0.000 OVRL    690310107     16.6900        33,750.00        475,833.65        563,287.50
PACIFIC CAP BANCORP                        2.118 PCBC    69404P101     33.9900        22,350.00        624,876.47        759,676.50
PNM RESOURCES INC                          2.926 PNM     69349H107     25.2900        24,900.00        448,896.70        629,721.00
POLYONE CORPORATION                        2.759 POL     73179P106      9.0600        80,150.00        480,165.50        726,159.00
PRIME MONEY MARKET - 6CH                   0.000 IT-CIP  IT-CIP         1.0000     2,959,774.03      2,959,774.17      2,959,773.96
PROGRESS SOFTWARE                          0.000 PRGS    743312100     23.3500        36,425.00        726,588.34        850,523.75
RALCORP HOLDINGS                           0.000 RAH     751028101Q    41.9300        30,475.00        961,294.01      1,277,816.75
REMINGTON OIL & GAS CORP                   0.000 REM     759594302     27.2500        28,800.00        637,651.25        784,800.00
RLI CORP                                   1.347 RLI     749607107     41.5700        21,100.00        737,584.39        877,127.00
RUBY TUESDAY INC                           0.172 RI      781182100     26.0800        28,100.00        704,577.08        732,848.00
SCOTTISH RE GROUP LTD                      0.772 SCT     G7885T104     25.9000        33,350.00        722,057.56        863,765.00
SEACOR SMIT INC.                           0.000 CKH     811904101     53.4000        13,375.00        637,954.19        714,225.00
SIRVA INC                                  0.000 SIR     82967Y104     19.2200        35,575.00        846,275.01        683,751.50
SONICWALL INC                              0.000 SNWL    835470105      6.3200        66,175.00        444,477.06        418,226.00
SOURCE INTERLINK COS INC                   0.000 SORC    836151209     13.2800        58,600.00        587,734.18        778,208.00
SOUTH FINANCIAL GROUP, INC                 1.967 TSFG    837841105     32.5300        24,775.00        701,550.02        805,930.75
STEWART & STEVENSON SERVICES               1.680 SVC     860342104Q    20.2300        41,100.00        664,796.24        831,453.00
