ASOF02   Date 01/21/2005 Time 18:34:34   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2004 To 12/31/2004  Page 034

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - LCP       LARGE-CAP PASSIVE (Q
Instrument - COM       COMMON STOCK

CATERPILLAR INC.                           1.681 CAT     149123101Q    97.5100       263,300.00     12,048,109.09     25,674,383.00
CENDANT CORP.                              1.539 CD      151313103     23.3800       785,500.00     13,998,340.76     18,364,990.00
CHEVRONTEXACO CORP                         3.047 CVX     166764100Q    52.5100     1,648,000.00     59,688,718.61     86,536,480.00
CHUBB CORP                                 2.028 CB      171232101Q    76.9000       146,100.00      7,988,596.70     11,235,090.00
CISCO SYSTEMS                              0.000 CSCO    17275R102     19.3000     5,206,900.00    109,294,807.54    100,493,170.00
CITIGROUP INC.                             3.653 C       172967101Q    48.1800     3,982,500.00     97,358,848.94    191,876,850.00
CLEAR CHANNEL COMMUNICATIONS               1.493 CCU     184502102     33.4900       381,800.00     22,011,753.24     12,786,482.00
COCA COLA CO.                              2.402 KO      191216100Q    41.6300     1,624,300.00     75,068,637.45     67,619,609.00
COCA-COLA ENTERPRISE                       0.767 CCE     191219104     20.8500       180,600.00      4,633,465.96      3,765,510.00
COLGATE PALMOLIVE                          1.876 CL      194162103Q    51.1600       409,800.00     16,284,645.84     20,965,368.00
COMCAST CORP - CL A                        0.000 CMCSA   20030N101     33.2800     1,649,200.00     50,411,105.31     54,885,376.00
COMPUTER ASSOCIATE INTL. INC.              0.257 CA      204912109S    31.0600       359,000.00      8,897,198.55     11,150,540.00
CONAGRA FOODS, INC.                        3.701 CAG     205887102Q    29.4500       406,900.00      9,029,001.75     11,983,205.00
CONOCOPHILLIPS                             2.303 COP     20825C104Q    86.8300       528,200.00     25,556,667.53     45,863,606.00
CORNING INC                                0.000 GLW     219350105Q    11.7700     1,056,700.00     15,449,454.35     12,437,359.00
COSTCO WHOLESALE CORP.                     0.826 COST    22160K105     48.4100       353,500.00     11,636,324.63     17,112,935.00
COUNTRYWIDE FINANCIAL CORP                 1.296 CFC     222372104Q    37.0100       430,300.00      6,240,379.51     15,925,403.00
CVS CORP.                                  0.643 CVS     126650100Q    45.0700       306,000.00     10,322,508.25     13,791,420.00
DANAHER CORP                               0.104 DHR     235851102     57.4100       182,400.00      3,774,898.14     10,471,584.00
DEERE & CO.                                1.505 DE      244199105Q    74.4000       191,700.00      8,163,903.06     14,262,480.00
DELL INC                                   0.000 DELL    24702R101     42.1400     1,949,600.00     49,171,566.15     82,156,144.00
DEVON ENERGY CORPORATION                   0.513 DVN     25179M103     38.9200       369,200.00      7,847,652.14     14,369,264.00
DISNEY (WALT) CO.                          0.863 DIS     254687106Q    27.8000     1,580,400.00     41,366,426.22     43,935,120.00
DOMINION RESOURCES INC-VA                  3.926 D       25746U109Q    67.7400       251,500.00     11,323,093.45     17,036,610.00
DOW CHEMICAL CO                            2.706 DOW     260543103Q    49.5100       720,900.00     22,081,763.95     35,691,759.00
DUKE ENERGY CORPORATION                    4.342 DUK     264399106Q    25.3300       704,500.00     16,431,058.73     17,844,985.00
E I DUPONT DE NEM.                         2.854 DD      263534109Q    49.0500       770,300.00     37,015,741.98     37,783,215.00
EBAY INC                                   0.000 EBAY    278642103    116.2800       399,900.00     15,967,139.75     46,500,372.00
ECHOSTAR COMMUNICATIONS - A                0.000 DISH    278762109     33.2400       174,300.00      6,223,978.46      5,793,732.00
ELECTRONIC ARTS, INC                       0.000 ERTS    285512109     61.6800       230,200.00      9,220,337.70     14,198,736.00
ELI LILLY & COMPANY                        2.678 LLY     532457108Q    56.7500       750,600.00     36,027,939.32     42,596,550.00
EMC CORP                                   0.000 EMC     268648102     14.8700     1,863,700.00     27,930,282.16     27,713,219.00
EMERSON ELECTRIC CO                        2.368 EMR     291011104Q    70.1000       324,900.00     14,409,848.35     22,775,490.00
ENTERGY CORP.                              3.195 ETR     29364G103Q    67.5900       177,300.00      5,689,418.51     11,983,707.00
EXELON CORP                                3.630 EXC     30161N101Q    44.0700       509,000.00      9,378,105.01     22,431,630.00
EXXON MOBIL CORPORATION                    2.106 XOM     30231G102Q    51.2600     5,036,400.00    130,232,374.16    258,165,864.00
FED. NATL. MTG. ASSN.                      1.460 FNM     313586109Q    71.2100       746,300.00     35,248,785.54     53,144,023.00
FEDEX CORPORATION                          0.284 FDX     31428X106     98.4900       230,000.00      9,919,713.72     22,652,700.00
FIFTH THIRD BANCORP                        2.961 FITB    316773100Q    47.2800       393,000.00     18,302,538.68     18,581,040.00
