ASOF02   Date 01/21/2005 Time 18:34:53   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2004 To 12/31/2004  Page 119

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 5IN       INTECH - 1000
Instrument - COM       COMMON STOCK

CERTEGY INC                                0.562 CEY     156880106     35.5300        10,400.00        371,124.47        369,512.00
CHARLES RIVER LABORATORIES                 0.000 CRL     159864107     46.0100         3,300.00        145,880.22        151,833.00
CHECKFREE CORP                             0.000 CKFR    162813109     38.0800         4,500.00        128,247.30        171,360.00
CHEESECAKE FACTORY (THE)                   0.000 CAKE    163072101     32.4700         2,100.00         58,820.58         68,187.00
CHESAPEAKE ENERGY CORP                     1.090 CHK     165167107     16.5000         4,800.00         61,548.78         79,200.00
CHEVRONTEXACO CORP                         3.047 CVX     166764100Q    52.5100        37,100.00      1,498,636.54      1,948,121.00
CHICAGO MERCANTILE EXCHANGE                0.454 CME     167760107    228.7000         2,000.00        372,003.10        457,400.00
CHICO'S FAS INC                            0.000 CHS     168615102     45.5300         6,300.00        170,809.20        286,839.00
CHIRON CORP                                0.000 CHIR    170040109     33.3300           300.00         11,262.80          9,999.00
CHOICEPOINT INC.                           0.000 CPS     170388102     45.9900        13,800.00        591,862.25        634,662.00
CHUBB CORP                                 2.028 CB      171232101Q    76.9000         1,400.00         80,175.93        107,660.00
CHURCH & DWIGHT INC                        0.713 CHD     171340102Q    33.6200         6,750.00        194,312.74        226,935.00
CIGNA CORP.                                0.122 CI      125509109Q    81.5700         8,800.00        581,359.52        717,816.00
CINERGY CORP                               4.612 CIN     172474108Q    41.6300         8,800.00        283,310.84        366,344.00
CINTAS CORP                                0.661 CTAS    172908105     43.8600         2,100.00         93,796.09         92,106.00
CISCO SYSTEMS                              0.000 CSCO    17275R102     19.3000        87,200.00      2,115,744.54      1,682,960.00
CIT GROUP INC                              1.134 CIT     125581108     45.8200         3,900.00        130,856.49        178,698.00
CITIGROUP INC.                             3.653 C       172967101Q    48.1800        89,300.00      2,839,578.20      4,302,474.00
CITIZENS COMMUNICATIONS CO                 7.251 CZN     17453B101     13.7900        48,500.00        647,270.37        668,815.00
CITRIX SYSTEMS INC                         0.000 CTXS    177376100     24.5300         2,700.00         64,124.46         66,231.00
CITY NATIONAL CORP                         2.038 CYN     178566105     70.6500         2,300.00        142,611.79        162,495.00
CLEAR CHANNEL COMMUNICATIONS               1.493 CCU     184502102     33.4900         2,000.00         64,051.00         66,980.00
CLOROX COMPANY                             1.900 CLX     189054109Q    58.9300        12,900.00        587,209.39        760,197.00
CNF TRANSPORTATION                         0.798 CNF     12612W104Q    50.1000         6,900.00        291,066.42        345,690.00
COACH INC                                  0.000 COH     189754104     56.4000        11,200.00        300,504.48        631,680.00
COCA COLA CO.                              2.402 KO      191216100Q    41.6300        27,800.00      1,440,745.24      1,157,314.00
COCA-COLA ENTERPRISE                       0.767 CCE     191219104     20.8500        44,200.00      1,069,138.40        921,570.00
COLGATE PALMOLIVE                          1.876 CL      194162103Q    51.1600         7,800.00        356,913.67        399,048.00
COLONIAL BANCGROUP INC.                    2.873 CNB     195493309     21.2300        16,200.00        296,143.23        343,926.00
COMCAST CORP - CL A                        0.000 CMCSA   20030N101     33.2800        22,865.00        705,060.99        760,947.20
COMERICA INC.                              3.408 CMA     200340107Q    61.0200         4,600.00        283,689.80        280,692.00
COMMERCE BANCORP INC                       1.366 CBH     200519106     64.4000         7,000.00        413,601.32        450,800.00
COMMERCE BANCSHARES                        1.832 CBSH    200525103     50.2000         7,063.00        296,245.10        354,562.60
COMPASS BANCSHARES INC                     2.568 CBSS    20449H109     48.6700         4,600.00        201,915.69        223,882.00
COMPUTER ASSOCIATE INTL. INC.              0.257 CA      204912109S    31.0600        12,400.00        275,396.07        385,144.00
COMPUTER SCIENCES                          0.000 CSC     205363104     56.3700         4,300.00        208,866.44        242,391.00
CONAGRA FOODS, INC.                        3.701 CAG     205887102Q    29.4500        36,500.00        938,830.02      1,074,925.00
CONOCOPHILLIPS                             2.303 COP     20825C104Q    86.8300        21,001.00      1,288,495.34      1,823,516.83
CONSOL ENERGY INC.                         1.364 CNX     20854P109     41.0500         6,800.00        245,889.04        279,140.00
