ASOF02   Date 01/21/2005 Time 18:34:28   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2004 To 12/31/2004  Page 002

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - LCA       LARGE-CAP CORE ANALY
Instrument - COM       COMMON STOCK

CISCO SYSTEMS                              0.000 CSCO    17275R102     19.3000     3,578,100.00     75,105,677.25     69,057,330.00
CITIGROUP INC.                             3.653 C       172967101Q    48.1800     4,330,600.00    119,267,652.57    208,648,308.00
CLEAR CHANNEL COMMUNICATIONS               1.493 CCU     184502102     33.4900       961,700.00     45,892,513.18     32,207,333.00
COCA COLA CO.                              2.402 KO      191216100Q    41.6300     1,556,600.00     71,665,597.31     64,801,258.00
COCA-COLA ENTERPRISE                       0.767 CCE     191219104     20.8500       171,000.00      4,322,037.33      3,565,350.00
COLGATE PALMOLIVE                          1.876 CL      194162103Q    51.1600       387,300.00     15,390,540.09     19,814,268.00
COMCAST CORP - CL A                        0.000 CMCSA   20030N101     33.2800     2,807,400.00     83,530,568.47     93,430,272.00
COMPUTER ASSOCIATE INTL. INC.              0.257 CA      204912109S    31.0600       533,600.00     13,224,359.74     16,573,616.00
CONAGRA FOODS, INC.                        3.701 CAG     205887102Q    29.4500       382,000.00      8,547,959.66     11,249,900.00
CONOCOPHILLIPS                             2.303 COP     20825C104Q    86.8300       618,100.00     31,056,968.65     53,669,623.00
CORNING INC                                0.000 GLW     219350105Q    11.7700       998,000.00     14,591,232.52     11,746,460.00
COUNTRYWIDE FINANCIAL CORP                 1.296 CFC     222372104Q    37.0100       406,000.00      5,887,971.36     15,026,060.00
CVS CORP.                                  0.643 CVS     126650100Q    45.0700       181,200.00      6,135,571.57      8,166,684.00
DELL INC                                   0.000 DELL    24702R101     42.1400     1,229,000.00     30,278,383.50     51,790,060.00
DOVER CORP.                                1.526 DOV     260003108Q    41.9400       315,000.00     12,141,386.75     13,211,100.00
DOW CHEMICAL CO                            2.706 DOW     260543103Q    49.5100     1,504,500.00     54,534,546.85     74,487,795.00
E I DUPONT DE NEM.                         2.854 DD      263534109Q    49.0500       775,600.00     37,270,426.43     38,043,180.00
EBAY INC                                   0.000 EBAY    278642103    116.2800       349,000.00     26,454,918.64     40,581,720.00
EDWARDS (A.G.) INC                         1.481 AGE     281760108     43.2100       141,500.00      4,843,839.48      6,114,215.00
ELECTRONIC ARTS, INC                       0.000 ERTS    285512109     61.6800       217,000.00      6,926,577.10     13,384,560.00
ELI LILLY & COMPANY                        2.678 LLY     532457108Q    56.7500       722,100.00     36,214,624.64     40,979,175.00
EMC CORP                                   0.000 EMC     268648102     14.8700     3,797,200.00     51,476,168.92     56,464,364.00
EMERSON ELECTRIC CO                        2.368 EMR     291011104Q    70.1000       504,400.00     25,453,095.92     35,358,440.00
EXXON MOBIL CORPORATION                    2.106 XOM     30231G102Q    51.2600     5,190,600.00    141,066,047.87    266,070,156.00
FED. NATL. MTG. ASSN.                      1.460 FNM     313586109Q    71.2100       808,300.00     40,880,102.00     57,559,043.00
FEDEX CORPORATION                          0.284 FDX     31428X106     98.4900       338,300.00     19,633,262.07     33,319,167.00
FIFTH THIRD BANCORP                        2.961 FITB    316773100Q    47.2800       592,262.32     29,537,217.94     28,002,162.49
FIRST DATA CORP                            0.188 FDC     319963104Q    42.5400       663,916.00     18,724,461.53     28,242,986.64
FOREST LABORATORIES INC.                   0.000 FRX     345838106     44.8600       260,600.00      7,062,631.88     11,690,516.00
FOX ENTERTAINMENT GRP INC. - C             0.000 FOX     35138T107     31.2600       150,000.00      4,151,654.48      4,689,000.00
FREDDIE MAC                                1.628 FRE     313400301Q    73.7000       500,600.00     23,110,424.72     36,894,220.00
GANNETT INC                                1.321 GCI     364730101Q    81.7000       345,000.00     28,772,360.98     28,186,500.00
GENENTECH INC.                             0.000 DNA     368710406     54.4400       326,900.00     14,814,407.93     17,796,436.00
GENERAL COMMUNICATION                      0.000 GNCMA   369385109     11.0400       311,200.00      3,365,473.80      3,435,648.00
GENERAL ELECTRIC CO                        2.411 GE      369604103Q    36.5000     6,318,200.00    147,369,628.17    230,614,300.00
GENERAL MILLS INC                          2.494 GIS     370334104Q    49.7100       212,300.00      9,294,643.96     10,553,433.00
GILEAD SCIENCES INC.                       0.000 GILD    375558103     34.9900       482,000.00     12,321,688.29     16,865,180.00
GILLETTE CO                                1.451 G       375766102Q    44.7800       750,000.00     27,980,582.78     33,585,000.00
GOLDMAN SACHS GROUP INC                    0.961 GS      38141G104    104.0400       305,800.00     25,027,388.30     31,815,432.00
