ASOF02   Date 01/21/2005 Time 18:34:35   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2004 To 12/31/2004  Page 036

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - LCP       LARGE-CAP PASSIVE (Q
Instrument - COM       COMMON STOCK

KOHLS CORP                                 0.000 KSS     500255104     49.1700       231,100.00     11,258,700.53     11,363,187.00
KRAFT FOODS INC - A                        2.302 KFT     50075N104     35.6100       205,400.00      6,070,766.93      7,314,294.00
LEHMAN BROTHERS HOLDING                    0.731 LEH     524908100Q    87.4800       213,200.00     10,099,969.10     18,650,736.00
LIBERTY MEDIA CORP-A                       0.000 L       530718105     10.9800     2,077,400.00     20,031,403.46     22,809,852.00
LOCKHEED MARTIN CORPORATION                1.800 LMT     539830109Q    55.5500       288,600.00     12,085,587.28     16,031,730.00
LOWE'S COS                                 0.277 LOW     548661107Q    57.5900       605,400.00     15,301,532.47     34,864,986.00
LUCENT TECHNOLOGIES                        0.000 LU      549463107      3.7600     3,300,300.00     24,932,167.83     12,409,128.00
MARSH & MCLENNAN COS.                      4.133 MMC     571748102Q    32.9000       403,000.00     14,985,709.17     13,258,700.00
MASCO CORP.                                1.971 MAS     574599106Q    36.5300       337,300.00      7,855,761.90     12,321,569.00
MAXIM INTGRTD PRDCTS INC.                  0.943 MXIM    57772K101     42.3900       248,200.00      8,190,357.69     10,521,198.00
MBNA CORP                                  1.986 KRB     55262L100Q    28.1900       874,700.00     14,290,596.00     24,657,793.00
MCDONALDS CORPORATION                      1.715 MCD     580135101Q    32.0600       969,900.00     27,455,376.59     31,094,994.00
MCGRAW HILL INC                            1.310 MHP     580645109Q    91.5400       147,500.00      7,883,854.26     13,502,150.00
MEDTRONIC INC                              0.674 MDT     585055106Q    49.6700       933,500.00     27,974,193.13     46,366,945.00
MELLON FINANCIAL CORP.                     2.314 MEL     58551A108Q    31.1100       326,900.00      9,099,656.85     10,169,859.00
MERCK & CO INC                             4.729 MRK     589331107Q    32.1400     1,711,200.00     75,539,909.89     54,997,968.00
MERRILL LYNCH & CO. INC.                   1.070 MER     590188108Q    59.7700       737,800.00     28,638,384.03     44,098,306.00
METLIFE INC                                1.135 MET     59156R108     40.5100       309,700.00      9,670,503.55     12,545,947.00
MICROSOFT CORP.                            1.198 MSFT    594918104     26.7100     7,065,900.00    176,068,288.53    188,730,189.00
MORGAN STANLEY DEAN WITTER & C             1.945 MWD     617446448Q    55.5200       846,500.00     36,965,808.95     46,997,680.00
MOTOROLA INC                               0.930 MOT     620076109Q    17.2000     1,805,200.00     34,061,842.08     31,049,440.00
NATIONAL CITY CORP                         3.728 NCC     635405103Q    37.5500       457,600.00     12,624,429.36     17,182,880.00
NEENAH PAPER INC                           0.000 NP      640079109     32.6000        11,699.00        321,491.56        381,387.40
NEWMONT MNG. CORP. HLDG CO                 0.900 NEM     651639106Q    44.4100       309,800.00      9,404,545.59     13,758,218.00
NEXTEL COMMUNICATIONS CL-A                 0.000 NXTL    65332V103     30.0000       790,500.00     14,731,516.45     23,715,000.00
NIKE INC. -CL B                            1.102 NKE     654106103Q    90.6900       125,800.00      6,310,442.17     11,408,802.00
NORTHROP GRUMMAN CORP.                     1.692 NOC     666807102Q    54.3600       276,900.00     11,511,007.27     15,052,284.00
OCCIDENTAL PETROLEUM CORP.                 1.884 OXY     674599105Q    58.3600       301,200.00      7,660,626.77     17,578,032.00
OMNICOM GROUP                              1.067 OMC     681919106     84.3200       145,600.00      9,073,884.27     12,276,992.00
ORACLE SYS. CORP.                          0.000 ORCL    68389X105     13.7200     2,908,400.00     28,959,089.08     39,903,248.00
PAYCHEX INC                                1.525 PAYX    704326107     34.0800       254,500.00      7,008,822.16      8,673,360.00
PEPSICO INC.                               1.762 PEP     713448108Q    52.2000     1,314,600.00     38,718,657.83     68,622,120.00
PFIZER INC.                                2.826 PFE     717081103Q    26.8900     5,876,200.00    124,644,858.55    158,011,018.00
PNC FINANCIAL SERVICES GROUP               3.481 PNC     693475105Q    57.4400       217,200.00     11,009,762.60     12,475,968.00
PROCTER & GAMBLE CO                        1.815 PG      742718109Q    55.0800     1,979,600.00     58,594,205.05    109,036,368.00
PROGRESSIVE CORP                           0.141 PGR     743315103     84.8400       154,300.00     14,301,261.01     13,090,812.01
PRUDENTIAL FINANCIAL INC                   1.137 PRU     744320102     54.9600       406,600.00     13,135,998.37     22,346,736.00
QUALCOMM INC                               0.660 QCOM    747525103     42.4000     1,247,800.00     28,412,107.10     52,906,720.00
RAYTHEON COMPANY                           2.060 RTN     755111507Q    38.8300       347,400.00     12,054,513.43     13,489,542.00
