ASOF02   Date 01/21/2005 Time 18:34:59   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2004 To 12/31/2004  Page 145

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 6DG       DAVID J. GREENE - 20
Instrument - COM       COMMON STOCK

KANSAS CITY SOUTHERN INDS                  0.000 KSU     485170302Q    17.7300        49,300.00        716,170.35        874,089.00
KEYNOTE SYSTEMS INC                        0.000 KEYN    493308100     13.9200        72,500.00        712,122.81      1,009,200.00
LA-Z-BOY INC.                              2.862 LZB     505336107     15.3700        42,000.00        789,367.07        645,540.00
LEAPFROG ENTERPRISES INC                   0.000 LF      52186N106     13.6000        60,500.00      1,132,995.10        822,800.00
MAGELLAN HEALTH SERVICES INC               0.000 MGLN    559079207     34.1600         6,600.00        226,690.82        225,456.00
MANITOWOC COMPANY INC.                     0.743 MTW     563571108     37.6500        35,800.00      1,036,175.82      1,347,870.00
MAXTOR CORP                                0.000 MXO     577729205      5.3000       253,000.00      1,442,264.72      1,340,900.00
MAXWELL TECHNOLOGIES INC                   0.000 MXWL    577767106     10.1400        21,600.00        160,667.72        219,024.00
MILACRON, INC.                             1.179 MZ      598709103Q     3.3900       180,048.00        537,702.11        610,362.72
MOSAIC COMPANY                             0.490 MOS     61945A107Q    16.3200        38,500.00        517,612.72        628,320.00
MYRIAD GENETICS INC                        0.000 MYGN    62855J104     22.5100        34,900.00        470,238.49        785,599.00
NATIONAL-OILWELL INC.                      0.000 NOI     637071101     35.2900        20,500.00        411,756.77        723,445.00
NAVISTAR INTL. CORP.                       0.000 NAV     63934E108     43.9800        37,100.00      1,078,874.15      1,631,658.00
NEIGHBORCARE INC                           0.000 NCRX    64015Y104     30.7200         1,200.00         30,069.30         36,864.00
NVIDIA CORP                                0.000 NVDA    67066G104     23.5600        10,800.00        113,977.04        254,448.00
ORBITAL SCIENCES CORP.                     0.000 ORB     685564106     11.8300        52,800.00        203,751.46        624,624.00
PALL CORPORATION                           1.243 PLL     696429307Q    28.9500        66,300.00      1,571,947.97      1,919,385.00
PAREXEL INT'L CORP.                        0.000 PRXL    699462107     20.3000        33,300.00        450,490.12        675,990.00
PATHMARK STORES INC                        0.000 PTMK    70322A101      5.8100       134,700.00      1,440,304.23        782,607.00
PEPSIAMERICAS INC                          1.412 PAS     71343P200Q    21.2400        40,400.00        563,289.32        858,096.00
PHARMACOPEIA DRUG DISCOVERY IN             0.000 PCOP    7171EP101      5.9900        65,800.01        393,118.44        394,142.06
PIER 1 IMPORTS INC/DEL                     2.030 PIR     720279108     19.7000        39,900.00        811,359.73        786,030.00
POLO RALPH LAUREN CORP                     0.469 RL      731572103     42.6000        30,000.00        795,511.30      1,278,000.00
PRIME MONEY MARKET - 6DG                   0.000 IT-DAV  IT-DAV         1.0000     3,631,050.69      3,631,051.67      3,631,050.67
QUANTA SERVICES INC.                       0.000 PWR     74762E102      8.0000       190,900.00      1,160,709.30      1,527,200.00
QUANTUM CORPORATION- DLT & STO             0.000 DSS     747906204      2.6200       419,000.00      2,899,687.38      1,097,780.00
RADWARE LTD                                0.000 RDWR    M81873107     26.1300        21,400.00        345,267.06        559,182.00
REDBACK NETWORKS                           0.000 RBAK    757209507      5.3600        69,500.00        273,051.38        372,520.00
RYDER SYS. INC.                            1.256 R       783549108Q    47.7700        22,300.00        545,349.40      1,065,271.00
SCHOLASTIC CORP                            0.000 SCHL    807066105     36.9600        23,100.00        656,731.89        853,776.00
SYBRON DENTAL SPECIALTIES                  0.000 SYD     871142105     35.3800        35,700.00        854,084.32      1,263,066.00
TECUMSEH PRODUCTS CO CL-A                  2.677 TECUA   878895200     47.8000        20,700.00        876,921.45        989,460.00
TELEDYNE TECHNOLOGIES INC                  0.000 TDY     879360105     29.4300        32,800.00        503,016.52        965,304.00
TIBCO SOFTWARE INC                         0.000 TIBX    88632Q103     13.3400        92,000.00        526,292.07      1,227,280.00
TYSON FOODS INC. CL-A                      0.869 TSN     902494103     18.4000        25,600.00        270,469.11        471,040.00
UNIFI INC                                  0.000 UFI     904677101      3.8300        62,400.00        381,527.00        238,992.00
UNISYS CORP.                               0.000 UIS     909214108     10.1800       122,100.00      1,598,279.89      1,242,978.00
UTSTARCOM, INC                             0.000 UTSI    918076100     22.1500        47,000.00      1,027,947.35      1,041,050.00
VALASSIS COMMUNICATIONS INC                0.000 VCI     918866104     35.0100        21,800.00        590,382.99        763,218.00
