ASOF02   Date 01/21/2005 Time 18:34:50   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2004 To 12/31/2004  Page 104

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 5BA       BARCLAYS - 1000
Instrument - COM       COMMON STOCK

EDISON INTERNATIONAL                       3.122 EIX     281020107Q    32.0300       121,035.00      3,263,970.46      3,876,751.05
EDUCATION MANAGEMENT COPR                  0.000 EDMC    28139T101     33.0100         4,665.00        155,308.59        153,991.65
EDWARDS LIFESCIENCES                       0.000 EW      28176E108     41.2600         6,183.00        229,718.76        255,110.58
EMC CORP                                   0.000 EMC     268648102     14.8700       466,684.00      5,136,902.72      6,939,591.08
ENGELHARD CORP.                            1.434 EC      292845104Q    30.6700        11,925.00        329,014.50        365,739.75
ENTERGY CORP.                              3.195 ETR     29364G103Q    67.5900        79,681.00      3,742,691.92      5,385,638.79
EVEREST RE GROUP LTD.                      0.446 RE      G3223R108     89.5600        32,621.00      2,402,307.11      2,921,536.76
EXELON CORP                                3.630 EXC     30161N101Q    44.0700       141,745.00      4,183,059.13      6,246,702.15
EXPRESS SCRIPTS                            0.000 ESRX    302182100     76.4400         3,738.00        265,175.40        285,732.72
EXXON MOBIL CORPORATION                    2.106 XOM     30231G102Q    51.2600       235,339.00      7,487,754.26     12,063,477.14
FED. NATL. MTG. ASSN.                      1.460 FNM     313586109Q    71.2100       150,591.00     10,258,150.97     10,723,585.11
FEDERATED DEPARTMENT STORES                0.934 FD      31410H101     57.7900        39,721.00      1,544,718.91      2,295,476.59
FEDEX CORPORATION                          0.284 FDX     31428X106     98.4900        51,575.00      3,194,754.90      5,079,621.75
FIFTH THIRD BANCORP                        2.961 FITB    316773100Q    47.2800        23,421.00      1,171,255.79      1,107,344.88
FORD MOTOR COMPANY                         2.732 F       345370860     14.6400       248,753.00      3,702,540.04      3,641,743.92
FORTUNE BRANDS INC.                        1.710 FO      349631101Q    77.1800         3,165.00        172,765.39        244,274.70
FOX ENTERTAINMENT GRP INC. - C             0.000 FOX     35138T107     31.2600       150,537.00      4,254,217.22      4,705,786.62
FREDDIE MAC                                1.628 FRE     313400301Q    73.7000        37,152.00      2,249,359.35      2,738,102.40
FREESCALE SEMICONDUCTOR INC -              0.000 FSL.B   35687M206     18.3600        30,721.00        370,706.49        564,037.57
GAMESTOP CORP-CL B                         0.000 GME.B   36466R200     22.4100        17,756.00        373,989.43        397,911.96
GAP INC                                    0.421 GPS     364760108Q    21.1200       135,526.00      3,149,847.28      2,862,309.12
GEN-PROBE INC                              0.000 GPRO    36866T103     45.2100         5,067.00        178,117.65        229,079.07
GENENTECH INC.                             0.000 DNA     368710406     54.4400       100,719.00      3,467,777.17      5,483,142.36
GENERAL ELECTRIC CO                        2.411 GE      369604103Q    36.5000       406,894.00     11,719,988.36     14,851,631.00
GEORGIA PACIFIC                            1.334 GP      373298108Q    37.4800       100,421.00      2,807,061.35      3,763,779.08
GILEAD SCIENCES INC.                       0.000 GILD    375558103     34.9900        13,055.00        440,805.96        456,794.45
GILLETTE CO                                1.451 G       375766102Q    44.7800       145,046.00      4,624,134.30      6,495,159.88
GOLDMAN SACHS GROUP INC                    0.961 GS      38141G104    104.0400        30,808.00      2,953,175.88      3,205,264.32
GOODRICH CORP.                             2.451 GR      382388106Q    32.6400        57,558.00      1,210,281.62      1,878,693.12
GOOGLE INC - CL A                          0.000 GOOG    38259P508    193.1000           893.00        100,151.20        172,438.30
GRAINGER W W INC                           1.200 GWW     384802104Q    66.6200         3,257.00        199,296.58        216,981.34
GTECH HOLDINGS CORP                        1.310 GTK     400518106     25.9500        63,359.00      1,690,288.17      1,644,166.05
HARMAN INTERNATIONAL                       0.039 HAR     413086109    127.0000        39,902.00      3,099,454.69      5,067,554.00
HARRAH'S ENTERTAINMENT INC.                1.973 HET     413619107     66.8900        65,986.00      2,903,901.88      4,413,803.53
HARRIS CORP.                               0.776 HRS     413875105Q    61.7900        39,663.00      1,120,702.60      2,450,776.77
HARSCO CORP                                2.152 HSC     415864107Q    55.7400           484.00         17,617.78         26,978.16
HCC INSURANCE HOLDINGS INC.                1.026 HCC     404132102     33.1200        30,402.00        939,077.44      1,006,914.24
HEARST-ARGYLE TELEVI                       1.061 HTV     422317107     26.3800        10,752.00        261,932.94        283,637.76
HENRY (JACK) & ASSOCIATES                  0.803 JKHY    426281101     19.9100        43,429.00        840,699.18        864,671.39
