ASOF02   Date 01/21/2005 Time 18:34:37   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2004 To 12/31/2004  Page 045

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - QN1       QUANTITATIVE 1000 (Q
Instrument - COM       COMMON STOCK

REYNOLDS & REYNOLDS CL-A                   1.659 REY     761695105     26.5100       173,200.00      4,309,864.46      4,591,532.00
ROCKWELL AUTOMATION INC                    1.332 ROK     773903109Q    49.5500        57,000.00      1,375,991.17      2,824,350.00
ROCKWELL COLLINS                           1.217 COL     774341101     39.4400       141,800.00      4,423,757.70      5,592,592.00
RPM INTERNATIONAL INC.                     3.051 RPM     749685103Q    19.6600       252,100.00      4,381,630.11      4,956,286.00
RYDER SYS. INC.                            1.256 R       783549108Q    47.7700        97,200.00      4,143,860.00      4,643,244.00
RYLAND GROUP INC                           0.417 RYL     783764103     57.5400        95,200.00      3,909,046.60      5,477,808.00
SAFECO CORP.                               1.684 SAFC    786429100Q    52.2400       112,700.00      4,661,236.68      5,887,448.00
SBC COMMUNICATIONS INC.                    5.005 SBC     78387G103Q    25.7700       664,000.00     21,175,329.26     17,111,280.00
SCHERING-PLOUGH                            1.053 SGP     806605101Q    20.8800        52,400.00      1,097,279.46      1,094,112.00
SEARS ROEBUCK & CO.                        1.802 S       812387108Q    51.0300       139,700.00      5,867,566.10      7,128,891.00
SEI INVESTMENTS CO                         0.477 SEIC    784117103     41.9300       129,500.00      4,314,066.86      5,429,935.00
SEMPRA ENERGY                              2.726 SRE     816851109     36.6800       144,500.00      4,715,682.83      5,300,260.00
SEPRACOR INC.                              0.000 SEPR    817315104     59.3700        71,400.00      3,205,297.85      4,239,018.00
SHERWIN-WILLIAMS CO                        1.523 SHW     824348106Q    44.6300       113,100.00      4,231,891.35      5,047,653.00
SIGMA-ALDRICH                              1.124 SIAL    826552101Q    60.4600        81,500.00      4,462,084.71      4,927,490.00
SLM CORP                                   1.423 SLM     78442P106     53.3900       168,800.00      6,156,944.29      9,012,232.00
SOUTHERN CO                                4.266 SO      842587107Q    33.5200         1,700.00         38,905.55         56,984.00
SOUTHERN PERU COPPER CORP                  6.985 PCU     843611104     47.2100        68,300.00      3,154,776.58      3,224,443.00
SPRINT CORP.                               2.012 FON     852061100Q    24.8500        60,000.00      1,331,733.90      1,491,000.00
SPX CORP.                                  2.496 SPW     784635104Q    40.0600       128,800.00      4,909,743.61      5,159,728.00
STANCORP FINANCIAL GROUP                   1.212 SFG     852891100     82.5000        58,900.00      4,106,648.05      4,859,250.00
STANLEY WORKS                              2.286 SWK     854616109Q    48.9900       108,400.00      4,597,232.81      5,310,516.00
STRYKER CORP.                              0.186 SYK     863667101     48.2500       101,500.00      3,582,745.43      4,897,375.00
SUNOCO, INC.                               1.468 SUN     86764P109Q    81.7100        67,800.00      3,764,734.14      5,539,938.00
SUNTRUST BANKS INC.                        2.707 STI     867914103Q    73.8800         1,388.00         80,235.52        102,545.43
SYMANTEC CORP                              0.000 SYMC    871503108     25.7600       111,600.00      1,159,647.39      2,874,816.00
SYNOPSYS INC.                              0.000 SNPS    871607107     19.6200       148,000.00      2,697,524.79      2,903,760.00
TARGET CORP                                0.616 TGT     87612E106Q    51.9300        77,900.00      1,977,055.77      4,045,347.00
TCF FINANCIAL CORP                         2.644 TCB     872275102     32.1400       156,300.00      4,386,142.83      5,023,482.00
TEKTRONIX, INC.                            0.794 TEK     879131100Q    30.2100       137,800.00      4,088,807.54      4,162,938.00
TELLABS INC.                               0.000 TLAB    879664100      8.5900       412,500.00      4,414,632.06      3,543,375.00
TEXAS INSTRS INC                           0.406 TXN     882508104Q    24.6200       120,900.00      3,278,845.96      2,976,558.00
THE DIRECTV GROUP INC                      0.000 DTV     25459L106     16.7400             8.00            111.17            133.92
TIME WARNER INC.                           2.777 TWX     887317105     19.4400       773,500.00     24,066,769.28     15,036,840.00
TJX COS. INC.                              0.716 TJX     872540109Q    25.1300       271,600.00      5,241,155.15      6,825,308.00
TORCHMARK CORP                             0.770 TMK     891027104Q    57.1400        96,000.00      4,426,501.86      5,485,440.00
TXU CORPORATION                            3.485 TXU     873168108Q    64.5600       136,100.00      4,040,224.21      8,786,616.00
TYSON FOODS INC. CL-A                      0.869 TSN     902494103     18.4000       183,100.00      2,759,011.25      3,369,040.00
UNIONBANCAL CORPORATION                    2.233 UB      908906100     64.4800        78,500.00      4,446,301.53      5,061,680.00
