ASOF02   Date 01/21/2005 Time 18:34:55   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2004 To 12/31/2004  Page 130

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 5IN       INTECH - 1000
Instrument - COM       COMMON STOCK

STARBUCKS CORP.                            0.000 SBUX    855244109     62.3600        15,700.00        600,083.55        979,052.00
STARWOOD RESORTS                           1.438 HOT     85590A203     58.4000         9,800.00        447,349.42        572,320.00
STATE STREET CORP                          1.384 STT     857477103     49.1200         2,400.00        106,229.93        117,888.00
STATION CASINOS INC                        1.536 STN     857689103     54.6800         6,100.00        224,513.29        333,548.00
STORAGE TECHNOLOGY CORP                    0.000 STK     862111200     31.6100        15,000.00        390,168.92        474,150.00
STRYKER CORP.                              0.186 SYK     863667101     48.2500        24,200.00        812,938.88      1,167,650.00
SUNOCO, INC.                               1.468 SUN     86764P109Q    81.7100        13,800.00        657,153.60      1,127,598.00
SUNTRUST BANKS INC.                        2.707 STI     867914103Q    73.8800         4,227.00        268,314.42        312,290.76
SUPER VALU STORES INC.                     1.767 SVU     868536103Q    34.5200        17,300.00        464,534.51        597,196.00
SYMANTEC CORP                              0.000 SYMC    871503108     25.7600        38,600.00        688,275.61        994,336.00
SYMBOL TECHNOLOGIES INC                    0.115 SBL     871508107     17.3000         5,000.00         76,589.71         86,500.00
SYNOPSYS INC.                              0.000 SNPS    871607107     19.6200         1,300.00         40,120.53         25,506.00
SYSCO CORP.                                1.571 SYY     871829107Q    38.1700        19,200.00        564,954.25        732,864.00
T ROWE PRICE GROUP INC.                    1.479 TROW    74144T108Q    62.2000        12,000.00        364,675.67        746,400.00
TARGET CORP                                0.616 TGT     87612E106Q    51.9300        16,200.00        612,135.33        841,266.00
TCF FINANCIAL CORP                         2.644 TCB     872275102     32.1400        11,100.00        290,773.13        356,754.00
TECO ENERGY                                4.954 TE      872375100Q    15.3400         4,200.00         59,420.38         64,428.00
TEKTRONIX, INC.                            0.794 TEK     879131100Q    30.2100         2,300.00         51,827.93         69,483.00
TELEPHONE & DATA                           0.857 TDS     879433100     76.9500         3,300.00        230,780.59        253,935.00
TEMPLE-INLAND INC.                         2.105 TIN     879868107Q    68.4000         7,000.00        432,132.55        478,800.00
TERADYNE INC                               0.000 TER     880770102     17.0700         4,600.00         79,280.08         78,522.00
TEXAS INSTRS INC                           0.406 TXN     882508104Q    24.6200         1,000.00         30,145.00         24,620.00
TEXTRON INC.                               1.897 TXT     883203101Q    73.8000         9,900.00        541,964.97        730,620.00
THE DIRECTV GROUP INC                      0.000 DTV     25459L106     16.7400        16,781.68        226,404.56        280,925.32
THE ST. JOE COMPANY                        0.872 JOE     790148100     64.2000           600.00         24,234.24         38,520.00
THERMO ELECTRON CORP.                      0.000 TMO     883556102     30.1900        13,400.00        300,131.20        404,546.00
TIDEWATER INC                              1.684 TDW     886423102Q    35.6100         8,200.00        261,371.56        292,002.00
TIMBERLAND CO CL-A                         0.000 TBL     887100105     62.6700         3,400.00        211,948.19        213,078.00
TIME WARNER INC.                           2.777 TWX     887317105     19.4400        26,200.00        723,088.87        509,328.00
TIMKEN CO.                                 1.998 TKR     887389104Q    26.0200        13,000.00        318,397.21        338,260.00
TJX COS. INC.                              0.716 TJX     872540109Q    25.1300        19,100.00        322,734.45        479,983.00
TORCHMARK CORP                             0.770 TMK     891027104Q    57.1400        17,800.00        804,184.43      1,017,092.00
TOYS R US INC.                             0.000 TOY     892335100     20.4700         3,300.00         65,504.67         67,551.00
TRANSATLANTIC HOLDINGS INC                 0.646 TRH     893521104Q    61.8300         4,525.00        296,414.94        279,780.75
TRIAD HOSPITALS INC                        0.000 TRI     89579K109     37.2100         1,100.00         36,181.28         40,931.00
TRIBUNE CO                                 1.139 TRB     896047107Q    42.1400        13,900.00        577,141.85        585,746.00
TXU CORPORATION                            3.485 TXU     873168108Q    64.5600         9,700.00        337,274.73        626,232.00
TYSON FOODS INC. CL-A                      0.869 TSN     902494103     18.4000        41,800.00        710,788.51        769,120.00
UCBH HOLDINGS INC                          0.349 UCBH    90262T308     45.8200         6,600.00        302,268.66        302,412.00
