ASOF02   Date 01/21/2005 Time 18:34:34   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2004 To 12/31/2004  Page 030

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - RMV       MID-CAP VALUE (Q)
Instrument - COM       COMMON STOCK

TEXTRON INC.                               1.897 TXT     883203101Q    73.8000       192,200.00     10,452,172.31     14,184,360.00
THERMO ELECTRON CORP.                      0.000 TMO     883556102     30.1900       117,500.00      2,925,309.28      3,547,325.00
TIBCO SOFTWARE INC                         0.000 TIBX    88632Q103     13.3400        65,400.00        529,986.66        872,436.00
TIDEWATER INC                              1.684 TDW     886423102Q    35.6100        51,300.00      1,564,020.57      1,826,793.00
TIMKEN CO.                                 1.998 TKR     887389104Q    26.0200       150,500.00      3,737,862.49      3,916,010.00
TOLL BROTHERS INC                          0.000 TOL     889478103     68.6100        92,100.00      3,225,902.87      6,318,981.00
TOOTSIE ROLL INDUSTRIES, INC.              0.808 TR      890516107Q    34.6300        40,100.00      1,395,799.39      1,388,663.00
TORCHMARK CORP                             0.770 TMK     891027104Q    57.1400       224,400.00      9,143,863.39     12,822,216.00
TOYS R US INC.                             0.000 TOY     892335100     20.4700       461,400.00      5,837,763.76      9,444,858.00
TRIAD HOSPITALS INC                        0.000 TRI     89579K109     37.2100        78,800.00      2,620,049.79      2,932,148.00
TXU CORPORATION                            3.485 TXU     873168108Q    64.5600       421,300.00     13,141,711.96     27,199,128.00
TYSON FOODS INC. CL-A                      0.869 TSN     902494103     18.4000       500,100.00      7,116,654.13      9,201,840.00
UGI CORP                                   3.055 UGI     902681105     40.9100         5,000.00        189,856.00        204,550.00
UNIONBANCAL CORPORATION                    2.233 UB      908906100     64.4800        90,700.00      4,686,567.36      5,848,336.00
UNISYS CORP.                               0.000 UIS     909214108     10.1800       512,500.00      9,063,307.51      5,217,250.00
UNITED DEFENSE INDUSTRIES INC              0.000 UDI     91018B104     47.2500        14,800.00        563,842.45        699,300.00
UNITED STATES STEEL CORP.                  0.390 X       912909108Q    51.2500       111,900.00      3,064,259.44      5,734,875.00
UNITEDGLOBALCOM                            0.000 UCOMA   913247508      9.6600            19.00            149.13            183.54
UNITRIN INC.                               3.652 UTR     913275103     45.4500        43,300.00      1,704,371.88      1,967,985.00
UNIVERSAL HEALTH SERVICES CL B             0.719 UHS     913903100     44.5000        37,000.00      1,656,971.38      1,646,500.00
UNIVISION COMMUNICATIONS                   0.000 UVN     914906102     29.2700        55,500.00      1,749,386.39      1,624,485.00
UNOCAL                                     1.850 UCL     915289102Q    43.2400       427,500.00     14,169,060.53     18,485,100.00
UNUMPROVIDENT CORP.                        1.672 UNM     91529Y106Q    17.9400       289,600.00      4,992,577.22      5,195,424.00
US CELLULAR CORP.                          0.000 USM     911684108     44.7600        13,000.00        543,192.60        581,880.00
UST INC.                                   4.323 UST     902911106Q    48.1100       268,500.00      9,401,267.47     12,917,535.00
V F CORP                                   1.950 VFC     918204108Q    55.3800       177,300.00      6,912,638.88      9,818,874.00
VALERO ENERGY CORP.                        0.704 VLO     91913Y100Q    45.4000       436,300.00      9,450,120.16     19,808,020.00
VALLEY NATL BANCORP                        3.255 VLY     919794107     27.6500        38,660.00        996,524.46      1,068,949.00
VALSPAR CORP                               1.599 VAL     920355104     50.0100        83,100.00      3,935,444.29      4,155,831.00
VARCO INTERNATIONAL INC.                   0.000 VRC     922122106     29.1500       135,800.00      3,278,491.92      3,958,570.00
VECTREN CORPORATION                        4.403 VVC     92240G101     26.8000       123,100.00      3,034,786.00      3,299,080.00
VENTAS INC.                                4.742 VTR     92276F100     27.4100       168,700.00      4,066,917.60      4,624,067.00
VIAD CORP                                  0.561 VVI     92552R406     28.4900       104,726.00      2,381,812.64      2,983,643.74
VISHAY INTERTECHNOLOGY INC.                0.000 VSH     928298108     15.0200       190,600.00      2,844,251.63      2,862,812.00
VULCAN MATERIALS CO                        1.904 VMC     929160109     54.6100       165,600.00      6,684,666.27      9,043,416.00
W HLDG CO INC                              0.828 WHI     929251106     22.9400       174,224.00      3,031,185.61      3,996,698.56
WASHINGTON FEDERAL INC.                    3.165 WFSL    938824109     26.5400       127,294.00      2,997,709.93      3,378,382.76
WATSON PHARMACEUTICALS INC.                0.000 WPI     942683103     32.8100       127,900.00      4,480,907.34      4,196,399.00
WEBSTER FINANCIAL CORPORATION              1.816 WBS     947890109     50.6400        25,470.00      1,086,526.86      1,289,800.80
