ASOF02   Date 01/21/2005 Time 18:34:36   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2004 To 12/31/2004  Page 044

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - QN1       QUANTITATIVE 1000 (Q
Instrument - COM       COMMON STOCK

NATIONAL SEMICONDUCTOR CORP.               0.445 NSM     637640103     17.9500        82,700.00      1,135,048.69      1,484,465.00
NAVTEQ CORP                                0.000 NVT     63936L100     46.3600         7,200.00        254,321.28        333,792.00
NEENAH PAPER INC                           0.000 NP      640079109     32.6000         4,603.00        140,544.21        150,057.80
NEXTEL COMMUNICATIONS CL-A                 0.000 NXTL    65332V103     30.0000       354,000.00      7,723,162.96     10,620,000.00
NORFOLK SOUTHERN CORP.                     1.105 NSC     655844108Q    36.1900       206,800.00      5,190,467.94      7,484,092.00
NORTH FORK BANK                            3.050 NFB     659424105     28.8500       152,977.50      3,516,181.96      4,413,400.88
NORTHEAST UTILITIES                        3.448 NU      664397106     18.8500       178,700.00      3,445,380.41      3,368,495.00
NORTHROP GRUMMAN CORP.                     1.692 NOC     666807102Q    54.3600       138,900.00      6,883,800.47      7,550,604.00
NRG ENERGY INC.                            0.000 NRG     629377508     36.0500       165,500.00      4,326,119.02      5,966,275.00
NTL INC                                    0.000 NTLI    62940M104     72.9600             8.00            309.25            583.68
NVR INC                                    0.000 NVR     62944T105    769.4000         8,200.00      4,270,199.12      6,309,080.00
OCCIDENTAL PETROLEUM CORP.                 1.884 OXY     674599105Q    58.3600       141,400.00      5,566,321.73      8,252,104.00
ODYSSEY HOLDINGS CORP                      0.495 ORH     67612W108     25.2100       183,200.00      4,107,791.88      4,618,472.00
OLD REPUBLIC INT'L CORP.                   2.055 ORI     680223104     25.3000       193,800.00      4,537,034.54      4,903,140.00
ORACLE SYS. CORP.                          0.000 ORCL    68389X105     13.7200       331,000.00      3,298,050.01      4,541,320.00
PACIFIC GAS & ELEC. CO.                    0.000 PCG     69331C108Q    33.2800       202,700.00      5,306,683.24      6,745,856.00
PENTAIR INC.                               1.193 PNR     709631105Q    43.5600       134,100.00      3,754,560.21      5,841,396.00
PEPCO HOLDINGS INC.                        4.690 POM     713291102     21.3200       233,700.00      4,730,765.17      4,982,484.00
PEPSI BOTTLING GROUP INC                   0.739 PBG     713409100     27.0400       176,000.00      4,736,309.31      4,759,040.00
PEPSIAMERICAS INC                          1.412 PAS     71343P200Q    21.2400       217,500.00      4,036,364.88      4,619,700.00
PEPSICO INC.                               1.762 PEP     713448108Q    52.2000       224,900.00      6,623,935.90     11,739,780.00
PFIZER INC.                                2.826 PFE     717081103Q    26.8900     1,505,500.00     33,131,984.52     40,482,895.00
PIONEER NATURAL RESOURCES CO.              0.569 PXD     723787107     35.1000        41,438.00      1,262,674.51      1,454,473.81
PITNEY-BOWES, INC.                         2.636 PBI     724479100Q    46.2800       132,000.00      5,371,802.55      6,108,960.00
PLUM CREEK TIMBER CO INC                   3.746 PCL     729251108     38.4400       146,900.00      4,798,310.44      5,646,836.00
PNC FINANCIAL SERVICES GROUP               3.481 PNC     693475105Q    57.4400       125,100.00      6,588,233.48      7,185,744.00
POLARIS INDUSTRIES INC.                    1.352 PII     731068102     68.0200        81,000.00      3,976,537.03      5,509,620.00
POPULAR INC                                2.219 BPOP    733174106     28.8300       201,600.00      4,360,727.36      5,812,128.00
PROCTER & GAMBLE CO                        1.815 PG      742718109Q    55.0800       536,500.00     17,258,412.09     29,550,420.00
PROTECTIVE LIFE CORP                       1.639 PL      743674103     42.6900        44,100.00      1,487,939.71      1,882,629.00
PRUDENTIAL FINANCIAL INC                   1.137 PRU     744320102     54.9600       179,700.00      7,046,199.85      9,876,312.00
PULTE HOMES, INC.                          0.313 PHM     745867101Q    63.8000        33,500.00        991,509.65      2,137,300.00
QLOGIC CORPORATION                         0.000 QLGC    747277101     36.7300        54,500.00      1,805,083.14      2,001,785.00
QUALCOMM INC                               0.660 QCOM    747525103     42.4000       395,800.00     10,399,999.34     16,781,920.00
QUEST DIAGNOSTICS INC                      0.627 DGX     74834L100     95.5500        13,900.00      1,095,062.62      1,328,145.00
QUESTAR CORP                               1.687 STR     748356102Q    50.9600        73,400.00      3,007,573.44      3,740,464.00
QWEST COMMUNICATIONS INTL.                 1.126 Q       749121109      4.4400     1,545,000.00     18,387,493.07      6,859,800.00
RADIOSHACK CORP                            0.760 RSH     750438103Q    32.8800       170,400.00      4,804,691.26      5,602,752.00
RELIANT RESOURCES INC                      0.000 RRI     75952B105     13.6500       476,400.00      4,278,855.81      6,502,860.00
