ASOF02   Date 01/21/2005 Time 18:34:49   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2004 To 12/31/2004  Page 103

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 5BA       BARCLAYS - 1000
Instrument - COM       COMMON STOCK

BOSTON SCIENTIFIC CORP.                    0.000 BSX     101137107     35.5500        26,865.00        926,845.36        955,050.75
BRINKER INTERNATIONAL INC                  0.000 EAT     109641100     35.0700        51,150.00      1,721,988.06      1,793,830.50
BRUNSWICK CORP                             1.212 BC      117043109Q    49.5000        12,462.00        522,118.47        616,869.00
BURLINGTON NORTHERN SANTA FE               1.437 BNI     12189T104Q    47.3100        46,868.00      1,393,656.88      2,217,325.08
CABOT CORP                                 1.654 CBT     127055101     38.6800        16,890.00        645,171.88        653,305.20
CAESARS ENTERTAINMENT INC                  0.000 CZR     127687101     20.1400        17,086.00        150,279.97        344,112.04
CARDINAL HEALTH INC.                       0.206 CAH     14149Y108Q    58.1500        68,069.00      3,042,709.07      3,958,212.35
CAREER EDUCATION CORP                      0.000 CECO    141665109     40.0000        12,932.00        511,351.04        517,280.00
CELGENE CORP                               0.000 CELG    151020104     26.5300        45,485.00      1,311,725.82      1,206,717.05
CENDANT CORP.                              1.539 CD      151313103     23.3800       330,250.00      7,512,123.07      7,721,245.00
CENTEX CORP                                0.268 CTX     152312104Q    59.5800        43,871.00      1,798,991.03      2,613,834.18
CEPHALON INC                               0.000 CEPH    156708109     50.8800        10,750.00        513,872.14        546,960.00
CHEVRONTEXACO CORP                         3.047 CVX     166764100Q    52.5100         1,561.00         82,429.23         81,968.11
CHOICE HOTELS INTL INC                     1.551 CHH     169905106     58.0000         8,385.00        449,531.09        486,330.00
CIGNA CORP.                                0.122 CI      125509109Q    81.5700         2,224.00        145,019.55        181,411.68
CISCO SYSTEMS                              0.000 CSCO    17275R102     19.3000       738,458.00     15,917,693.32     14,252,239.40
CITIGROUP INC.                             3.653 C       172967101Q    48.1800       422,594.00     17,099,651.66     20,360,578.92
CLAIRE'S STORES INC                        1.694 CLE     179584107     21.2500        34,497.00        530,442.69        733,061.25
CLEAR CHANNEL COMMUNICATIONS               1.493 CCU     184502102     33.4900         7,107.00        233,515.45        238,013.43
CLOROX COMPANY                             1.900 CLX     189054109Q    58.9300        73,566.00      4,128,689.41      4,335,244.38
COCA COLA CO.                              2.402 KO      191216100Q    41.6300       115,064.00      4,652,663.67      4,790,114.32
COCA-COLA ENTERPRISE                       0.767 CCE     191219104     20.8500       110,164.00      2,475,310.52      2,296,919.40
COMCAST CORP - CL A                        0.000 CMCSA   20030N101     33.2800        61,661.00      1,850,244.28      2,052,078.08
COMCAST CP CL A SPL                        0.000 CMCSK   20030N200Q    32.8400         8,149.00        252,278.25        267,613.16
COMPUTER SCIENCES                          0.000 CSC     205363104     56.3700        61,998.00      3,046,026.11      3,494,827.26
CONOCOPHILLIPS                             2.303 COP     20825C104Q    86.8300        46,257.00      3,757,309.83      4,016,495.31
CONSTELLATION ENERGY GROUP INC             2.608 CEG     210371100Q    43.7100        66,316.00      2,478,664.48      2,898,672.36
CONVERGYS CORPORATION                      0.000 CVG     212485106     14.9900       109,094.00      1,835,735.42      1,635,319.06
COSTCO WHOLESALE CORP.                     0.826 COST    22160K105     48.4100        84,932.00      4,031,665.13      4,111,558.12
COUNTRYWIDE FINANCIAL CORP                 1.296 CFC     222372104Q    37.0100        37,179.00      1,254,557.43      1,375,994.79
COVENTRY HEALTH CARE INC.                  0.000 CVH     222862104     53.0800        54,402.00      2,227,655.95      2,887,658.16
DEERE & CO.                                1.505 DE      244199105Q    74.4000           207.00         14,484.11         15,400.80
DELL INC                                   0.000 DELL    24702R101     42.1400         4,132.00        174,973.60        174,122.48
DELUXE CORP.                               3.964 DLX     248019101Q    37.3300        39,050.00      1,673,877.65      1,457,736.50
DEVON ENERGY CORPORATION                   0.513 DVN     25179M103     38.9200         8,529.00        319,119.03        331,948.68
DISNEY (WALT) CO.                          0.863 DIS     254687106Q    27.8000       146,928.00      3,660,006.07      4,084,598.40
DOLLAR GENERAL                             0.770 DG      256669102     20.7700       148,476.00      2,541,133.92      3,083,846.52
DORAL FINANCIAL CORP.                      1.461 DRL     25811P100     49.2500        56,023.00      1,807,855.06      2,759,132.75
EATON VANCE CORP.                          0.613 EV      278265103     52.1500         6,011.00        291,701.95        313,473.65
