ASOF02   Date 01/21/2005 Time 18:34:42   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2004 To 12/31/2004  Page 069

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - QN2       QUANTITATIVE 2000 (Q
Instrument - COM       COMMON STOCK

JOURNAL COMMUNICATIONS INC                 1.438 JRN     481130102     18.0700        22,400.00        404,065.57        404,768.00
JOURNAL REGISTER CO                        0.000 JRC     481138105     19.3300        46,600.00        889,974.45        900,778.00
JOY GLOBAL INC                             1.036 JOYG    481165108     43.4300        56,500.00        976,595.54      2,453,795.00
JUPITERMEDIA CORP                          0.000 JUPM    48207D101     23.7800        18,500.00        247,170.54        439,930.00
K V PHARMACEUTICAL C                       0.000 KV.A    482740206     22.0500        39,700.00        791,811.87        875,385.00
K-SWISS INC CL-A                           0.343 KSWS    482686102     29.1200        28,700.00        393,407.73        835,744.00
K.C.S. ENERGY INC.                         0.541 KCS     482434206     14.7800        54,300.00        489,848.73        802,554.00
K2 INC.                                    0.000 KTO     482732104     15.8800        30,450.00        422,249.95        483,546.00
KADANT INC                                 0.000 KAI     48282T104     20.5000        27,000.00        521,865.71        553,500.00
KAMAN CORP CL-A                            3.478 KAMNA   483548103     12.6500        23,451.00        346,057.00        296,655.15
KANBAY INTERNATIONAL INC                   0.000 KBAY    48369P207     31.3000         7,900.00        168,984.95        247,270.00
KANSAS CITY LIFE INS                       2.283 KCLI    484836101     47.3000         4,100.00        176,364.03        193,930.00
KANSAS CITY SOUTHERN INDS                  0.000 KSU     485170302Q    17.7300        69,600.00      1,008,260.83      1,234,008.00
KAYDON CORP                                1.453 KDN     486587108Q    33.0200        31,300.00        762,945.73      1,033,526.00
KBNT BANCORP INC                           1.183 KNBT    482921103     16.9000        33,900.00        563,286.42        572,910.00
KEANE INC.                                 0.000 KEA     486665102     14.7000        56,100.00      1,076,789.29        824,670.00
KEITHLEY INSTRUMENTS INC                   0.761 KEI     487584104     19.7000        14,000.00        460,918.49        275,800.00
KELLWOOD CO.                               1.855 KWD     488044108     34.5000        35,600.00      1,166,796.59      1,228,200.00
KELLY SERVICES INC CL-A                    1.325 KELYA   488152208     30.1800        19,500.00        510,392.92        588,510.00
KEMET CORP.                                0.000 KEM     488360108      8.9500       119,200.00      1,420,752.68      1,066,840.00
KENNAMETAL INC                             1.366 KMT     489170100     49.7700        40,500.00      1,407,888.23      2,015,685.00
KENNETH COLE PRODUCTIONS                   1.814 KCP     193294105     30.8600         9,300.00        230,911.41        286,998.00
KENSEY NASH CORP                           0.000 KNSY    490057106     34.5300        18,200.00        491,020.86        628,446.00
KERYX BIOPHARMACEUTICALS INC               0.000 KERX    492515101     11.5700        24,100.00        265,408.35        278,837.00
KEY ENERGY SERVICES INC                    0.000 KEG     492914106     11.8000       124,800.00      1,311,756.81      1,472,640.00
KEYNOTE SYSTEMS INC                        0.000 KEYN    493308100     13.9200        30,200.00        379,868.42        420,384.00
KEYSTONE AUTOMOTIVE                        0.000 KEYS    49338N109     23.2500        16,900.00        381,845.29        392,925.00
KFORCE INC                                 0.000 KFRC    493732101     11.1000         1,700.00         16,335.13         18,870.00
KFX INC                                    0.000 KFX     48245L107     14.5200        22,600.00        175,323.02        328,152.00
KIMBALL INTL INC                           4.321 KBALB   494274103     14.8100        38,500.00        564,909.77        570,185.00
KINDRED HEALTHCARE I                       0.000 KND     494580103     29.9500        37,400.00        600,620.18      1,120,130.00
KIRBY CORP.                                0.000 KEX     497266106     44.3800        24,100.00        642,025.43      1,069,558.00
KIRKLANDS INC                              0.000 KIRK    497498105     12.2900        12,300.00        216,640.77        151,167.00
KNIGHT TRADING GROUP                       0.000 NITE    499063105     10.9500       104,800.00      1,035,411.78      1,147,560.00
KNIGHT TRANSPORTATION INC                  0.322 KNX     499064103     24.8000        40,650.00        678,766.90      1,008,120.00
KOMAG INC                                  0.000 KOMG    500453204     18.7800        44,500.00        669,101.67        835,710.00
KOPIN CORP                                 0.000 KOPN    500600101      3.8700        77,900.00        581,587.78        301,473.00
KORN/FERRY INTERNATIONAL                   0.000 KFY     500643200     20.7500        34,700.00        337,693.73        720,025.00
KOS PHARMACEUTICALS                        0.000 KOSP    500648100     37.6400         6,900.00        229,368.96        259,716.00
