ASOF02   Date 01/21/2005 Time 18:34:29   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2004 To 12/31/2004  Page 008

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - LC1       LARGE-CAP CORE (F)
Instrument - COM       COMMON STOCK

FEDEX CORPORATION                          0.284 FDX     31428X106     98.4900        27,800.00      1,198,991.49      2,738,022.00
FIFTH THIRD BANCORP                        2.961 FITB    316773100Q    47.2800        57,000.00      2,671,790.19      2,694,960.00
FIRST DATA CORP                            0.188 FDC     319963104Q    42.5400       121,800.00      3,458,648.98      5,181,372.00
FORD MOTOR COMPANY                         2.732 F       345370860     14.6400       187,500.00      3,104,216.63      2,745,000.00
FOREST LABORATORIES INC.                   0.000 FRX     345838106     44.8600        44,600.00      1,189,392.80      2,000,756.00
FOX ENTERTAINMENT GRP INC. - C             0.000 FOX     35138T107     31.2600        22,800.00        674,360.53        712,728.00
FRANKLIN RESOURCES INC                     0.574 BEN     354613101Q    69.6500        20,900.00        757,263.18      1,455,685.00
FREDDIE MAC                                1.628 FRE     313400301Q    73.7000        90,900.00      4,196,439.48      6,699,330.00
GANNETT INC                                1.321 GCI     364730101Q    81.7000        30,200.00      1,624,798.62      2,467,340.00
GAP INC                                    0.421 GPS     364760108Q    21.1200        34,500.00        670,404.80        728,640.00
GENERAL DYNAMICS CORP.                     1.376 GD      369550108Q   104.6000        25,500.00      1,505,471.55      2,667,300.00
GENERAL ELECTRIC CO                        2.411 GE      369604103Q    36.5000     1,220,900.00     27,659,574.90     44,562,850.00
GENERAL MILLS INC                          2.494 GIS     370334104Q    49.7100        49,100.00      2,149,632.68      2,440,761.00
GENERAL MOTORS CORP                        4.992 GM      370442105Q    40.0600        35,900.00      1,836,532.26      1,438,154.00
GILEAD SCIENCES INC.                       0.000 GILD    375558103     34.9900        52,200.00        700,899.61      1,826,478.00
GILLETTE CO                                1.451 G       375766102Q    44.7800       119,600.00      4,072,860.15      5,355,688.00
GOLDMAN SACHS GROUP INC                    0.961 GS      38141G104    104.0400        37,200.00      2,798,056.43      3,870,288.00
GUIDANT CORP.                              0.554 GDT     401698105Q    72.1000        40,400.00      1,442,424.75      2,912,840.00
HALLIBURTON COMPANY                        1.274 HAL     406216101Q    39.2400       263,500.00      5,603,725.11     10,339,740.00
HARLEY-DAVIDSON INC                        0.823 HDI     412822108Q    60.7500        50,300.00      2,023,734.95      3,055,725.00
HARTFORD FINL SERVICES                     1.673 HIG     416515104     69.3100        33,400.00      1,556,020.91      2,314,954.00
HCA INC                                    1.301 HCA     404119109     39.9600        64,100.00      2,005,348.83      2,561,436.00
HEINZ H. J. CO.                            2.923 HNZ     423074103Q    38.9900        18,700.00        645,576.61        729,113.00
HEWLETT-PACKARD CO                         1.526 HPQ     428236103Q    20.9700       460,300.00     10,304,370.73      9,652,491.00
HOME DEPOT INC.                            0.795 HD      437076102Q    42.7400       314,700.00      8,369,391.71     13,450,278.00
HONEYWELL INTERNATIONAL INC                2.329 HON     438516106Q    35.4100       115,200.00      4,626,586.42      4,079,232.00
IAC/INTERACTIVE CORP                       0.000 IACI    44919P102     27.6200        41,300.00      1,665,320.02      1,140,706.00
ILLINOIS TOOL WORKS                        1.208 ITW     452308109Q    92.6800        36,300.00      1,874,073.20      3,364,284.00
INTEL CORP.                                1.368 INTC    458140100Q    23.3900       881,000.00     18,908,404.42     20,606,590.00
INTERNATIONAL PAPER                        2.381 IP      460146103Q    42.0000        74,800.00      2,725,555.48      3,141,600.00
INTL BUS MACH CORP                         0.730 IBM     459200101Q    98.5800       201,500.00     14,645,807.86     19,863,870.00
INTL GAME TECHNOLOGY                       1.396 IGT     459902102     34.3800        45,700.00        872,025.38      1,571,166.00
JOHNSON & JOHNSON                          1.797 JNJ     478160104Q    63.4200       399,800.00     13,882,481.89     25,355,316.00
JPMORGAN CHASE & CO.                       3.486 JPM     46625H100Q    39.0100       449,276.00     14,635,148.16     17,526,256.76
KELLOGG CO.                                2.261 K       487836108Q    44.6600        60,600.00      2,056,868.33      2,706,396.00
KEYCORP                                    3.657 KEY     493267108Q    33.9000        72,900.00      1,860,960.78      2,471,310.00
KIMBERLY-CLARK CORP                        2.431 KMB     494368103Q    65.8100        63,100.00      3,218,363.86      4,152,611.00
KOHLS CORP                                 0.000 KSS     500255104     49.1700       101,000.00      4,760,317.14      4,966,170.00
KRAFT FOODS INC - A                        2.302 KFT     50075N104     35.6100        69,200.00      2,045,263.25      2,464,212.00
