ASOF02   Date 01/21/2005 Time 18:34:50   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2004 To 12/31/2004  Page 105

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 5BA       BARCLAYS - 1000
Instrument - COM       COMMON STOCK

HERSHEY FOODS CORP.                        1.584 HSY     427866108Q    55.5400         3,177.00        171,918.19        176,450.58
HEWLETT-PACKARD CO                         1.526 HPQ     428236103Q    20.9700       121,361.00      2,603,795.45      2,544,940.17
HOME DEPOT INC.                            0.795 HD      437076102Q    42.7400       287,144.00      9,974,414.79     12,272,534.56
HUDSON UNITED BANCORP                      3.555 HU      444165104     39.3800         2,310.00         85,265.17         90,967.80
HUMANA INC.                                0.000 HUM     444859102     29.6900        83,783.00      1,717,991.95      2,487,517.27
HUNT (JB) TRANSPRT SVCS INC                1.070 JBHT    445658107     44.8500        20,062.00        689,011.40        899,780.70
IMS HEALTH INC.                            0.344 RX      449934108     23.2100        34,466.00        731,417.04        799,955.86
INDEPENDENCE COMMUNITY BANK                2.348 ICBC    453414104     42.5800        15,543.00        602,341.39        661,820.94
INGRAM MICRO INC CL A                      0.000 IM      457153104     20.8000        42,975.00        695,375.13        893,880.00
INTEL CORP.                                1.368 INTC    458140100Q    23.3900       660,674.00     15,320,507.33     15,453,164.86
INTERNATL FLAVORS & FRAGRANCES             1.634 IFF     459506101Q    42.8400         9,508.00        342,802.55        407,322.72
INTL BUS MACH CORP                         0.730 IBM     459200101Q    98.5800        25,954.00      2,331,838.50      2,558,545.32
INTUIT INC.                                0.000 INTU    461202103     44.0100        29,309.00      1,257,649.03      1,289,889.09
ITT EDUCATIONAL SERVICES INC               0.000 ESI     45068B109     47.5500         2,417.00        106,571.23        114,928.35
JABIL CIRCUIT INC                          0.000 JBL     466313103     25.5800        15,146.00        360,019.34        387,434.68
JOHNSON & JOHNSON                          1.797 JNJ     478160104Q    63.4200       277,999.00     13,637,279.83     17,630,696.58
JOHNSON CONTROLS                           1.576 JCI     478366107Q    63.4400        17,248.00        986,286.89      1,094,213.12
JPMORGAN CHASE & CO.                       3.486 JPM     46625H100Q    39.0100       225,140.00      7,248,706.27      8,782,711.40
KELLOGG CO.                                2.261 K       487836108Q    44.6600        21,501.00        920,506.33        960,234.66
LIBERTY MEDIA CORP-A                       0.000 L       530718105     10.9800       112,955.00        972,265.98      1,240,245.90
LINCOLN NATIONAL CORP                      3.127 LNC     534187109Q    46.6800        31,491.00      1,302,014.17      1,469,999.88
LOCKHEED MARTIN CORPORATION                1.800 LMT     539830109Q    55.5500         1,439.00         85,731.90         79,936.45
LOUISIANNA PACIFIC                         1.495 LPX     546347105Q    26.7400        42,211.00      1,061,825.71      1,128,722.14
LOWE'S COS                                 0.277 LOW     548661107Q    57.5900         6,220.00        356,155.16        358,209.80
MARATHON OIL CORP                          2.977 MRO     565849106Q    37.6100       171,756.00      4,352,435.71      6,459,743.16
MARSH & MCLENNAN COS.                      4.133 MMC     571748102Q    32.9000        29,382.00      1,403,712.65        966,667.80
MAY DEPT STORES                            3.299 MAY     577778103Q    29.4000       177,425.00      5,218,252.29      5,216,295.00
MBIA INC.                                  1.517 MBI     55262C100Q    63.2800         3,220.00        196,389.05        203,761.60
MBNA CORP                                  1.986 KRB     55262L100Q    28.1900       126,700.00      2,908,302.08      3,571,673.00
MCGRAW HILL INC                            1.310 MHP     580645109Q    91.5400        48,451.00      2,925,360.81      4,435,204.54
MEDTRONIC INC                              0.674 MDT     585055106Q    49.6700       148,953.00      7,377,894.71      7,398,495.51
MERCK & CO INC                             4.729 MRK     589331107Q    32.1400       328,834.00     14,427,310.98     10,568,724.76
MEREDITH CORPORATION                       0.885 MDP     589433101Q    54.2000         5,904.00        318,056.02        319,996.80
MICHAELS STORES                            0.934 MIK     594087108     29.9700        23,800.00        521,248.35        713,286.00
MICRON TECHNOLOGY INC                      0.000 MU      595112103Q    12.3500        77,641.00      1,052,690.83        958,866.35
MICROSOFT CORP.                            1.198 MSFT    594918104     26.7100       320,574.00     10,316,072.72      8,562,531.54
MILLIPORE CORPORATION                      0.883 MIL     601073109Q    49.8100        10,579.00        564,978.75        526,939.99
MONSANTO COMPANY                           1.224 MON     61166W101     55.5500        20,943.00        422,544.78      1,163,383.65
MORGAN STANLEY DEAN WITTER & C             1.945 MWD     617446448Q    55.5200       184,555.00      9,534,177.76     10,246,493.60
