ASOF02   Date 01/21/2005 Time 18:34:35   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2004 To 12/31/2004  Page 039

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - QN1       QUANTITATIVE 1000 (Q
Instrument - COM       COMMON STOCK

3M COMPANY                                 1.754 MMM     88579Y101Q    82.0700       190,900.00     10,209,710.97     15,667,163.00
ABBOTT LABORATORIES                        2.229 ABT     002824100Q    46.6500       244,500.00      7,445,696.48     11,405,925.00
ABERCROMBIE & FITCH CO                     1.065 ANF     002896207     46.9500        79,800.00      2,469,795.43      3,746,610.00
AETNA INC.                                 0.032 AET     00817Y108    124.7500        67,500.00      4,489,736.65      8,420,625.00
AFFILIATED COMPUTER SERVICES               0.000 ACS     008190100     60.1900        93,500.00      4,818,852.46      5,627,765.00
ALBERTSON'S, INC.                          3.182 ABS     013104104Q    23.8800        50,000.00      1,421,062.32      1,194,000.00
ALCOA INC.                                 1.909 AA      013817101Q    31.4200        35,300.00        909,956.90      1,109,126.00
ALLEGHANY CORP DEL                         0.000 Y       017175100    285.2500        15,500.00      4,185,367.17      4,421,375.00
ALLIANT TECHSYSTEMS INC.                   0.000 ATK     018804104     65.3800        71,700.00      4,112,128.53      4,687,746.00
ALLSTATE CORP                              2.165 ALL     020002101Q    51.7200       209,400.00      7,767,346.50     10,830,168.00
ALTERA CORP                                0.000 ALTR    021441100     20.7000       276,900.00      5,438,167.11      5,731,830.00
ALTRIA GROUP INC                           4.779 MO      02209S103Q    61.1000       454,900.00     15,484,071.08     27,794,390.00
AMERADA HESS CORP.                         1.456 AHC     023551104Q    82.3800        58,400.00      4,327,965.82      4,810,992.00
AMERICAN EXPRESS CO.                       0.851 AXP     025816109Q    56.3700       125,100.00      3,872,995.48      7,051,887.00
AMERICAN FINANCIAL GROUP INC.              1.596 AFG     025932104Q    31.3100       139,700.00      4,174,349.04      4,374,007.00
AMERICAN INTL GROUP                        0.761 AIG     026874107Q    65.6700       391,400.00     16,725,415.91     25,703,238.00
AMERICAN STANDARD COMPANIES                0.000 ASD     029712106     41.3200       138,400.00      4,596,192.85      5,718,688.00
AMERICREDIT CORP.                          0.000 ACF     03060R101     24.4500         1,300.00         18,225.63         31,785.00
AMERISOURCEBERGEN CORP                     0.170 ABC     03073E105     58.6800        54,200.00      3,133,347.61      3,180,456.00
AMGEN INC                                  0.000 AMGN    031162100     64.1500       232,400.60      8,295,722.05     14,908,498.49
ANADARKO PETROLEUM CORP                    0.864 APC     032511107Q    64.8100       104,700.00      5,644,599.50      6,785,607.00
ANHEUSER-BUSCH                             1.931 BUD     035229103Q    50.7300       223,400.00      8,227,442.17     11,333,082.00
AON CORP                                   2.514 AOC     037389103Q    23.8600       198,900.00      5,884,609.97      4,745,754.00
APACHE CORP.                               0.632 APA     037411105     50.5700           400.00         12,689.17         20,228.00
APPLERA CORP - APPLIED BIOSYST             0.813 ABI     038020103Q    20.9100        15,700.00        377,548.12        328,287.00
APPLIED MATERIALS INC.                     0.000 AMAT    038222105     17.1000        59,000.00      1,111,967.59      1,008,900.00
AT&T CORPORATION                           4.984 T       001957505Q    19.0600       418,200.00      8,735,128.27      7,970,892.00
AUTODESK INC.                              0.158 ADSK    052769106Q    37.9500       207,600.00      3,595,965.97      7,878,420.00
AUTOLIV, INC                               2.070 ALV     052800109     48.3000       102,600.00      3,768,057.26      4,955,580.00
AUTOMATIC DATA PROC.                       1.398 ADP     053015103Q    44.3500         9,700.00        339,090.09        430,195.00
AUTONATION INC                             0.000 AN      05329W102     19.2100       267,200.00      4,577,342.16      5,132,912.00
AVAYA INC                                  0.000 AV      053499109     17.2000       223,200.00      2,656,651.28      3,839,040.00
AVON PRODUCTS                              1.447 AVP     054303102Q    38.7000       177,000.00      4,951,833.48      6,849,900.00
BALL CORPORATION                           0.909 BLL     058498106Q    43.9800       129,100.00      4,078,383.62      5,677,818.00
BANK OF AMERICA CORP.                      3.830 BAC     060505104Q    46.9900       643,300.00     17,522,319.75     30,228,667.00
BANK OF NEW YORK CO, INC                   2.393 BK      064057102Q    33.4200         4,400.00        134,416.87        147,048.00
BARD C. R. INC.                            0.750 BCR     067383109Q    63.9800        89,300.00      4,346,120.16      5,713,414.00
BAUSCH & LOMB INC                          0.806 BOL     071707103Q    64.4600        54,800.00      3,071,181.94      3,532,408.00
BEA SYSTEMS INC                            0.000 BEAS    073325102      8.8600       160,900.00      1,509,820.14      1,425,574.00
