ASOF02   Date 01/21/2005 Time 18:35:00   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2004 To 12/31/2004  Page 152

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 6FT       FULLER & THALER - 20
Instrument - COM       COMMON STOCK

@ROAD INC                                  0.000 ARDI    04648K105      6.9100       119,500.00        788,754.18        825,745.00
ABIOMED INC                                0.000 ABMD    003654100     15.4400        50,400.00        777,600.59        778,176.00
ACT TELECONFERENCING INC                   0.000 ACTT    000955104      1.3200       258,000.00        571,302.43        340,560.00
ACTUATE CORPORATION                        0.000 ACTU    00508B102      2.5500       126,600.00        454,439.91        322,830.00
ADE CORP MASS                              0.000 ADEX    00089C107     18.7200        38,500.00        739,537.79        720,720.00
ALLOY INC                                  0.000 ALOY    019855105      8.0700       129,400.00        839,316.41      1,044,258.00
ANACOMP INC-CL A                           0.000 ANCPA   03237E108     17.2000        42,700.00        685,335.00        734,440.00
ANTIGENICS INC DEL                         0.000 AGEN    037032109     10.1200       104,100.00        685,056.59      1,053,492.00
BLUE COAT SYSTEMS INC                      0.000 BCSI    09534T508     18.6100        38,900.00        621,876.47        723,929.00
BRUKER BIOSCIENCES CORP                    0.000 BRKR    116794108      4.0300       158,400.00        742,194.32        638,352.00
BUCA INC.                                  0.000 BUCA    117769109      6.9600       162,600.00        929,179.88      1,131,696.00
BUFFALO WILD WINGS INC                     0.000 BWLD    119848109     34.8100        28,400.00        889,266.48        988,604.00
CAPTARIS INC.                              0.000 CAPA    14071N104      5.1600       117,200.00        614,539.47        604,752.00
CARDINAL FINANCIAL CORP                    0.000 CFNL    14149F109     11.1500        64,000.00        552,720.00        713,600.00
CASUAL MALE RETAIL GROUP INC               0.000 CMRG    148711104      5.4500       156,900.00        809,068.91        855,105.00
CELLEGY PHARMACEUTICALS INC                0.000 CLGY    15115L103      2.8690       111,700.00        712,474.47        320,467.30
CENTILLIUM COMMUNICATIONS INC              0.000 CTLM    152319109      2.4300       205,767.00        600,845.51        500,013.81
CROWN MEDIA HLDGS IN                       0.000 CRWN    228411104      8.6000       100,400.00        721,487.27        863,440.00
CYBERSOURCE CORP                           0.000 CYBS    23251J106      7.1500       119,500.00        836,345.02        854,425.00
DHB INDS INC                               0.000 DHB     23321E103     19.0400        78,900.00        740,244.89      1,502,256.00
DIAMONDCLUSTER INTERNATIONAL I             0.000 DTPI    25278P106     14.3300        83,833.00        266,770.27      1,201,326.89
DIODES INC                                 0.000 DIOD    254543101     22.6300        35,700.00        860,721.73        807,891.00
ECOST.COM INC                              0.000 ECST    27922W107     15.9700        51,300.00        682,368.60        819,261.00
EMERSON RADIO CORP                         0.000 MSN     291087203      3.7500       179,800.00        539,400.00        674,250.00
GENERAL CABLE CORP                         1.444 BGC     369300108     13.8500        62,400.00        174,329.96        864,240.00
GREAT AMERN FINL RES                       0.575 GFR     389915109     17.3700        33,300.00        544,942.48        578,421.00
GTX INC.                                   0.000 GTXI    40052B108     13.4900        70,800.00        890,330.22        955,092.00
GUILFORD PHARMACEUTICALS INC               0.000 GLFD    401829106      4.9500       116,000.00        793,242.09        574,200.00
HANSEN NATURAL CORP                        0.000 HANS    411310105     36.4100        28,600.00        671,406.20      1,041,326.00
IMPERIAL SUGAR COMPANY                     1.049 IPSU    453096208     19.0500        45,600.00        335,761.65        868,680.00
INTERVOICE INC.                            0.000 INTV    461142101     13.3500        41,500.00         62,877.17        554,025.00
JUPITERMEDIA CORP                          0.000 JUPM    48207D101     23.7800        52,800.00        460,158.84      1,255,584.00
LAKELAND BANCORP INC                       2.279 LBAI    511637100     17.5500        39,900.00        675,229.51        700,245.00
LAYNE CHRISTENSEN COMPANY                  0.000 LAYN    521050104     18.1500        36,000.00        516,963.17        653,400.00
LCA-VISION INC.                            1.368 LCAV    501803308     23.3900        68,325.00        234,766.94      1,598,121.75
MCF CORP                                   0.000 MEM     580395101      1.9000       152,400.00        249,058.76        289,560.00
MDU COMMUNICATIONS INC                     0.000 MDTV    582828109      3.3600       227,900.00        565,192.00        765,744.00
MEASUREMENT SPECIALITIES INC               0.000 MSS     583421102     25.4600        21,600.00        119,040.45        549,936.00
MERCER INSURANCE GROUP INC                 0.000 MIGP    587902107     13.4300        71,700.00        911,487.42        962,931.00
