ASOF02   Date 01/21/2005 Time 18:34:33   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2004 To 12/31/2004  Page 027

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - RMV       MID-CAP VALUE (Q)
Instrument - COM       COMMON STOCK

NORFOLK SOUTHERN CORP.                     1.105 NSC     655844108Q    36.1900       636,000.00     14,893,946.79     23,016,840.00
NORTH FORK BANK                            3.050 NFB     659424105     28.8500       460,635.00      9,136,188.83     13,289,319.75
NORTHEAST UTILITIES                        3.448 NU      664397106     18.8500       340,700.00      6,474,661.18      6,422,195.00
NORTHERN TRUST CORP                        1.729 NTRS    665859104     48.5800       151,400.00      7,092,237.95      7,355,012.00
NRG ENERGY INC.                            0.000 NRG     629377508     36.0500       208,300.00      5,163,689.85      7,509,215.00
NSTAR CO.                                  4.274 NST     67019E107     54.2800        86,000.00      3,735,661.89      4,668,080.00
NTL INC                                    0.000 NTLI    62940M104     72.9600        65,436.00      3,489,250.35      4,774,210.56
NUCOR CORP                                 0.993 NUE     670346105Q    52.3400       129,400.00      3,851,364.28      6,772,796.00
ODYSSEY HOLDINGS CORP                      0.495 ORH     67612W108     25.2100       126,700.00      2,955,436.05      3,194,107.00
OFFICE DEPOT INC                           0.000 ODP     676220106     17.3600       507,500.00      7,457,961.74      8,810,200.00
OFFICEMAX INC                              1.912 OMX     67622P101Q    31.3800       212,188.00      7,216,652.73      6,658,459.44
OGE ENERGY CORP                            5.017 OGE     670837103     26.5100       142,100.00      3,457,551.85      3,767,071.00
OLD REPUBLIC INT'L CORP.                   2.055 ORI     680223104     25.3000       390,050.00      8,476,204.38      9,868,265.00
ONEOK INC.                                 3.518 OKE     682680103Q    28.4200       166,500.00      4,309,903.53      4,731,930.00
OSHKOSH TRUCK CORPORATION                  0.511 OSK     688239201     68.3800         6,000.00        247,293.34        410,280.00
OUTBACK STEAKHOUSE INC                     1.135 OSI     689899102     45.7800        11,200.00        438,451.57        512,736.00
PACCAR INC                                 0.994 PCAR    693718108Q    80.4800       284,550.00     13,095,606.85     22,900,584.00
PACIFIC GAS & ELEC. CO.                    0.000 PCG     69331C108Q    33.2800       730,500.00     17,828,470.71     24,311,040.00
PACIFICARE HEALTH SYSTEM                   0.000 PHS     695112102     56.5200       144,700.00      4,619,753.51      8,178,444.00
PALL CORPORATION                           1.243 PLL     696429307Q    28.9500       186,500.00      4,473,081.85      5,399,175.00
PARKER-HANNIFIN CORP.                      1.003 PH      701094104Q    75.7400       193,900.00      8,916,814.29     14,685,986.00
PEABODY ENERGY CORP                        0.741 BTU     704549104     80.9100        55,600.00      3,108,276.25      4,498,596.00
PENTAIR INC.                               1.193 PNR     709631105Q    43.5600       162,700.00      3,403,358.66      7,087,212.00
PEOPLES BK BRIDGEPOR                       2.982 PBCT    710198102     38.8900       127,300.00      3,917,437.98      4,950,697.00
PEPCO HOLDINGS INC.                        4.690 POM     713291102     21.3200       432,600.00      9,177,236.04      9,223,032.00
PEPSI BOTTLING GROUP INC                   0.739 PBG     713409100     27.0400        24,000.00        671,695.11        648,960.00
PEPSIAMERICAS INC                          1.412 PAS     71343P200Q    21.2400       235,400.00      4,413,856.80      4,999,896.00
PERKIN ELMER INC                           1.245 PKI     714046109Q    22.4900       100,100.00      1,729,150.91      2,251,249.00
PHELPS DODGE CORP.                         1.010 PD      717265102Q    98.9200       151,700.00      8,592,315.82     15,006,164.00
PIER 1 IMPORTS INC/DEL                     2.030 PIR     720279108     19.7000        77,300.00      1,528,543.15      1,522,810.00
PILGRIMS PRIDE CORP                        0.195 PPC     721467108     30.6800        24,500.00        686,806.05        751,660.00
PINNACLE WEST CAPITAL CORP                 4.278 PNW     723484101Q    44.4100       209,200.00      7,896,303.73      9,290,572.00
PIONEER NATURAL RESOURCES CO.              0.569 PXD     723787107     35.1000       194,700.00      4,391,204.84      6,833,970.00
PITNEY-BOWES, INC.                         2.636 PBI     724479100Q    46.2800       167,200.00      6,765,359.94      7,738,016.00
PLUM CREEK TIMBER CO INC                   3.746 PCL     729251108     38.4400       379,000.00     11,893,992.83     14,568,760.00
PMI GROUP INC.                             0.431 PMI     69344M101     41.7500       155,200.00      5,092,587.74      6,479,600.00
POGO PRODUCING CO                          0.515 PPP     730448107     48.4900        82,600.00      3,318,193.10      4,005,274.00
POLO RALPH LAUREN CORP                     0.469 RL      731572103     42.6000        58,400.00      1,588,597.02      2,487,840.00
POLYCOM INC.                               0.000 PLCM    73172K104     23.3200        57,400.00      1,130,184.43      1,338,568.00
