ASOF02   Date 01/21/2005 Time 18:34:56   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2004 To 12/31/2004  Page 135

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 5JL       JACOBS LEVY - 1000
Instrument - COM       COMMON STOCK

BEBE STORES INC                            0.493 BEBE    075571109     26.9800        36,450.00        928,102.27        983,421.00
BENCHMARK ELECTRONICS INC                  0.000 BHE     08160H101     34.1000           700.00         23,865.82         23,870.00
BERKLEY (WR) CORP                          0.593 BER     084423102     47.1700        41,700.00      1,427,253.04      1,966,989.00
BERKSHIRE HATHAWAY INC. CLASS              0.000 BRK.A   084670108  7,900.0000            38.00      3,270,643.75      3,340,200.00
BJ SERVICES CO                             0.687 BJS     055482103     46.5400        88,200.00      4,753,122.87      4,104,828.00
BOEING CO                                  1.931 BA      097023105Q    51.7700       145,000.00      5,694,372.99      7,506,650.00
BRINKS COMPANY                             0.253 BCO     109696104Q    39.5200        36,200.00      1,092,742.90      1,430,624.00
BRISTOL-MYERS SQUIBB                       4.371 BMY     110122108Q    25.6200       392,100.00      9,594,317.05     10,045,602.00
BROWN-FORMAN -CL B                         2.013 BF.B    115637209Q    48.6800         5,600.00        262,099.60        272,608.00
BURLINGTON RESOURCES                       0.781 BR      122014103Q    43.5000       176,600.00      6,433,803.59      7,682,100.00
CARDINAL HEALTH INC.                       0.206 CAH     14149Y108Q    58.1500       183,000.00      8,813,777.85     10,641,450.00
CAREMARK RX INC                            0.000 CMX     141705103     39.4300       144,600.00      5,556,773.39      5,701,578.00
CATERPILLAR INC.                           1.681 CAT     149123101Q    97.5100       117,900.00      9,462,434.22     11,496,429.00
CEC ENTERTAINMENT, INC.                    0.000 CEC     125137109     39.9700        26,100.00        903,671.94      1,043,217.00
CELERA GENOMICS GROUP                      0.000 CRA     038020202     13.7500        31,300.00        426,559.53        430,375.00
CENDANT CORP.                              1.539 CD      151313103     23.3800        52,700.00      1,241,725.50      1,232,126.00
CENTEX CORP                                0.268 CTX     152312104Q    59.5800        94,700.00      4,634,855.73      5,642,226.00
CHARMING SHOPPES                           0.000 CHRS    161133103      9.3700       106,600.00        894,381.87        998,842.00
CHEVRONTEXACO CORP                         3.047 CVX     166764100Q    52.5100       316,800.00     17,401,748.18     16,635,167.99
CIENA CORP.                                0.000 CIEN    171779101      3.3400        44,300.00        109,501.19        147,962.00
CIGNA CORP.                                0.122 CI      125509109Q    81.5700       121,100.00      6,099,518.48      9,878,127.00
CITADEL BROADCASTING CORP                  0.000 CDL     17285T106     16.1800        14,100.00        224,190.00        228,138.00
CITIGROUP INC.                             3.653 C       172967101Q    48.1800       691,600.00     29,521,889.86     33,321,288.00
CNA FINANCIAL CORP                         0.000 CNA     126117100     26.7100        32,500.00        786,375.58        868,075.00
COACH INC                                  0.000 COH     189754104     56.4000       255,200.00      3,509,891.24     14,393,280.00
COLGATE PALMOLIVE                          1.876 CL      194162103Q    51.1600       141,900.00      6,837,199.92      7,259,604.00
COMMUNITY HEALTH SYS                       0.000 CYH     203668108     27.8800        87,200.00      2,349,359.66      2,431,136.00
CONEXANT SYSTEMS INC.                      0.000 CNXT    207142100      1.9900        90,500.00        180,022.60        180,095.00
CONOCOPHILLIPS                             2.303 COP     20825C104Q    86.8300       164,300.00      8,843,848.16     14,266,169.00
CONSOL ENERGY INC.                         1.364 CNX     20854P109     41.0500        15,800.00        630,727.70        648,590.00
CONSOLIDATED EDISON INC.                   5.165 ED      209115104Q    43.7500        67,400.00      2,990,494.86      2,948,750.00
CONVERGYS CORPORATION                      0.000 CVG     212485106     14.9900        47,400.00        619,613.20        710,526.00
CREDENCE SYSTEMS CORP                      0.000 CMOS    225302108      9.1500        74,000.00        657,161.40        677,100.00
CSG SYSTEMS INTL. INC.                     0.000 CSGS    126349109     18.7000        12,000.00        214,111.80        224,400.00
CVS CORP.                                  0.643 CVS     126650100Q    45.0700        17,900.00        801,477.58        806,753.00
D.R. HORTON INC.                           0.893 DHI     23331A109     40.3100       168,350.00      3,553,480.23      6,786,188.50
DANA CORP                                  2.769 DCN     235811106Q    17.3300        48,400.00        898,707.76        838,772.00
DANAHER CORP                               0.104 DHR     235851102     57.4100       100,600.00      5,004,252.33      5,775,446.00
DARDEN RESTAURANTS INC                     0.288 DRI     237194105     27.7400       116,700.00      2,820,419.64      3,237,258.00
