ASOF02   Date 01/21/2005 Time 18:34:51   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2004 To 12/31/2004  Page 111

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 5GS       GOLDMAN SACHS - 1000
Instrument - COM       COMMON STOCK

BURLINGTON RESOURCES                       0.781 BR      122014103Q    43.5000       125,900.00      4,470,994.68      5,476,650.00
CADENCE DESIGN SYS INC                     0.000 CDN     127387108     13.8100        84,999.00      1,322,219.97      1,173,836.19
CAESARS ENTERTAINMENT INC                  0.000 CZR     127687101     20.1400        42,800.00        463,631.00        861,992.00
CARDINAL HEALTH INC.                       0.206 CAH     14149Y108Q    58.1500        20,300.00      1,168,624.31      1,180,445.00
CAREMARK RX INC                            0.000 CMX     141705103     39.4300        75,400.00      2,395,978.26      2,973,022.00
CENDANT CORP.                              1.539 CD      151313103     23.3800       244,900.00      5,583,957.04      5,725,762.00
CENTURYTEL, INC.                           0.648 CTL     156700106     35.4700        93,000.00      2,775,125.18      3,298,710.00
CEPHALON INC                               0.000 CEPH    156708109     50.8800        33,300.00      1,526,645.72      1,694,304.00
CHEVRONTEXACO CORP                         3.047 CVX     166764100Q    52.5100        48,800.00      1,958,518.28      2,562,488.00
CHUBB CORP                                 2.028 CB      171232101Q    76.9000        34,900.00      2,643,906.39      2,683,810.00
CISCO SYSTEMS                              0.000 CSCO    17275R102     19.3000       270,500.00      7,765,769.94      5,220,650.00
CIT GROUP INC                              1.134 CIT     125581108     45.8200        95,100.00      3,275,150.03      4,357,482.00
CITIGROUP INC.                             3.653 C       172967101Q    48.1800       232,000.00      7,105,264.04     11,177,760.00
CLEAR CHANNEL COMMUNICATIONS               1.493 CCU     184502102     33.4900        13,800.00        484,585.62        462,162.00
COACH INC                                  0.000 COH     189754104     56.4000        72,100.00      2,183,311.95      4,066,440.00
COCA COLA CO.                              2.402 KO      191216100Q    41.6300        28,600.00      1,644,961.25      1,190,618.00
COMCAST CORP - CL A                        0.000 CMCSA   20030N101     33.2800       119,219.00      4,087,584.19      3,967,608.32
COMERICA INC.                              3.408 CMA     200340107Q    61.0200        20,800.00      1,154,994.88      1,269,216.00
COMPUTER SCIENCES                          0.000 CSC     205363104     56.3700        90,600.00      4,068,174.67      5,107,122.00
CONOCOPHILLIPS                             2.303 COP     20825C104Q    86.8300        88,309.00      4,442,973.51      7,667,870.47
CONSTELLATION ENERGY GROUP INC             2.608 CEG     210371100Q    43.7100        17,800.00        629,696.65        778,038.00
CONVERGYS CORPORATION                      0.000 CVG     212485106     14.9900        73,400.00      1,265,126.12      1,100,266.00
COSTCO WHOLESALE CORP.                     0.826 COST    22160K105     48.4100        61,300.00      2,383,068.85      2,967,533.00
CVS CORP.                                  0.643 CVS     126650100Q    45.0700        16,800.00        710,855.04        757,176.00
CYPRESS SEMICONDUCTOR CORP                 0.000 CY      232806109     11.7300        67,800.00        754,552.98        795,294.00
DELL INC                                   0.000 DELL    24702R101     42.1400       205,500.00      6,981,630.19      8,659,770.00
DELPHI AUTOMOTIVE SYSTEMS CORP             3.104 DPH     247126105      9.0200       220,300.00      1,859,201.36      1,987,106.00
DEVON ENERGY CORPORATION                   0.513 DVN     25179M103     38.9200       111,500.00      4,012,286.84      4,339,580.00
DILLARDS INC. CL-A                         0.595 DDS     254067101Q    26.8700        74,800.00      1,812,067.03      2,009,876.00
DISNEY (WALT) CO.                          0.863 DIS     254687106Q    27.8000       124,740.00      3,599,662.79      3,467,772.00
DORAL FINANCIAL CORP.                      1.461 DRL     25811P100     49.2500        76,900.00      2,518,735.77      3,787,325.00
E*TRADE GROUP INC.                         0.000 ET      269246104     14.9500       112,800.00      1,688,741.96      1,686,360.00
EASTMAN CHEMICAL CO.                       3.048 EMN     277432100Q    57.7300        39,500.00      1,743,419.66      2,280,335.00
EBAY INC                                   0.000 EBAY    278642103    116.2800        70,300.00      6,961,742.70      8,174,484.00
EDISON INTERNATIONAL                       3.122 EIX     281020107Q    32.0300       154,800.00      2,732,680.12      4,958,244.00
ELI LILLY & COMPANY                        2.678 LLY     532457108Q    56.7500       107,100.00      6,048,640.12      6,077,925.00
ENTERGY CORP.                              3.195 ETR     29364G103Q    67.5900        33,000.00      1,657,889.06      2,230,470.00
EXELON CORP                                3.630 EXC     30161N101Q    44.0700        92,000.00      2,659,710.00      4,054,440.00
EXXON MOBIL CORPORATION                    2.106 XOM     30231G102Q    51.2600       322,900.00      9,313,267.09     16,551,854.00
