ASOF02   Date 01/21/2005 Time 18:34:55   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2004 To 12/31/2004  Page 128

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 5IN       INTECH - 1000
Instrument - COM       COMMON STOCK

PITNEY-BOWES, INC.                         2.636 PBI     724479100Q    46.2800         4,600.00        203,983.82        212,888.00
PLUM CREEK TIMBER CO INC                   3.746 PCL     729251108     38.4400        16,500.00        546,930.98        634,260.00
PMC-SIERRA INC                             0.000 PMCS    69344F106     11.2500        19,700.00        222,820.26        221,625.00
PMI GROUP INC.                             0.431 PMI     69344M101     41.7500         6,600.00        270,597.93        275,550.00
PNC FINANCIAL SERVICES GROUP               3.481 PNC     693475105Q    57.4400         4,100.00        200,530.92        235,504.00
POGO PRODUCING CO                          0.515 PPP     730448107     48.4900         1,300.00         55,009.63         63,037.00
POLARIS INDUSTRIES INC.                    1.352 PII     731068102     68.0200         1,000.00         41,861.63         68,020.00
POLO RALPH LAUREN CORP                     0.469 RL      731572103     42.6000         3,700.00        148,214.89        157,620.00
POLYCOM INC.                               0.000 PLCM    73172K104     23.3200         2,000.00         36,460.58         46,640.00
POPULAR INC                                2.219 BPOP    733174106     28.8300           400.00          8,045.23         11,532.00
PPG INDUSTRIES INC.                        2.640 PPG     693506107Q    68.1600         2,800.00        143,615.26        190,848.00
PPL CORPORATION                            3.078 PPL     69351T106Q    53.2800         1,500.00         54,626.02         79,920.00
PRAXAIR INC.                               1.359 PX      74005P104Q    44.1500         6,200.00        159,545.10        273,730.00
PRECISION CASTPARTS CORP                   0.182 PCP     740189105     65.6800        11,700.00        500,966.82        768,456.00
PREMCOR INC                                0.000 PCO     74045Q104     42.1700         7,000.00        251,642.95        295,190.00
PRIME MONEY MARKET - 5IN                   0.000 IT-INT  IT-INT         1.0000     1,843,623.91      1,843,624.03      1,843,623.92
PRINCIPAL FINANCIAL GROUP                  1.343 PFG     74251V102     40.9400         1,400.00         39,111.54         57,316.00
PROCTER & GAMBLE CO                        1.815 PG      742718109Q    55.0800        31,400.00      1,152,265.25      1,729,512.00
PROGRESSIVE CORP                           0.141 PGR     743315103     84.8400         9,900.00        513,835.29        839,916.00
PROTECTIVE LIFE CORP                       1.639 PL      743674103     42.6900         6,600.00        242,898.06        281,754.00
PRUDENTIAL FINANCIAL INC                   1.137 PRU     744320102     54.9600         4,700.00        145,536.86        258,312.00
PUBLIC SVC ENTERPRISES                     4.326 PEG     744573106Q    51.7700        11,100.00        479,041.83        574,647.00
QLOGIC CORPORATION                         0.000 QLGC    747277101     36.7300         2,000.00         59,318.00         73,460.00
QUALCOMM INC                               0.660 QCOM    747525103     42.4000        33,900.00      1,066,770.51      1,437,360.00
QUEST DIAGNOSTICS INC                      0.627 DGX     74834L100     95.5500         6,600.00        558,654.17        630,630.00
QUESTAR CORP                               1.687 STR     748356102Q    50.9600        11,100.00        472,803.45        565,656.00
RAYONIER INC.                              4.579 RYN     754907103Q    48.9100         5,200.00        249,641.69        254,332.00
RAYTHEON COMPANY                           2.060 RTN     755111507Q    38.8300        22,600.00        846,251.37        877,558.00
RED HAT INC                                0.000 RHAT    756577102     13.3500        10,100.00        189,479.48        134,835.00
REGIONS FINANCIAL CORP.                    3.748 RF      7591EP100     35.5900         5,227.00        166,745.88        186,028.93
RENAL CARE GROUP INC.                      0.000 RCI     759930100     35.9900         9,350.00        298,054.08        336,506.50
RENT-A-CENTER INC                          0.000 RCII    76009N100     26.5000         2,500.00         64,501.25         66,250.00
REPUBLIC SERVICES INC                      1.431 RSG     760759100     33.5400         3,600.00         92,316.25        120,744.00
RESMED INC                                 0.000 RMD     761152107     51.1000           700.00         31,463.31         35,770.00
RESPIRONICS INC                            0.000 RESP    761230101     54.3600         4,400.00        236,531.23        239,184.00
REYNOLDS & REYNOLDS CL-A                   1.659 REY     761695105     26.5100         8,900.00        214,854.34        235,939.00
REYNOLDS AMERICAN INC                      4.834 RAI     761713106     78.6000        13,200.00        797,916.24      1,037,520.00
ROBERT HALF INTL INC                       0.815 RHI     770323103     29.4300         7,100.00        191,194.85        208,953.00
ROCKWELL AUTOMATION INC                    1.332 ROK     773903109Q    49.5500        12,400.00        256,710.60        614,420.00
