ASOF02   Date 01/21/2005 Time 18:34:34   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2004 To 12/31/2004  Page 033

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - LCP       LARGE-CAP PASSIVE (Q
Instrument - COM       COMMON STOCK

3M COMPANY                                 1.754 MMM     88579Y101Q    82.0700       602,300.00     28,119,406.43     49,430,761.00
ABBOTT LABORATORIES                        2.229 ABT     002824100Q    46.6500     1,201,100.00     36,576,793.59     56,031,315.00
AETNA INC.                                 0.032 AET     00817Y108    124.7500       117,400.00      5,608,097.74     14,645,650.00
AFLAC INC                                  0.953 AFL     001055102     39.8400       391,700.00      9,851,655.64     15,605,328.00
AGILENT TECHNOLOGIES INC                   0.000 A       00846U101     24.1000       370,200.00     11,965,652.65      8,921,820.00
ALCOA INC.                                 1.909 AA      013817101Q    31.4200       669,500.00     17,257,047.63     21,035,690.00
ALLSTATE CORP                              2.165 ALL     020002101Q    51.7200       541,100.00     17,536,984.14     27,985,692.00
ALLTEL CORP                                2.586 AT      020039103Q    58.7600       237,300.00     13,150,276.52     13,943,748.00
ALTRIA GROUP INC                           4.779 MO      02209S103Q    61.1000     1,579,300.00     49,733,521.77     96,495,230.00
AMAZON COM INC                             0.000 AMZN    023135106     44.2900       228,600.00      9,426,586.78     10,124,694.00
AMERICAN ELECTRIC POWER                    4.076 AEP     025537101Q    34.3400       304,700.00      9,722,684.28     10,463,398.00
AMERICAN EXPRESS CO.                       0.851 AXP     025816109Q    56.3700       868,900.00     26,900,445.80     48,979,893.00
AMERICAN INTL GROUP                        0.761 AIG     026874107Q    65.6700     1,769,500.00     74,565,907.09    116,203,065.00
AMGEN INC                                  0.000 AMGN    031162100     64.1500       997,801.00     34,899,249.16     64,008,934.16
ANADARKO PETROLEUM CORP                    0.864 APC     032511107Q    64.8100       194,000.00      8,445,025.57     12,573,140.00
ANALOG DEVICES                             0.650 ADI     032654105     36.9200       289,400.00     10,399,541.99     10,684,648.00
ANHEUSER-BUSCH                             1.931 BUD     035229103Q    50.7300       619,300.00     18,292,863.56     31,417,089.00
APACHE CORP.                               0.632 APA     037411105     50.5700       250,500.00      5,720,630.96     12,667,785.00
APOLLO GROUP INC                           0.000 APOL    037604105     80.7100       118,000.00      3,319,464.33      9,523,780.00
APPLIED MATERIALS INC.                     0.000 AMAT    038222105     17.1000     1,298,200.00     24,047,812.79     22,199,220.00
AT&T CORPORATION                           4.984 T       001957505Q    19.0600       611,400.00     21,557,484.83     11,653,284.00
AUTOMATIC DATA PROC.                       1.398 ADP     053015103Q    44.3500       454,700.00     15,895,284.69     20,165,945.00
AVON PRODUCTS                              1.447 AVP     054303102Q    38.7000       363,400.00      6,244,822.41     14,063,580.00
BANK OF AMERICA CORP.                      3.830 BAC     060505104Q    46.9900     3,140,052.00     85,529,301.05    147,551,043.48
BANK OF NEW YORK CO, INC                   2.393 BK      064057102Q    33.4200       598,800.00     18,317,910.14     20,011,896.00
BAXTER INTL                                1.685 BAX     071813109Q    34.5400       472,000.00     12,403,069.49     16,302,880.00
BB&T CORPORATION                           3.329 BBT     054937107     42.0500       427,200.00     13,655,528.79     17,963,760.00
BECTON DICKINSON & COMPANY                 1.267 BDX     075887109Q    56.8000       195,000.00      5,489,284.16     11,076,000.00
BELLSOUTH                                  3.886 BLS     079860102Q    27.7900     1,412,600.00     45,676,332.08     39,256,154.00
BEST BUY COMPANY INC                       0.740 BBY     086516101     59.4200       203,900.00      5,862,570.54     12,115,738.00
BIOGEN IDEC INC                            0.000 BIIB    09062X103     66.6100       261,600.00     10,106,772.99     17,425,176.00
BOEING CO                                  1.931 BA      097023105Q    51.7700       649,300.00     23,544,012.25     33,614,261.00
BOSTON SCIENTIFIC CORP.                    0.000 BSX     101137107     35.5500       509,300.00      6,780,815.58     18,105,615.00
BRISTOL-MYERS SQUIBB                       4.371 BMY     110122108Q    25.6200     1,497,300.00     50,309,166.70     38,360,826.00
BROADCOM CORP CL A                         0.000 BRCM    111320107     32.2800       191,300.00     23,038,494.22      6,175,164.00
BURLINGTON RESOURCES                       0.781 BR      122014103Q    43.5000       305,500.00      5,874,804.17     13,289,250.00
CAPITAL ONE FINANCIAL CORP.                0.127 COF     14040H105     84.2100       184,600.00      8,822,768.68     15,545,166.00
CARDINAL HEALTH INC.                       0.206 CAH     14149Y108Q    58.1500       331,400.00     14,971,136.70     19,270,910.00
CAREMARK RX INC                            0.000 CMX     141705103     39.4300       357,000.00      8,069,392.11     14,076,510.00
