ASOF02   Date 01/21/2005 Time 18:34:29   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2004 To 12/31/2004  Page 009

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - LC1       LARGE-CAP CORE (F)
Instrument - COM       COMMON STOCK

LEHMAN BROTHERS HOLDING                    0.731 LEH     524908100Q    87.4800        43,700.00      2,261,495.44      3,822,876.00
LIBERTY MEDIA CORP-A                       0.000 L       530718105     10.9800       474,200.00      4,405,091.84      5,206,716.00
LIBERTY MEDIA INTL INC-A                   0.000 LBTYA   530719103     46.2300        29,468.00        992,228.01      1,362,305.64
LOCKHEED MARTIN CORPORATION                1.800 LMT     539830109Q    55.5500        51,700.00      2,165,020.31      2,871,935.00
LOWE'S COS                                 0.277 LOW     548661107Q    57.5900       109,200.00      2,760,038.55      6,288,828.00
LUCENT TECHNOLOGIES                        0.000 LU      549463107      3.7600       561,900.00      4,244,882.29      2,112,744.00
MARSH & MCLENNAN COS.                      4.133 MMC     571748102Q    32.9000       200,000.00      5,608,979.78      6,580,000.00
MASCO CORP.                                1.971 MAS     574599106Q    36.5300        63,300.00      1,474,265.44      2,312,349.00
MAXIM INTGRTD PRDCTS INC.                  0.943 MXIM    57772K101     42.3900        47,600.00      2,043,550.74      2,017,764.00
MBNA CORP                                  1.986 KRB     55262L100Q    28.1900       140,300.00      2,287,338.33      3,955,057.00
MCDONALDS CORPORATION                      1.715 MCD     580135101Q    32.0600       116,000.00      3,222,885.31      3,718,960.00
MEDTRONIC INC                              0.674 MDT     585055106Q    49.6700       161,600.00      4,842,666.96      8,026,672.00
MELLON FINANCIAL CORP.                     2.314 MEL     58551A108Q    31.1100        72,100.00      2,006,990.70      2,243,031.00
MERCK & CO INC                             4.729 MRK     589331107Q    32.1400       341,600.00     15,223,868.26     10,979,024.00
MERRILL LYNCH & CO. INC.                   1.070 MER     590188108Q    59.7700       134,200.00      5,343,439.21      8,021,134.00
METLIFE INC                                1.135 MET     59156R108     40.5100        40,900.00      1,263,376.44      1,656,859.00
MICROSOFT CORP.                            1.198 MSFT    594918104     26.7100     1,186,700.00     29,570,222.90     31,696,757.00
MORGAN STANLEY DEAN WITTER & C             1.945 MWD     617446448Q    55.5200       151,600.00      6,675,483.48      8,416,832.00
MOTOROLA INC                               0.930 MOT     620076109Q    17.2000       422,700.00      7,795,566.36      7,270,440.00
NATIONAL CITY CORP                         3.728 NCC     635405103Q    37.5500        72,200.00      1,943,752.04      2,711,110.00
NEWMONT MNG. CORP. HLDG CO                 0.900 NEM     651639106Q    44.4100        60,000.00      1,730,479.10      2,664,600.00
NEXTEL COMMUNICATIONS CL-A                 0.000 NXTL    65332V103     30.0000       216,700.00      5,629,819.11      6,501,000.00
NIKE INC. -CL B                            1.102 NKE     654106103Q    90.6900        15,500.00        830,062.48      1,405,695.00
NORTEL NETWORKS CORP. HOLDING              0.000 NT      656568102Q     3.4900     2,000,000.00     21,991,057.72      6,980,000.00
NORTHROP GRUMMAN CORP.                     1.692 NOC     666807102Q    54.3600        78,000.00      3,276,609.62      4,240,080.00
NORTHWEST AIRLINES CORP                    0.000 NWAC    667280101     10.9300       209,000.00      2,136,158.85      2,284,370.00
OCCIDENTAL PETROLEUM CORP.                 1.884 OXY     674599105Q    58.3600        69,800.00      1,775,271.40      4,073,528.00
ONMICARE INC.                              0.260 OCR     681904108     34.6200       206,500.00      5,907,558.44      7,149,030.00
ORACLE SYS. CORP.                          0.000 ORCL    68389X105     13.7200       506,500.00      5,043,246.66      6,949,180.00
PAYCHEX INC                                1.525 PAYX    704326107     34.0800        43,100.00      1,186,955.74      1,468,848.00
PEPSICO INC.                               1.762 PEP     713448108Q    52.2000       253,300.00      7,976,367.20     13,222,260.00
PFIZER INC.                                2.826 PFE     717081103Q    26.8900     1,075,100.00     22,804,820.70     28,909,439.00
PNC FINANCIAL SERVICES GROUP               3.481 PNC     693475105Q    57.4400        46,500.00      2,357,062.43      2,670,960.00
PROCTER & GAMBLE CO                        1.815 PG      742718109Q    55.0800       338,400.00     10,016,305.81     18,639,072.00
PROGRESSIVE CORP                           0.141 PGR     743315103     84.8400        11,300.00        583,039.07        958,692.00
PRUDENTIAL FINANCIAL INC                   1.137 PRU     744320102     54.9600        72,100.00      2,329,329.76      3,962,616.00
QUALCOMM INC                               0.660 QCOM    747525103     42.4000       206,400.00      4,699,678.58      8,751,360.00
RAYTHEON COMPANY                           2.060 RTN     755111507Q    38.8300        59,700.00      2,071,368.41      2,318,151.00
SARA LEE CORP.                             3.272 SLE     803111103Q    24.1400        76,900.00      1,406,909.54      1,856,366.00
