ASOF02   Date 01/19/2006 Time 18:24:13   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2005 To 12/31/2005  Page 032

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - LCP       LARGE-CAP PASSIVE (Q
Instrument - COM       COMMON STOCK

KRAFT FOODS INC - A                        3.269 KFT     50075N104     28.1400       275,900.00      8,713,344.71      7,763,826.00
LEHMAN BROTHERS HOLDING                    0.624 LEH     524908100Q   128.1700       304,800.00     16,720,987.45     39,066,216.00
LIBERTY MEDIA CORP-A                       0.000 L       530718105      7.8700     3,086,300.00     24,624,361.85     24,289,181.00
LIVE NATION                                0.000 LYV     538034109     13.1000        75,500.00      1,248,627.84        989,050.00
LOCKHEED MARTIN CORPORATION                1.885 LMT     539830109Q    63.6300       407,000.00     18,064,350.10     25,897,410.00
LOEWS CORP                                 0.632 LTR     540424108Q    94.8500       164,000.00     12,876,175.75     15,555,400.00
LOWE'S COS                                 0.360 LOW     548661107Q    66.6600       853,300.00     21,567,224.35     56,880,978.00
MARATHON OIL CORP                          2.165 MRO     565849106Q    60.9700       400,300.00     21,914,093.50     24,406,291.00
MARRIOTT INT'L INC CL-A                    0.627 MAR     571903202     66.9700       193,800.00      8,738,345.64     12,978,786.00
MARSH & MCLENNAN COS.                      2.141 MMC     571748102Q    31.7600       587,200.00     20,082,318.11     18,649,472.00
MASCO CORP.                                2.649 MAS     574599106Q    30.1900       477,900.00     13,536,691.02     14,427,801.00
MBNA CORP                                  2.062 KRB     55262L100Q    27.1500     1,396,800.00     23,397,570.67     37,923,120.00
MCDONALDS CORPORATION                      1.987 MCD     580135101Q    33.7200     1,396,600.00     41,661,875.58     47,093,352.00
MCGRAW HILL INC                            1.278 MHP     580645109Q    51.6300       412,700.00     14,116,786.50     21,307,701.00
MEDCO HEALTH SOLUTIONS INC                 0.000 MHS     58405U102     55.8000       332,100.00     15,476,843.78     18,531,180.00
MEDTRONIC INC                              0.668 MDT     585055106Q    57.5700     1,332,700.00     39,937,018.91     76,723,539.00
MERCK & CO INC                             4.778 MRK     589331107Q    31.8100     2,427,500.00    105,008,367.47     77,218,775.00
MERRILL LYNCH & CO. INC.                   1.181 MER     590188108Q    67.7300     1,038,600.00     45,738,411.30     70,344,378.00
METLIFE INC                                1.061 MET     59156R108     49.0000       458,900.00     16,117,609.97     22,486,100.00
MICROSOFT CORP.                            1.376 MSFT    594918104     26.1500    10,202,300.00    257,211,448.04    266,790,145.00
MONSANTO COMPANY                           1.031 MON     61166W101     77.5300       295,500.00     19,386,512.50     22,910,115.00
MORGAN STANLEY DEAN WITTER & C             1.903 MS      617446448Q    56.7400     1,207,200.00     54,797,738.15     68,496,528.00
MOTOROLA INC                               0.708 MOT     620076109Q    22.5900     2,702,000.00     48,261,375.59     61,038,180.00
NATIONAL CITY CORP                         4.408 NCC     635405103Q    33.5700       624,400.00     20,278,975.89     20,961,108.00
NEWMONT MNG. CORP. HLDG CO                 0.749 NEM     651639106Q    53.4000       454,300.00     16,566,292.88     24,259,620.00
NEWS CORP INC-CL A                         0.900 NWS.A   65248E104     15.5500     2,567,800.00     43,447,176.00     39,929,290.00
NIKE INC. -CL B                            1.428 NKE     654106103Q    86.7900       206,800.00     13,702,597.00     17,948,172.00
NORTHROP GRUMMAN CORP.                     1.730 NOC     666807102Q    60.1100       395,600.00     17,652,838.74     23,779,516.00
OCCIDENTAL PETROLEUM CORP.                 1.802 OXY     674599105Q    79.8800       438,800.00     11,160,302.17     35,051,344.00
OMNICOM GROUP                              1.174 OMC     681919106     85.1300       202,100.00     14,389,236.75     17,204,773.00
ORACLE SYS. CORP.                          0.000 ORCL    68389X105     12.2100     4,169,400.00     41,514,931.19     50,908,374.00
PEPSICO INC.                               1.760 PEP     713448108Q    59.0800     1,845,100.00     59,730,219.39    109,008,508.00
PFIZER INC.                                4.116 PFE     717081103Q    23.3200     8,192,600.00    179,971,583.86    191,051,432.00
PNC FINANCIAL SERVICES GROUP               3.234 PNC     693475105Q    61.8300       312,352.00     16,140,357.56     19,312,724.16
PRAXAIR INC.                               1.359 PX      74005P104Q    52.9600       356,400.00     16,569,036.00     18,874,944.00
PROCTER & GAMBLE CO                        1.935 PG      742718109Q    57.8800     3,710,923.00    123,747,939.07    214,788,223.24
PROGRESSIVE CORP                           0.102 PGR     743315103    116.7800       219,000.00     19,112,772.84     25,574,820.00
PRUDENTIAL FINANCIAL INC                   1.065 PRU     744320102     73.1900       570,700.00     22,445,246.92     41,769,533.00
QUALCOMM INC                               0.835 QCOM    747525103     43.0800     1,800,000.00     40,985,568.86     77,544,000.00
