ASOF02   Date 01/19/2006 Time 18:24:15   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2005 To 12/31/2005  Page 039

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - QN1       QUANTITATIVE 1000 (Q
Instrument - COM       COMMON STOCK

NATIONWIDE FINANCIAL SERVICE               1.727 NFS     638612101     44.0000       171,200.00      7,400,374.65      7,532,800.01
NEWMONT MNG. CORP. HLDG CO                 0.749 NEM     651639106Q    53.4000       136,700.00      6,940,149.64      7,299,780.00
NISOURCE INCORPORATED                      4.410 NI      65473P105Q    20.8600       364,800.00      8,211,475.92      7,609,728.00
NORDSTROM INC                              0.909 JWN     655664100Q    37.4000       222,400.00      6,559,547.95      8,317,760.00
NORFOLK SOUTHERN CORP.                     1.159 NSC     655844108Q    44.8300       228,800.00      9,425,506.30     10,257,104.00
NORTHROP GRUMMAN CORP.                     1.730 NOC     666807102Q    60.1100       179,500.00      8,942,767.61     10,789,745.00
NOVELL INC                                 0.000 NOVL    670006105      8.8300       867,300.00      7,244,195.19      7,658,259.00
NOVELLUS SYSTEMS INC.                      0.621 NVLS    670008101     24.1200           500.00         12,932.27         12,060.00
NUCOR CORP                                 0.899 NUE     670346105Q    66.7200       126,000.00      7,860,170.85      8,406,720.02
OCCIDENTAL PETROLEUM CORP.                 1.802 OXY     674599105Q    79.8800       138,700.00      7,886,149.59     11,079,355.99
OFFICE DEPOT INC                           0.000 ODP     676220106     31.4000       215,500.00      6,491,413.42      6,766,700.00
ORACLE SYS. CORP.                          0.000 ORCL    68389X105     12.2100       128,400.00      1,467,388.44      1,567,764.00
OVERSEAS SHIPHOLDING GROUP                 1.389 OSG     690368105     50.3900       132,000.00      6,472,920.73      6,651,480.00
PANAMSAT HOLDING CORP                      6.326 PA      69831Y105     24.5000       227,200.00      4,703,390.17      5,566,400.00
PDL BIOPHARMA INC.                         0.000 PDLI    69329Y104     28.4200       177,000.00      4,954,138.18      5,030,340.00
PEPSI BOTTLING GROUP INC                   1.118 PBG     713409100     28.6100       253,700.00      6,776,798.45      7,258,357.00
PEPSIAMERICAS INC                          1.461 PAS     71343P200Q    23.2600       304,400.00      7,340,278.75      7,080,344.00
PEPSICO INC.                               1.760 PEP     713448108Q    59.0800       181,200.00      7,187,839.04     10,705,296.00
PFIZER INC.                                4.116 PFE     717081103Q    23.3200     1,627,400.00     36,070,772.79     37,950,968.00
PHELPS DODGE CORP.                         1.042 PD      717265102Q   143.8700        64,800.00      6,570,900.87      9,322,776.00
PILGRIMS PRIDE CORP                        0.271 PPC     721467108     33.1600       207,400.00      6,795,786.44      6,877,384.00
PMI GROUP INC.                             0.511 PMI     69344M101     41.0700       181,200.00      7,333,651.07      7,441,884.00
POGO PRODUCING CO                          0.501 PPP     730448107     49.8100       143,100.00      7,110,917.40      7,127,811.00
PROCTER & GAMBLE CO                        1.935 PG      742718109Q    57.8800       474,900.00     16,023,825.26     27,487,212.00
PROGRESS ENERGY, INC                       5.510 PGN     743263105Q    43.9200       180,800.00      8,012,049.01      7,940,736.00
PRUDENTIAL FINANCIAL INC                   1.065 PRU     744320102     73.1900       180,200.00      8,611,571.87     13,188,838.00
PULTE HOMES, INC.                          0.406 PHM     745867101Q    39.3600        98,400.00      2,603,549.05      3,873,024.00
QUALCOMM INC                               0.835 QCOM    747525103     43.0800       138,100.00      3,678,031.53      5,949,348.00
QWEST COMMUNICATIONS INTL.                 0.885 Q       749121109      5.6500     1,541,700.00     17,738,529.74      8,710,605.00
RADIAN GROUP INC.                          0.136 RDN     750236101     58.5900       133,700.00      6,389,915.07      7,833,483.00
RAYTHEON COMPANY                           2.191 RTN     755111507Q    40.1500       251,600.00      9,876,081.31     10,101,740.00
RED HAT INC                                0.000 RHAT    756577102     27.2400       188,500.00      4,723,404.73      5,134,740.00
REYNOLDS AMERICAN INC                      5.244 RAI     761713106     95.3300        88,000.00      8,091,627.39      8,389,040.00
SABRE HOLDINGS CORP.                       1.493 TSG     785905100     24.1100       329,300.00      7,625,916.53      7,939,423.00
SAFECO CORP.                               1.769 SAFC    786429100Q    56.5000       141,700.00      7,269,217.42      8,006,050.00
SAFEWAY INC                                0.845 SWY     786514208     23.6600       360,900.00      8,776,548.12      8,538,894.00
SAKS INCORPORATED                          0.000 SKS     79377W108     16.8600       426,500.00      7,170,739.41      7,190,790.00
SCHERING-PLOUGH                            1.055 SGP     806605101Q    20.8500        95,700.00      1,902,757.94      1,995,345.02
SCOTTS COMPANY                             1.105 SMG     810186106     45.2400       131,200.00      4,654,857.49      5,935,488.00
