ASOF02   Date 01/19/2006 Time 18:24:37   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2005 To 12/31/2005  Page 153

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 6CH       CHARTWELL - 2000 VAL
Instrument - COM       COMMON STOCK

AAR CORPORATION                            0.417 AIR     000361105Q    23.9500        42,200.00        572,402.73      1,010,690.01
ADVANTA CORP                               1.676 ADVNB   007942204     32.4400        45,800.00      1,186,303.12      1,485,752.00
ALABAMA NATL BANCORP                       2.084 ALAB    010317105     64.7600         5,989.00        392,085.21        387,847.64
ALASKA COMMUNICATION                       7.874 ALSK    01167P101     10.1600        85,600.00        693,257.11        869,696.00
ALBANY INTL CL-A                           0.995 AIN     012348108Q    36.1600        19,175.00        598,877.05        693,368.00
AMERICAN COMMERCIAL LINES INC              0.000 ACLI    025195207     30.2900        20,425.00        548,819.42        618,673.25
AMERUS GROUP CO                            0.705 AMH     03072M108     56.6700        16,150.00        567,438.56        915,220.50
AMIS HOLDINGS INC                          0.000 AMIS    031538101     10.6500       114,300.00      1,468,200.43      1,217,295.00
AMR CORP.                                  0.000 AMR     001765106     22.2300        30,675.00        426,572.92        681,905.25
AMSURG CORP                                0.000 AMSG    03232P405     22.8600        32,650.00        730,940.32        746,379.00
ANIXTER INTERNATIONAL INC.                 0.000 AXE     035290105     39.1200        32,225.00      1,159,071.26      1,260,642.00
APOGEE ENTERPRISES INC.                    1.603 APOG    037598109     16.2200        79,325.00      1,144,101.11      1,286,651.50
AQUILA INC                                19.444 ILA     03840P102      3.6000       179,125.00        697,578.15        644,850.00
ARCH CAPITAL GROUP LTD                     0.000 ACGL    G0450A105     54.7500        21,675.00      1,045,777.16      1,186,706.25
ARGONAUT GROUP INC                         0.000 AGII    040157109     32.7700        38,600.00        665,696.16      1,264,922.00
ASPEN INSURANCE HOLDINGS LTD               2.534 AHL     G05384105     23.6700        44,075.00      1,126,073.26      1,043,255.25
BE AEROSPACE INC.                          0.000 BEAV    073302101     22.0000        38,350.00        399,659.21        843,700.00
BENCHMARK ELECTRONICS INC                  0.000 BHE     08160H101     33.6300        30,275.00        899,975.37      1,018,148.25
BIG 5 SPORTING GOODS CORP                  1.279 BGFV    08915P101     21.8900        40,150.00        959,153.79        878,883.50
BRIGGS & STRATTON                          2.268 BGG     109043109Q    38.7900        30,675.00      1,067,939.12      1,189,883.25
CASELLA WASTE SYS IN                       0.000 CWST    147448104     12.7900        50,450.00        599,355.13        645,255.50
CHATTEM INC                                0.000 CHTT    162456107     36.3900        21,175.00        756,787.24        770,558.25
CHEMED CORP                                0.483 CHE     16359R103     49.6800         9,925.00        285,592.44        493,074.00
CITIZENS BKG CORP MI                       4.108 CBCF    174420109     27.7500        23,975.00        816,152.29        665,306.25
COMMERCIAL CAPITAL BANCORP INC             1.752 CCBI    20162L105     17.1200        65,975.00      1,211,169.70      1,129,492.00
CRANE CO                                   1.417 CR      224399105Q    35.2700        28,575.00        846,596.00      1,007,840.25
CROWN CORK & SEAL INC.                     5.120 CCK     228368106     19.5300        57,072.00        560,484.11      1,114,616.16
CULLEN/FROST BANKERS INC                   2.235 CFR     229899109     53.6800        21,125.00        772,493.40      1,133,990.00
DIAGNOSTIC PRODUCTS CORP                   0.576 DP      252450101     48.5500        21,425.00      1,012,165.86      1,040,183.75
EMCOR GROUP INC                            0.000 EME     29084Q100     67.5300         9,925.00        455,377.02        670,235.25
ENPRO INDUSTRIES INC                       0.000 NPO     29355X107     26.9500        31,200.00        886,567.83        840,840.00
FIRST MIDWEST BANCORP INC.                 3.137 FMBI    320867104     35.0600        25,033.00        778,956.76        877,656.98
FOSSIL INC.                                0.000 FOSL    349882100     21.5100        28,350.00        646,092.90        609,808.50
GATX CORP                                  2.217 GMT     361448103     36.0800        24,425.00        638,348.21        881,254.00
GENTIVA HEALTH SERVICES                    0.000 GTIV    37247A102     14.7400        33,800.00        551,442.42        498,212.00
GLOBAL IMAGING SYSTEMS INC                 0.000 GISX    37934A100     34.6300        25,975.00        889,289.77        899,514.25
GOLD BANC CORP INC                         1.097 GLDB    379907108     18.2200        56,125.00        845,674.80      1,022,597.50
GRAMERCY CAPITAL CORP                      8.340 GKK     384871109     22.7800        44,100.00        909,766.15      1,004,598.00
GRIFFON CORPORATION                        0.000 GFF     398433102     23.8100        42,450.00        893,907.56      1,010,734.50
