ASOF02   Date 01/19/2006 Time 18:24:40   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2005 To 12/31/2005  Page 172

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 6LA       LORD, ABBETT - 2000
Instrument - COM       COMMON STOCK

GULFMARK OFFSHORE INC                      0.000 GMRK    402629109     29.6200        20,800.00        526,337.92        616,096.00
HEARTLAND EXPRESS INC.                     0.394 HTLD    422347104     20.2900       143,100.00      2,783,512.76      2,903,499.00
HELMERICH & PAYNE, INC                     0.533 HP      423452101Q    61.9100        12,700.00        371,298.92        786,257.00
HEXCEL CORP                                0.000 HXL     428291108     18.0500       172,200.00      2,230,975.29      3,108,210.00
HUB INTERNATIONAL LIMITED                  0.930 HBG     44332P101     25.8000        84,800.00      1,820,805.34      2,187,840.00
HUGHES SUPPLY INC.                         1.004 HUG     444482103     35.8500       104,500.00      2,528,830.50      3,746,325.00
IDACORP, INC.                              4.095 IDA     451107106     29.3000        71,500.00      2,115,436.47      2,094,950.00
IDEX CORPORATION                           1.167 IEX     45167R104     41.1100        38,700.00      1,190,414.77      1,590,957.00
II VI INC                                  0.000 IIVI    902104108     17.8700       113,000.00      1,966,333.74      2,019,310.00
INTERLINE BRANDS INC                       0.000 IBI     458743101     22.7500        77,100.00      1,489,937.36      1,754,025.00
JLG INDUSTIRES, INC.                       0.043 JLG     466210101     45.6600        25,300.00        457,309.07      1,155,198.00
JOHN B. SANFILIPPO & SON INC               0.000 JBSS    800422107     12.9300        12,100.00        295,797.43        156,453.00
K.C.S. ENERGY INC.                         0.330 KCS     482434206     24.2200        75,100.00      1,029,825.67      1,818,922.00
KBNT BANCORP INC                           1.718 KNBT    482921103     16.2900        42,960.00        713,504.86        699,818.40
KENSEY NASH CORP                           0.000 KNSY    490057106     22.0300        33,200.00        882,596.02        731,396.00
KEY ENERGY SERVICES INC                    0.000 KEGS    492914106     13.4700       181,800.00      1,925,806.90      2,448,846.00
KEYSTONE AUTOMOTIVE                        0.000 KEYS    49338N109     31.4800        48,200.00      1,149,621.24      1,517,336.00
KIRBY CORP.                                0.000 KEX     497266106     52.1700        43,900.00      1,257,788.30      2,290,263.00
LADISH INC                                 0.000 LDSH    505754200     22.3500        19,900.00        230,439.08        444,765.00
LSI LIGHTING SYS                           3.065 LYTS    50216C108Q    15.6600        84,460.00      1,234,170.58      1,322,643.60
MCCORMICK & SCHMICKS SEAFOOD R             0.000 MSSR    579793100     22.6100        47,100.00        644,262.79      1,064,931.00
METAL MANAGEMENT INC                       1.289 MTLM    591097209     23.2600        51,900.00      1,235,778.42      1,207,194.00
MIDDLEBY CORP                              0.000 MIDD    596278101     86.5000        17,100.00      1,103,749.87      1,479,150.00
MODINE MANUFACTURING CO                    2.147 MOD     607828100     32.5900        50,500.00      1,467,277.54      1,645,795.00
MOLECULAR DEVICES CORP                     0.000 MDCC    60851C107     28.9300        38,500.00        808,350.68      1,113,805.00
MOOG INC. CL A                             0.000 MOG.A   615394202     28.3800        38,262.00        626,199.72      1,085,875.56
MUELLER INDUSTRIES INC.                    1.458 MLI     624756102     27.4200        55,200.00      1,617,923.49      1,513,584.00
NAVIGATORS GROUP INC                       0.000 NAVG    638904102     43.6100        49,100.00      1,493,577.31      2,141,251.00
NCI BUILDING SYS INC                       0.000 NCS     628852105     42.4800        88,400.00      2,752,649.61      3,755,232.00
NICOR INC.                                 4.731 GAS     654086107Q    39.3100        36,100.00      1,485,792.03      1,419,091.00
ODYSSEY HOLDINGS CORP                      0.498 ORH     67612W108     25.0800        31,500.00        549,250.21        790,020.00
PETCO ANIMAL SUPPLIES INC                  0.000 PETC    716016209     21.9500         5,700.00        119,717.46        125,115.00
PIEDMONT NATURAL GAS CO INC NO             3.807 PNY     720186105     24.1600        76,400.00      1,831,328.07      1,845,824.00
PIKE ELECTRIC CORP                         0.000 PEC     721283109     16.2200        46,200.00        660,936.88        749,364.00
PNM RESOURCES INC                          3.266 PNM     69349H107     24.4900        81,200.00      2,136,706.55      1,988,588.00
POSSIS MEDICAL INC                         0.000 POSS    737407106      9.9500        35,900.00        427,574.80        357,205.00
PRIME MONEY MARKET - 6LA                   0.000 IT-LOR  IT-LOR         1.0000     7,546,874.25      7,546,875.78      7,546,874.25
PROVIDENT BANKSHARES CORPORATI             3.316 PBKS    743859100     33.7700        36,800.00      1,212,042.15      1,242,736.00
PSS WORLD MEDICAL INC.                     0.000 PSSI    69366A100     14.8400        59,730.00        654,690.37        886,393.20
