ASOF02   Date 01/19/2006 Time 18:24:34   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2005 To 12/31/2005  Page 138

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 5IN       INTECH - 1000
Instrument - COM       COMMON STOCK

CARLISLE COS INC                           1.446 CSL     142339100     69.1500         4,400.00        271,470.41        304,260.00
CARMAX INC.                                0.000 KMX     143130102     27.6800         2,700.00         75,995.62         74,736.00
CATERPILLAR INC.                           1.731 CAT     149123101Q    57.7700         8,900.00        314,711.41        514,153.00
CBRL GROUP INC.                            1.479 CBRL    12489V106Q    35.1500         8,600.00        327,917.84        302,290.00
CBS CORP. CL. B                            0.858 CBS     124857202     32.6000        14,300.00        497,710.85        466,180.00
CDW CORP                                   0.746 CDWC    12512N105     57.5700         5,700.00        340,485.16        328,149.00
CELGENE CORP                               0.000 CELG    151020104     64.8000         9,500.00        491,810.58        615,600.00
CENTEX CORP                                0.223 CTX     152312104Q    71.4900         2,000.00        130,861.40        142,980.00
CENTURYTEL, INC.                           0.723 CTL     156700106     33.1600         1,300.00         41,885.78         43,108.00
CEPHALON INC                               0.000 CEPH    156708109     64.7400         6,100.00        254,129.49        394,914.00
CERIDIAN CORP                              0.000 CEN     156779100     24.8500         6,300.00        151,357.29        156,555.00
CERNER CORP.                               0.000 CERN    156782104     90.9100         1,900.00        133,107.38        172,729.00
CERTEGY INC                                0.493 CEY     156880106     40.5600         1,800.00         72,939.06         73,008.00
CHARLES RIVER LABORATORIES                 0.000 CRL     159864107     42.3700         2,000.00         88,412.25         84,740.00
CHECKFREE CORP                             0.000 CKFR    162813109     45.9000         2,000.00         76,943.00         91,800.00
CHEESECAKE FACTORY (THE)                   0.000 CAKE    163072101     37.3900        13,800.00        464,642.89        515,982.00
CHESAPEAKE ENERGY CORP                     0.630 CHK     165167107     31.7300         4,000.00        132,572.60        126,920.00
CHEVRONTEXACO CORP                         3.170 CVX     166764100Q    56.7700        39,465.00      1,722,645.26      2,240,428.05
CHICAGO MERCANTILE EXCHANGE                0.500 CME     167760107    367.4900           500.00        134,284.03        183,745.00
CHICO'S FAS INC                            0.000 CHS     168615102     43.9300        20,600.00        558,286.21        904,958.00
CHIRON CORP                                0.000 CHIR    170040109     44.4600        10,900.00        464,926.66        484,614.00
CHOICEPOINT INC.                           0.000 CPS     170388102     44.5100         1,600.00         67,814.93         71,216.00
CHUBB CORP                                 1.761 CB      171232101Q    97.6500         4,300.00        312,886.66        419,895.00
CHURCH & DWIGHT INC                        0.726 CHD     171340102Q    33.0300        11,250.00        389,643.12        371,587.50
CIGNA CORP.                                0.089 CI      125509109Q   111.7000         8,300.00        683,044.21        927,110.00
CINERGY CORP                               4.521 CIN     172474108Q    42.4600         5,700.00        183,508.16        242,022.00
CISCO SYSTEMS                              0.000 CSCO    17275R102     17.1200        96,600.00      2,200,991.33      1,653,792.00
CITIGROUP INC.                             3.626 C       172967101Q    48.5300        87,400.00      2,933,776.78      4,241,522.00
CITIZENS COMMUNICATIONS CO                 8.176 CZN     17453B101     12.2300        44,400.00        586,951.14        543,012.00
CITRIX SYSTEMS INC                         0.000 CTXS    177376100     28.7800        16,200.00        389,845.48        466,236.00
CITY NATIONAL CORP                         1.987 CYN     178566105     72.4400           500.00         31,002.56         36,220.00
CLEAR CHANNEL COMMUNICATIONS               2.384 CCU     184502102     31.4500        10,700.00        333,564.65        336,515.00
CLOROX COMPANY                             2.039 CLX     189054109Q    56.8900        17,200.00        845,429.99        978,508.00
CMS ENERGY CORP                            4.962 CMS     125896100Q    14.5100           400.00          6,062.84          5,804.00
CNF TRANSPORTATION                         0.715 CNF     12612W104Q    55.8900         1,300.00         56,540.88         72,657.00
COACH INC                                  0.000 COH     189754104     33.3400         7,800.00        104,639.95        260,052.00
COCA COLA CO.                              2.778 KO      191216100Q    40.3100        34,100.00      1,534,829.23      1,374,571.00
COCA-COLA ENTERPRISE                       0.834 CCE     191219104     19.1700        46,300.00        955,801.39        887,571.00
COGNIZANT TECH SOLUTIONS CORP              0.000 CTSH    192446102     50.3500         6,200.00        283,938.99        312,170.00
