ASOF02   Date 01/19/2006 Time 18:24:25   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2005 To 12/31/2005  Page 091

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - 1TR       INTERNAL 1000 TRANSI
Instrument - COM       COMMON STOCK

EDUCATION MANAGEMENT COPR                  0.000 EDMC    28139T101     33.5100         6,849.00        229,343.17        229,509.99
ELECTRONICS FOR IMAGING                    0.000 EFII    286082102     26.6100        14,550.00        341,037.52        387,175.50
EMC CORP                                   0.000 EMC     268648102     13.6200       199,270.00      2,756,372.04      2,714,057.40
EMERSON ELECTRIC CO                        2.382 EMR     291011104Q    74.7000        26,300.00      1,925,380.43      1,964,610.00
ENTERGY CORP.                              3.146 ETR     29364G103Q    68.6500        22,930.00      1,139,040.12      1,574,144.50
EQUIFAX INC                                0.420 EFX     294429105     38.0200        15,124.00        536,911.28        575,014.48
EVEREST RE GROUP LTD.                      0.438 RE      G3223R108    100.3500        17,500.00      1,310,268.09      1,756,125.00
EXPRESS SCRIPTS                            0.000 ESRX    302182100     83.8000        15,800.00        864,461.10      1,324,040.00
EXXON MOBIL CORPORATION                    2.065 XOM     30231G102Q    56.1700       359,749.00     13,574,418.13     20,207,101.33
FED. NATL. MTG. ASSN.                      2.130 FNM     313586109Q    48.8100        89,145.00      5,679,347.69      4,351,167.45
FISERV INC. WISCONSIN                      0.000 FISV    337738108     43.2700         1,307.00         59,106.89         56,553.89
FLORIDA ROCK INDS                          1.223 FRK     341140101S    49.0600        21,200.00      1,125,325.10      1,040,072.00
FLUOR CORP                                 0.828 FLR     343412102     77.2600        11,400.00        824,016.56        880,764.00
FOREST LABORATORIES INC.                   0.000 FRX     345838106     40.6800        10,374.00        406,621.93        422,014.32
FORTUNE BRANDS INC.                        1.845 FO      349631101Q    78.0200        32,600.00      1,930,429.90      2,543,452.00
FOUNDATION COAL HOLDINGS INC               0.526 FCL     35039W100     38.0000        21,670.00        755,009.32        823,460.00
FPL GROUP INC.                             3.416 FPL     302571104Q    41.5600         5,700.00        244,320.89        236,892.00
FRANKLIN RESOURCES INC                     0.510 BEN     354613101Q    94.0100        45,000.00      3,211,602.45      4,230,450.00
FREDDIE MAC                                2.876 FRE     313400301Q    65.3500        41,910.00      2,773,036.43      2,738,818.50
GAMESTOP CORP-CL B                         0.000 GME.B   36467W208     28.9000         4,110.00         86,567.73        118,779.00
GAP INC                                    1.020 GPS     364760108Q    17.6400        44,814.00      1,041,551.11        790,518.96
GENERAL ELECTRIC CO                        2.853 GE      369604103Q    35.0500       557,997.00     17,316,360.09     19,557,794.85
GILEAD SCIENCES INC.                       0.000 GILD    375558103     52.6300        63,948.00      2,574,135.23      3,365,583.24
GOODYEAR T & R                             2.761 GT      382550101Q    17.3800        15,800.00        256,155.92        274,604.00
GOOGLE INC - CL A                          0.000 GOOG    38259P508    414.8600         9,009.00      1,689,171.28      3,737,473.74
GRACO INC.                                 1.589 GGG     384109104     36.4800        23,169.00        848,050.07        845,205.12
GRAINGER W W INC                           1.350 GWW     384802104Q    71.1000        10,510.00        616,746.39        747,261.00
GUESS INC                                  0.000 GES     401617105     35.6000         7,100.00        237,746.70        252,760.00
GUIDANT CORP.                              0.617 GDT     401698105Q    64.7500         2,580.00        169,249.49        167,055.00
H & R BLOCK INC.                           2.036 HRB     093671105Q    24.5500        65,383.00      1,652,844.77      1,605,152.65
HARMAN INTERNATIONAL                       0.051 HAR     413086109     97.8500        34,372.00      2,690,188.77      3,363,300.20
HARRIS CORP.                               0.744 HRS     413875105Q    43.0100        30,143.00        900,267.32      1,296,450.43
HARTE-HANKS INC.                           0.757 HHS     416196103     26.3900        20,400.00        382,672.93        538,356.00
HCA INC                                    1.188 HCA     404119109     50.5000        49,894.00      2,450,540.98      2,519,647.00
HEALTH MGMT ASSOCIATES CL A                1.092 HMA     421933102     21.9600         5,691.00        122,297.13        124,974.34
HENRY (JACK) & ASSOCIATES                  0.943 JKHY    426281101     19.0800         9,201.00        178,113.08        175,555.08
HERSHEY FOODS CORP.                        1.773 HSY     427866108Q    55.2500        13,300.00        806,907.92        734,825.00
HILLENBRAND IND.                           2.287 HB      431573104Q    49.4100         4,660.00        241,162.29        230,250.60
HOME DEPOT INC.                            0.988 HD      437076102Q    40.4800       331,519.00     12,523,744.82     13,419,889.12
