ASOF02   Date 01/19/2006 Time 18:24:08   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2005 To 12/31/2005  Page 002

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - LCA       LARGE-CAP CORE ANALY
Instrument - COM       COMMON STOCK

BAXTER INTL                                1.545 BAX     071813109Q    37.6500       105,000.00      2,834,157.90      3,953,250.00
BECKMAN COULTER INC.                       0.984 BEC     075811109     56.9000        10,200.00        715,113.53        580,380.00
BECTON DICKINSON & COMPANY                 1.431 BDX     075887109Q    60.0800        42,600.00      1,500,211.32      2,559,408.00
BED BATH & BEYOND INC                      0.000 BBBY    075896100     36.1500        50,000.00      1,938,315.00      1,807,500.00
BELLSOUTH                                  4.280 BLS     079860102Q    27.1000       311,700.00      9,997,869.05      8,447,070.00
BEMIS CO.                                  2.583 BMS     081437105Q    27.8700       102,300.00      2,525,437.23      2,851,101.00
BEST BUY COMPANY INC                       0.736 BBY     086516101     43.4800       107,700.00      3,107,078.69      4,682,796.00
BIOGEN IDEC INC                            0.000 BIIB    09062X103     45.3300        83,000.00      3,360,954.24      3,762,390.00
BIOMET INC.                                0.683 BMET    090613100     36.5700        70,100.00      2,879,874.40      2,563,557.00
BOEING CO                                  1.708 BA      097023105Q    70.2400       147,200.00      6,713,221.48     10,339,328.00
BOSTON SCIENTIFIC CORP.                    0.000 BSX     101137107     24.4900       165,630.00      3,883,622.10      4,056,278.70
BRISTOL-MYERS SQUIBB                       4.873 BMY     110122108Q    22.9800       365,800.00      9,815,357.41      8,406,084.00
CANON INC - ADR                            1.429 CAJ     138006309     58.8300       107,570.00      5,542,086.45      6,328,343.10
CAPITAL ONE FINANCIAL CORP.                0.123 COF     14040H105     86.4000        24,600.00      1,157,611.49      2,125,440.00
CARDINAL HEALTH INC.                       0.349 CAH     14149Y108Q    68.7500       123,500.00      6,082,936.61      8,490,625.00
CAREMARK RX INC                            0.000 CMX     141705103     51.7900        99,402.00      2,266,535.79      5,148,029.58
CARNIVAL CORP                              1.870 CCL     143658300Q    53.4700        95,000.00      5,225,149.24      5,079,650.00
CATERPILLAR INC.                           1.731 CAT     149123101Q    57.7700       219,600.00      7,552,362.46     12,686,292.00
CBS CORP. CL. B                            0.858 CBS     124857202     32.6000       412,800.00     15,156,357.80     13,457,280.00
CENTERPOINT ENERGY INC                     1.867 CNP     15189T107Q    12.8500        45,400.00        564,790.88        583,390.00
CENTURYTEL, INC.                           0.723 CTL     156700106     33.1600       228,300.00      8,071,509.29      7,570,428.00
CEPHALON INC                               0.000 CEPH    156708109     64.7400        19,000.00        816,483.50      1,230,060.00
CHARLES RIVER LABORATORIES                 0.000 CRL     159864107     42.3700        37,000.00      1,669,703.90      1,567,690.00
CHEESECAKE FACTORY (THE)                   0.000 CAKE    163072101     37.3900        52,200.00      1,611,938.54      1,951,758.00
CHEVRONTEXACO CORP                         3.170 CVX     166764100Q    56.7700       417,236.00     15,647,282.26     23,686,487.72
CHICO'S FAS INC                            0.000 CHS     168615102     43.9300       134,000.00      2,783,878.06      5,886,620.00
CHUBB CORP                                 1.761 CB      171232101Q    97.6500        31,400.00      1,925,001.09      3,066,210.00
CINTAS CORP                                0.777 CTAS    172908105     41.1800       177,700.00      7,210,626.58      7,317,686.00
CISCO SYSTEMS                              0.000 CSCO    17275R102     17.1200     1,078,900.00     21,664,968.77     18,470,768.00
CITIGROUP INC.                             3.626 C       172967101Q    48.5300     1,175,000.00     31,664,428.74     57,022,750.00
CLEAR CHANNEL COMMUNICATIONS               2.384 CCU     184502102     31.4500       149,400.00      6,156,794.03      4,698,630.00
COCA COLA CO.                              2.778 KO      191216100Q    40.3100       341,300.00     15,389,391.85     13,757,803.00
COLGATE PALMOLIVE                          2.114 CL      194162103Q    54.8500        87,000.00      3,804,968.99      4,771,950.00
COMCAST CORP - CL A                        0.000 CMCSA   20030N101     25.9600       662,000.00     19,832,582.79     17,185,520.00
CONOCOPHILLIPS                             2.131 COP     20825C104Q    58.1800       299,102.00      9,906,126.76     17,401,754.36
CONSOLIDATED EDISON INC.                   4.921 ED      209115104Q    46.3300        40,200.00      1,586,021.17      1,862,466.00
CONSTELLATION BRANDS INC-A                 0.000 STZ     21036P108     26.2300       204,000.00      4,752,675.26      5,350,920.00
CONSTELLATION ENERGY GROUP INC             2.326 CEG     210371100Q    57.6000        28,000.00      1,090,001.20      1,612,800.00
COOPER COMPANIES INC.                      0.117 COO     216648402     51.3000         6,700.00        499,514.74        343,710.00
