ASOF02   Date 01/19/2006 Time 18:24:20   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2005 To 12/31/2005  Page 069

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - QN2       QUANTITATIVE 2000 (Q
Instrument - COM       COMMON STOCK

NEWALLIANCE BANCSHARES INC                 1.513 NAL     650203102     14.5400        89,700.00      1,259,512.05      1,304,238.00
NEWKIRK REALTY TRUST INC                   6.967 NKT     651497109     15.5000        15,800.00        251,220.00        244,900.00
NEWMARKET CORP                             0.000 NEU     651587107     24.4600        38,100.00        637,649.03        931,926.00
NEWPARK RESOURCES INC.                     0.000 NR      651718504      7.6300        88,800.00        574,271.44        677,544.00
NEWPORT CORP                               0.147 NEWP    651824104     13.5400        38,900.00        553,708.10        526,706.00
NGP CAPITAL RESOURCES CO                   4.569 NGPC    62912R107     13.1300        18,300.00        274,647.06        240,279.00
NIC INC                                    0.000 EGOV    62914B100      6.1600        35,400.00        225,020.10        218,064.00
NICOR INC.                                 4.731 GAS     654086107Q    39.3100        53,400.00      1,839,107.22      2,099,154.00
NJ RESOURCES CORP. COMMON                  3.437 NJR     646025106     41.8900        34,000.00      1,094,394.49      1,424,260.00
NL INDS INC                                7.097 NL      629156407     14.0900         8,300.00        117,745.58        116,947.00
NN INC                                     3.018 NNBR    629337106     10.6000        17,800.00        219,604.93        188,680.00
NOBLE INTERNATIONAL LTD                    1.919 NOBL    655053106     20.8400         7,900.00        203,408.43        164,636.00
NORDSON CORP                               1.629 NDSN    655663102     40.5100        26,400.00        837,747.13      1,069,464.00
NORTH PITTSBURGH SYS                       4.027 NPSI    661562108     18.8700        27,600.00        525,904.25        520,812.00
NORTHERN EMPIRE BANCSHARES                 0.000 NREB    665112108     23.6600         8,400.00        257,401.20        198,744.00
NORTHWEST NATURAL GAS CO.                  4.037 NWN     667655104     34.1800        35,300.00      1,049,406.72      1,206,554.00
NORTHWESTERN CORP                          3.991 NWEC    668074305     31.0700        46,800.00      1,345,213.11      1,454,076.00
NOVATEL WIRELESS INC                       0.000 NVTL    66987M604     12.1100         2,400.00         36,618.00         29,064.00
NOVEN PHARMACEUTICALS INC                  0.000 NOVN    670009109     15.1300        24,800.00        467,189.66        375,224.00
NPS PHARMACEUTICALS INC.                   0.000 NPSP    62936P103     11.8400         7,400.00         85,877.00         87,616.00
NS GROUP INC                               0.000 NSS     628916108     41.8100        32,300.00        684,165.56      1,350,463.00
NU SKIN ENTERPRISES                        2.047 NUS     67018T105     17.5800        59,400.00      1,018,360.56      1,044,252.00
NUANCE COMMUNICATIONS                      0.000 NUAN    67020Y100      7.6300       182,216.00        842,902.90      1,390,308.08
NUTRI/SYSTEM INC                           0.000 NTRI    67069D108     36.0200         7,300.00        171,247.16        262,946.00
NUVASINE INC                               0.000 NUVA    670704105     18.1000        13,500.00        190,259.08        244,350.00
NXSTAGE MEDICAL INC                        0.000 NXTM    67072V103     11.9600         6,100.00         59,414.00         72,956.00
O'CHARLEYS INC                             0.000 CHUX    670823103     15.5100        42,910.00        785,055.16        665,534.10
OAKLEY INC.                                1.089 OO      673662102     14.6900        25,600.00        318,654.66        376,064.00
OCCULOGIX INC                              0.000 RHEO    67461T107      7.2000        12,500.00        100,115.95         90,000.00
OCEANEERING INT'L. INC.                    0.000 OII     675232102     49.7800        27,400.00        659,530.02      1,363,972.00
OCEANFIRST FINL CORP                       3.514 OCFC    675234108     22.7600         9,500.00        218,510.64        216,220.00
OCTEL CORP                                 0.860 OTL     675727101     16.2700        13,100.00        250,086.49        213,137.00
OCWEN FINANCIAL CORP                       0.000 OCN     675746101      8.7000        67,300.00        490,862.78        585,510.00
ODYSSEY HEALTHCARE INC                     0.000 ODSY    67611V101     18.6400        55,400.00        984,384.52      1,032,656.00
ODYSSEY HOLDINGS CORP                      0.498 ORH     67612W108     25.0800        20,700.00        503,833.09        519,156.00
OFFSHORE LOGISTICS                         0.000 OLG     676255102     29.2000        24,600.00        610,776.02        718,320.00
OHIO CASUALTY CORP.                        0.847 OCAS    677240103Q    28.3200        77,500.00      1,132,622.59      2,194,800.00
OIL STS INTL INC                           0.000 OIS     678026105     31.6800        51,900.00      1,041,276.60      1,644,192.00
OLD DOMINION FREIGHT LINE                  0.000 ODFL    679580100     26.9800        29,750.00        406,597.17        802,655.00
