ASOF02   Date 01/19/2006 Time 18:24:24   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2005 To 12/31/2005  Page 090

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - 1TR       INTERNAL 1000 TRANSI
Instrument - COM       COMMON STOCK

CHECKFREE CORP                             0.000 CKFR    162813109     45.9000         9,354.00        364,846.71        429,348.60
CHEVRONTEXACO CORP                         3.170 CVX     166764100Q    56.7700       156,618.00      8,591,593.11      8,891,203.85
CHOICE HOTELS INTL INC                     1.245 CHH     169905106     41.7600        13,888.00        386,338.57        579,962.88
CIENA CORP.                                0.000 CIEN    171779101      2.9700        10,900.00         27,961.44         32,373.00
CIGNA CORP.                                0.089 CI      125509109Q   111.7000        36,079.00      1,817,213.27      4,030,024.30
CISCO SYSTEMS                              0.000 CSCO    17275R102     17.1200       375,590.00      7,903,189.46      6,430,100.80
CIT GROUP INC                              1.545 CIT     125581108     51.7800        17,907.00        735,444.76        927,224.46
CITIGROUP INC.                             3.626 C       172967101Q    48.5300       351,520.00     14,579,030.09     17,059,265.60
CLOROX COMPANY                             2.039 CLX     189054109Q    56.8900        47,792.00      2,709,826.18      2,718,886.88
CNA FINANCIAL CORP                         0.000 CNA     126117100     32.7300        19,900.00        481,503.82        651,327.00
CNF TRANSPORTATION                         0.715 CNF     12612W104Q    55.8900        22,800.00      1,086,291.41      1,274,292.00
COACH INC                                  0.000 COH     189754104     33.3400       207,492.00      1,426,869.82      6,917,783.28
COCA COLA CO.                              2.778 KO      191216100Q    40.3100        23,928.00      1,021,392.66        964,537.68
COLGATE PALMOLIVE                          2.114 CL      194162103Q    54.8500        81,214.00      4,074,651.86      4,454,587.90
COMCAST CORP - CL A                        0.000 CMCSA   20030N101     25.9600       330,318.00      9,626,756.85      8,575,055.28
COMCAST CP CL A SPL                        0.000 CMCSK   20030N200Q    25.6900         6,582.00        207,056.04        169,091.58
COMERICA INC.                              3.876 CMA     200340107Q    56.7600         1,757.00         98,706.59         99,727.32
COMPUTER SCIENCES                          0.000 CSC     205363104     50.6400        32,521.00      1,596,705.05      1,646,863.44
CONOCOPHILLIPS                             2.131 COP     20825C104Q    58.1800       185,865.00      7,168,646.74     10,813,625.71
CONSTELLATION ENERGY GROUP INC             2.326 CEG     210371100Q    57.6000        24,872.00        958,048.95      1,432,627.20
CONTINENTAL AIRLINES INC - CLA             0.000 CAL     210795308     21.3000        38,300.00        526,889.41        815,790.00
CONVERGYS CORPORATION                      0.000 CVG     212485106     15.8500        72,594.00      1,138,980.27      1,150,614.90
COSTCO WHOLESALE CORP.                     0.929 COST    22160K105     49.4700        86,272.00      3,946,304.85      4,267,875.84
COUNTRYWIDE FINANCIAL CORP                 1.754 CFC     222372104Q    34.1900       128,333.00      4,406,199.32      4,387,705.27
CVS CORP.                                  0.586 CVS     126650100Q    26.4200       104,900.00      3,160,033.65      2,771,458.00
D.R. HORTON INC.                           1.119 DHI     23331A109     35.7300       136,502.00      2,160,931.80      4,877,216.46
DADE BEHRING HOLDINGS INC                  0.293 DADE    23342J206     40.8900        38,800.00      1,407,146.94      1,586,532.00
DARDEN RESTAURANTS INC                     1.028 DRI     237194105     38.8800        28,000.00        676,707.37      1,088,640.00
DELUXE CORP.                               5.308 DLX     248019101Q    30.1400        17,858.00        765,482.90        538,240.12
DEVON ENERGY CORPORATION                   0.479 DVN     25179M103     62.5400        45,243.00      2,261,892.62      2,829,497.22
DORAL FINANCIAL CORP.                      3.018 DRL     25811P100     10.6000        19,213.00        620,001.06        203,657.80
DOW CHEMICAL CO                            3.058 DOW     260543103Q    43.8200       123,155.00      5,674,067.30      5,396,652.09
DOWNEY FINANCIAL CORP.                     0.584 DSL     261018105     68.3900           688.00         44,835.61         47,052.32
DRESS BARN INC.                            0.000 DBRN    261570105     38.6100        21,800.00        763,782.02        841,698.00
DTE ENERGY COMPANY                         4.769 DTE     233331107Q    43.1900        28,600.00      1,115,525.65      1,235,234.00
EARTHLINK INC                              0.000 ELNK    270321102     11.1100        26,400.00        266,998.37        293,304.00
EASTMAN CHEMICAL CO.                       3.411 EMN     277432100Q    51.5900         6,394.00        327,467.53        329,866.47
EATON VANCE CORP.                          1.462 EV      278265103     27.3600        23,800.00        613,434.66        651,168.00
ECHOSTAR COMMUNICATIONS - A                0.000 DISH    278762109     27.1700        63,367.00      1,806,138.78      1,721,681.37
