ASOF02   Date 01/19/2006 Time 18:24:14   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2005 To 12/31/2005  Page 037

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - QN1       QUANTITATIVE 1000 (Q
Instrument - COM       COMMON STOCK

DUN & BRADSTREET CORP                      0.000 DNB     26483E100     66.9600       116,800.00      7,328,048.43      7,820,928.00
E I DUPONT DE NEM.                         3.482 DD      263534109Q    42.5000         5,700.00        272,048.72        242,250.00
EBAY INC                                   0.000 EBAY    278642103     43.2500       150,600.00      5,300,190.32      6,513,450.00
EDISON INTERNATIONAL                       2.476 EIX     281020107Q    43.6100       207,300.00      7,230,707.69      9,040,353.00
ELI LILLY & COMPANY                        2.827 LLY     532457108Q    56.5900        45,700.00      2,368,647.82      2,586,163.00
ENDO PHARMACEUTICALS                       0.000 ENDP    29264F205     30.2600       232,000.00      6,214,300.92      7,020,320.00
ENERGEN CORP.                              1.101 EGN     29265N108     36.3200        22,400.00        603,326.11        813,568.00
EXPEDIA INC                                0.000 EXPE    30212P105     23.9600       305,400.00      9,007,180.29      7,317,384.00
EXPRESS SCRIPTS                            0.000 ESRX    302182100     83.8000        78,400.00      3,977,014.02      6,569,920.00
EXXON MOBIL CORPORATION                    2.065 XOM     30231G102Q    56.1700     1,006,400.00     27,471,537.36     56,529,488.00
FAIR ISAAC INC.                            0.181 FIC     303250104     44.1700       153,600.00      6,418,742.76      6,784,512.00
FED. NATL. MTG. ASSN.                      2.130 FNM     313586109Q    48.8100        28,300.00      1,337,455.23      1,381,323.00
FEDERATED DEPARTMENT STORES                1.507 FD      31410H101     66.3300       144,900.00      7,475,950.76      9,611,217.00
FIDELITY NATIONAL FINL INC                 2.718 FNF     316326107     36.7900       202,800.00      6,158,483.91      7,461,012.04
FIRST AMERICAN CORP.                       1.589 FAF     318522307     45.3000       156,700.00      7,393,919.97      7,098,510.00
FIRST ENERGY CORP.                         3.674 FE      337932107Q    48.9900       201,600.00      8,490,429.80      9,876,384.00
FORD MOTOR COMPANY                         5.181 F       345370860      7.7200       617,500.00      8,134,410.65      4,767,100.00
FOREST OIL CORP.                           0.000 FST     346091705     45.5700       151,900.00      7,351,161.50      6,922,083.00
FRANKLIN RESOURCES INC                     0.510 BEN     354613101Q    94.0100         2,100.00        145,790.78        197,421.00
FREDDIE MAC                                2.876 FRE     313400301Q    65.3500        15,000.00        693,226.08        980,250.00
FREEPORT MCMORAN CLASS B                   2.323 FCX     35671D857     53.8000       154,400.00      6,484,384.57      8,306,720.00
FREESCALE SEMICONDUCTOR INC -              0.000 FSL.B   35687M206     25.1700       324,600.00      8,516,719.04      8,170,182.00
GENENTECH INC.                             0.000 DNA     368710406     92.5000        22,400.00      1,258,125.86      2,072,000.00
GENERAL ELECTRIC CO                        2.853 GE      369604103Q    35.0500     1,677,600.00     38,674,652.48     58,799,880.00
GENERAL MILLS INC                          2.757 GIS     370334104Q    49.3200        37,900.00      1,847,579.09      1,869,228.00
GENERAL MOTORS CORP                       10.298 GM      370442105Q    19.4200       373,200.00      8,236,012.20      7,247,544.00
GENWORTH FINANCIAL INC-CL A                0.867 GNW     37247D106     34.5800       238,700.00      8,001,327.82      8,254,246.00
GILEAD SCIENCES INC.                       0.000 GILD    375558103     52.6300       165,100.00      7,676,627.41      8,689,213.00
GLOBAL PAYMENTS INC                        0.171 GPN     37940X102     46.6100       162,700.00      6,475,520.66      7,583,447.00
GOLDMAN SACHS GROUP INC                    0.783 GS      38141G104    127.7100       120,600.00     13,864,192.99     15,401,826.00
GOOGLE INC - CL A                          0.000 GOOG    38259P508    414.8600        12,400.00      3,603,083.52      5,144,264.00
HARTFORD FINL SERVICES                     1.397 HIG     416515104     85.8900       130,600.00      8,036,708.68     11,217,234.00
HASBRO INC                                 1.783 HAS     418056107Q    20.1800       355,700.00      6,874,914.67      7,178,026.00
HEALTH NET                                 0.000 HNT     42222G108     51.5500       151,700.00      7,753,372.11      7,820,135.00
HELMERICH & PAYNE, INC                     0.533 HP      423452101Q    61.9100        80,600.00      5,108,089.09      4,989,946.00
HEWLETT-PACKARD CO                         1.117 HPQ     428236103Q    28.6300       737,300.00     18,281,801.44     21,108,899.00
HOME DEPOT INC.                            0.988 HD      437076102Q    40.4800       218,000.00      6,313,989.85      8,824,640.00
HUMANA INC.                                0.000 HUM     444859102     54.3300       168,900.00      4,592,284.60      9,176,337.00
HUNTSMAN CORP                              0.000 HUN     447011107     17.2200       245,800.00      4,670,914.79      4,232,676.00
