ASOF02   Date 01/19/2006 Time 18:24:29   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2005 To 12/31/2005  Page 111

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - 2TR       RUSSELL TRANSITION 2
Instrument - COM       COMMON STOCK

JACKSON HEWITT TAX SERVICE INC             1.154 JTX     468202106     27.7100           500.00         10,693.65         13,855.00
JACUZZI BRANDS INC                         0.000 JJZ     469865109      8.4000           300.00          2,173.86          2,520.00
JAKKS PACIFIC INC.                         0.000 JAKK    47012E106     20.9400         1,200.00         21,721.50         25,128.00
JAMES RIVER COAL CO                        0.000 JRCC    470355207     38.2000         2,000.00         69,278.20         76,400.00
JAMES RIVER GROUP INC                      0.000 JRVR    470359100     19.8500           800.00         14,096.00         15,880.00
JARDEN CORP                                0.000 JAH     471109108     30.1500           800.00         20,965.64         24,120.00
JDA SOFTWARE GROUP INC                     0.000 JDAS    46612K108     17.0100         3,800.00         62,513.96         64,638.00
JLG INDUSTIRES, INC.                       0.043 JLG     466210101     45.6600         1,900.00         34,072.65         86,754.00
JOHN B. SANFILIPPO & SON INC               0.000 JBSS    800422107     12.9300         1,400.00         30,539.43         18,102.00
JONES LANG LASALLE I                       0.993 JLL     48020Q107     50.3500         1,600.00         35,571.44         80,560.00
JOS. A. BANK CLOTHIERS INC.                0.000 JOSB    480838101     43.4100         1,400.00         48,899.56         60,774.00
JOURNAL COMMUNICATIONS INC                 1.863 JRN     481130102     13.9500         3,900.00         64,391.45         54,405.00
JOURNAL REGISTER CO                        0.535 JRC     481138105     14.9500         3,700.00         68,163.88         55,315.00
K-SWISS INC CL-A                           0.616 KSWS    482686102     32.4400           500.00          9,059.55         16,220.00
K.C.S. ENERGY INC.                         0.330 KCS     482434206     24.2200           200.00          2,077.24          4,844.00
K&F INDUSTRIES HOLDINGS INC                0.000 KFI     482241106     15.3600         3,000.00         50,250.00         46,080.00
K2 INC.                                    0.000 KTO     482732104     10.1100           200.00          2,436.93          2,022.00
KADANT INC                                 0.000 KAI     48282T104     18.5000           100.00          1,941.99          1,850.00
KAMAN CORP CL-A                            2.539 KAMN    483548103     19.6900         6,600.00        107,641.19        129,954.00
KANBAY INTERNATIONAL INC                   0.000 KBAY    48369P207     15.8900           500.00         10,397.71          7,945.00
KANSAS CITY LIFE INS                       2.156 KCLI    484836101     50.0800           300.00         13,714.08         15,024.00
KANSAS CITY SOUTHERN INDS                  0.000 KSU     485170302Q    24.4300         1,500.00         24,322.27         36,645.00
KAYDON CORP                                1.493 KDN     486587108Q    32.1400           100.00          2,656.70          3,214.00
KBNT BANCORP INC                           1.718 KNBT    482921103     16.2900           300.00          4,909.90          4,887.00
KEANE INC.                                 0.000 KEA     486665102     11.0100           600.00         10,890.68          6,606.00
KELLY SERVICES INC CL-A                    1.525 KELYA   488152208     26.2200           100.00          2,619.39          2,622.00
KEMET CORP.                                0.000 KEM     488360108      7.0700           300.00          3,575.72          2,121.00
KENNAMETAL INC                             1.489 KMT     489170100     51.0400           100.00          3,798.14          5,104.00
KERYX BIOPHARMACEUTICALS INC               0.000 KERX    492515101     14.6400         4,900.00         77,101.59         71,736.00
KEYNOTE SYSTEMS INC                        0.000 KEYN    493308100     12.8500           200.00          2,581.48          2,570.00
KEYSTONE AUTOMOTIVE                        0.000 KEYS    49338N109     31.4800           100.00          2,896.98          3,148.00
KFORCE INC                                 0.000 KFRC    493732101     11.1600         1,200.00          9,554.06         13,392.00
KIMBALL INTL INC                           6.020 KBALB   494274103     10.6300         4,900.00         69,857.28         52,087.00
KIRBY CORP.                                0.000 KEX     497266106     52.1700           100.00          2,664.01          5,217.00
KOMAG INC                                  0.000 KOMG    500453204     34.6600           400.00          6,206.45         13,864.00
KOPIN CORP                                 0.000 KOPN    500600101      5.3500         8,400.00         45,334.62         44,940.00
KRONOS INC.                                0.000 KRON    501052104     41.8600           200.00          6,779.22          8,372.00
KYPHON INC                                 0.000 KYPH    501577100     40.8300           100.00          2,459.72          4,083.00
LA QUINTA INNS INC                         0.628 LQI     50419U202     11.1400           700.00          4,481.08          7,798.00
