ASOF02   Date 01/19/2006 Time 18:24:08   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2005 To 12/31/2005  Page 005

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - LCA       LARGE-CAP CORE ANALY
Instrument - COM       COMMON STOCK

INTERNATIONAL PAPER                        2.975 IP      460146103Q    33.6100        99,100.00      3,690,325.17      3,330,751.00
INTL BUS MACH CORP                         0.973 IBM     459200101Q    82.2000       371,500.00     27,845,595.48     30,537,300.00
J C PENNEY INC                             0.899 JCP     708160106Q    55.6000        92,000.00      2,622,949.62      5,115,200.00
JACOBS ENGINEERING GROUP                   0.000 JEC     469814107     67.8700        25,757.00      1,240,121.95      1,748,127.59
JOHNSON & JOHNSON                          2.196 JNJ     478160104Q    60.1000       545,800.00     18,958,945.12     32,802,580.00
JPMORGAN CHASE & CO.                       3.426 JPM     46625H100Q    39.6900       911,600.00     30,912,184.82     36,181,404.00
KELLOGG CO.                                2.568 K       487836108Q    43.2200        95,700.00      3,626,245.08      4,136,154.00
KIMBERLY-CLARK CORP                        3.017 KMB     494368103Q    59.6500        78,000.00      4,537,397.23      4,652,700.00
KINETIC CONCEPTS INC                       0.000 KCI     49460W208     39.7600        29,400.00      1,276,144.27      1,168,944.00
KOHLS CORP                                 0.000 KSS     500255104     48.6000       156,600.00      7,561,391.53      7,610,760.00
KRAFT FOODS INC - A                        3.269 KFT     50075N104     28.1400        43,000.00      1,357,882.13      1,210,020.00
KROGER CO.                                 0.000 KR      501044101     18.8800       127,300.00      2,183,840.06      2,403,424.00
LABORATORY CRP OF AMER HLDGS               0.000 LH      50540R409     53.8500        73,000.00      3,500,264.45      3,931,050.00
LAFARGE NORTH AMERICA INC.                 1.744 LAF     505862102     55.0200        18,500.00        713,687.71      1,017,870.00
LAZARD LTD CL. A                           0.890 LAZ     G54050102     31.9000       190,000.00      4,389,266.00      6,061,000.00
LEGGETT & PLATT INC                        2.787 LEG     524660107     22.9600       100,000.00      1,914,050.00      2,296,000.00
LINCARE HOLDINGS INC.                      0.000 LNCR    532791100     41.9100        24,104.00      1,004,554.23      1,010,198.64
LIVE NATION                                0.000 LYV     538034109     13.1000        18,675.00        269,936.62        244,642.50
LOWE'S COS                                 0.360 LOW     548661107Q    66.6600       101,500.00      2,565,420.46      6,765,990.00
LYONDELL CHEMICAL COMPANY                  3.778 LYO     552078107Q    23.8200        60,000.00      1,815,433.50      1,429,200.00
MACROVISION CORP                           0.000 MVSN    555904101     16.7300       467,300.00     10,505,010.34      7,817,929.00
MARSH & MCLENNAN COS.                      2.141 MMC     571748102Q    31.7600       380,400.00     12,426,788.04     12,081,504.00
MASCO CORP.                                2.649 MAS     574599106Q    30.1900        75,000.00      2,318,795.00      2,264,250.00
MASSEY ENERGY CO                           0.422 MEE     576206106Q    37.8700        22,200.00        442,138.86        840,714.00
MBIA INC.                                  1.861 MBI     55262C100Q    60.1600        22,000.00      1,334,971.00      1,323,520.00
MBNA CORP                                  2.062 KRB     55262L100Q    27.1500       133,300.00      3,178,117.28      3,619,095.00
McCORMICK & CO                             2.328 MKC     579780206Q    30.9200        22,000.00        761,719.65        680,240.00
MCDONALDS CORPORATION                      1.987 MCD     580135101Q    33.7200       271,400.00      8,096,114.17      9,151,608.00
MDC HOLDINGS INC                           1.613 MDC     552676108     61.9800        18,000.00      1,391,747.40      1,115,640.00
MDU RESOURCES GROUP                        2.321 MDU     552690109     32.7400        19,400.00        469,962.54        635,156.00
MEDCO HEALTH SOLUTIONS INC                 0.000 MHS     58405U102     55.8000        89,000.00      3,121,927.05      4,966,200.00
MEDTRONIC INC                              0.668 MDT     585055106Q    57.5700       276,000.00     10,124,120.99     15,889,320.00
MERCK & CO INC                             4.778 MRK     589331107Q    31.8100       339,800.00     13,827,370.00     10,809,038.00
MERRILL LYNCH & CO. INC.                   1.181 MER     590188108Q    67.7300       404,900.00     17,849,546.49     27,423,877.00
MICROSOFT CORP.                            1.376 MSFT    594918104     26.1500     2,273,000.00     57,814,194.88     59,438,949.99
MILLIPORE CORPORATION                      0.666 MIL     601073109Q    66.0400         8,200.00        279,110.85        541,528.00
MOHAWK INDUSTRIES INC.                     0.000 MHK     608190104     86.9800        30,500.00      1,987,561.73      2,652,890.00
MOLSON COORS BREWING CO                    1.910 TAP     60871R209Q    66.9900        30,000.00      1,904,261.27      2,009,700.00
MORGAN STANLEY DEAN WITTER & C             1.903 MS      617446448Q    56.7400       357,900.00     16,749,796.01     20,307,246.00
