ASOF02   Date 01/19/2006 Time 18:24:09   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2005 To 12/31/2005  Page 006

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - LCA       LARGE-CAP CORE ANALY
Instrument - COM       COMMON STOCK

MOTOROLA INC                               0.708 MOT     620076109Q    22.5900       727,300.00     12,589,953.61     16,429,707.00
MYLAN LABS                                 1.202 MYL     628530107Q    19.9600       100,000.00      1,789,566.50      1,996,000.00
NATIONAL FUEL & GAS                        3.719 NFG     636180101Q    31.1900        11,900.00        315,662.39        371,161.00
NEKTAR THERAPEUTICS                        0.000 NKTR    640268108     16.4600        25,000.00        415,852.50        411,500.00
NEWELL RUBBERMAID INC.                     3.532 NWL     651229106Q    23.7800        50,000.00      1,080,212.91      1,189,000.00
NEWMONT MNG. CORP. HLDG CO                 0.749 NEM     651639106Q    53.4000        69,600.00      2,540,507.77      3,716,640.00
NEWS CORP INC-CL A                         0.900 NWS.A   65248E104     15.5500       187,740.00      3,116,186.89      2,919,357.00
NEXTEL PARTNERS INC                        0.000 NXTP    65333F107     27.9400        20,500.00        412,861.13        572,770.00
NIKE INC. -CL B                            1.428 NKE     654106103Q    86.7900         8,100.00        526,406.40        702,999.00
NORDSTROM INC                              0.909 JWN     655664100Q    37.4000        81,200.00      1,570,871.56      3,036,880.00
NORTH FORK BANK                            3.655 NFB     659424105     27.3600       530,000.00     13,762,902.29     14,500,800.00
NRG ENERGY INC.                            0.000 NRG     629377508     47.1200        13,100.00        324,744.78        617,272.00
O'REILLY AUTOMOTIVE INC.                   0.000 ORLY    686091109     32.0100        72,600.00        991,328.09      2,323,926.00
OMNICARE INC.                              0.157 OCR     681904108     57.2200        28,300.00        869,500.38      1,619,326.00
OMNIVISION TECHNOLOGIES INC                0.000 OVTI    682128103     19.9600       622,700.00      9,962,024.35     12,429,092.00
ONEOK INC.                                 4.205 OKE     682680103Q    26.6300        16,900.00        437,461.68        450,047.00
ORACLE SYS. CORP.                          0.000 ORCL    68389X105     12.2100        11,500.00        114,506.09        140,415.00
OSHKOSH TRUCK CORPORATION                  0.605 OSK     688239201     44.5900        50,328.00      1,633,532.20      2,244,125.52
OSI PHARMACEUTICALS INC                    0.000 OSIP    671040103     28.0400        19,313.00        845,688.60        541,536.52
PACIFIC GAS & ELEC. CO.                    3.556 PCG     69331C108Q    37.1200        65,200.00      1,777,496.44      2,420,224.00
PARKER-HANNIFIN CORP.                      1.394 PH      701094104Q    65.9600        41,500.00      1,908,446.58      2,737,340.00
PDL BIOPHARMA INC.                         0.000 PDLI    69329Y104     28.4200        31,000.00        560,132.80        881,020.00
PEPSICO INC.                               1.760 PEP     713448108Q    59.0800       304,000.00      9,853,145.88     17,960,320.00
PERKIN ELMER INC                           1.188 PKI     714046109Q    23.5600        21,000.00        362,758.91        494,760.00
PFIZER INC.                                4.116 PFE     717081103Q    23.3200     1,268,700.00     27,890,089.53     29,586,084.00
PLUM CREEK TIMBER CO INC                   4.216 PCL     729251108     36.0500        30,500.00        957,168.29      1,099,525.00
POLO RALPH LAUREN CORP                     0.356 RL      731572103     56.1400        20,300.00        736,617.76      1,139,642.00
PPL CORPORATION                            3.401 PPL     69351T106Q    29.4000        95,200.00      2,418,807.28      2,798,880.00
PRAXAIR INC.                               1.359 PX      74005P104Q    52.9600        61,700.00      1,566,028.60      3,267,632.00
PRECISION CASTPARTS CORP                   0.231 PCP     740189105     51.8100        41,600.00      1,131,754.31      2,155,296.00
PROCTER & GAMBLE CO                        1.935 PG      742718109Q    57.8800       606,007.00     20,760,733.27     35,075,685.16
PROGRESS ENERGY, INC                       5.510 PGN     743263105Q    43.9200        64,300.00      2,702,412.53      2,824,056.00
PUBLIC SVC ENTERPRISES                     3.447 PEG     744573106Q    64.9700        39,400.00      1,498,402.95      2,559,818.00
PUGET ENERGY INC                           4.897 PSD     745310102Q    20.4200        16,500.00        368,234.01        336,930.00
PULTE HOMES, INC.                          0.406 PHM     745867101Q    39.3600        80,000.00      1,710,825.91      3,148,800.00
QUALCOMM INC                               0.835 QCOM    747525103     43.0800       301,800.00      6,871,913.70     13,001,544.00
QUESTAR CORP                               1.188 STR     748356102Q    75.7000        13,700.00        515,143.73      1,037,090.00
RAYONIER INC.                              4.148 RYN     754907103Q    39.8500        12,300.00        284,508.75        490,155.00
REEBOK INTERNATIONAL LTD.                  0.515 RBK     758110100Q    58.2300        42,100.00      1,323,895.36      2,451,483.00
