ASOF02   Date 01/19/2006 Time 18:24:13   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2005 To 12/31/2005  Page 031

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - LCP       LARGE-CAP PASSIVE (Q
Instrument - COM       COMMON STOCK

FIFTH THIRD BANCORP                        4.029 FITB    316773100Q    37.7200       522,300.00     25,257,361.14     19,701,156.00
FIRST DATA CORP                            0.558 FDC     319963104Q    43.0100       857,900.00     24,236,031.71     36,898,279.00
FIRST ENERGY CORP.                         3.674 FE      337932107Q    48.9900       363,400.00     12,117,195.60     17,802,966.00
FORD MOTOR COMPANY                         5.181 F       345370860      7.7200     1,948,700.00     31,676,997.81     15,043,964.00
FPL GROUP INC.                             3.416 FPL     302571104Q    41.5600       432,900.00     17,851,085.51     17,991,324.00
FRANKLIN RESOURCES INC                     0.510 BEN     354613101Q    94.0100       178,000.00      7,995,301.38     16,733,780.00
FREDDIE MAC                                2.876 FRE     313400301Q    65.3500       758,600.00     37,155,120.03     49,574,510.00
GANNETT INC                                1.915 GCI     364730101Q    60.5700       273,700.00     19,796,993.03     16,578,009.00
GAP INC                                    1.020 GPS     364760108Q    17.6400       656,000.00     13,370,889.75     11,571,840.00
GENENTECH INC.                             0.000 DNA     368710406     92.5000       511,000.00     21,341,302.49     47,267,500.00
GENERAL DYNAMICS CORP.                     1.402 GD      369550108Q   114.0500       220,800.00     18,461,888.31     25,182,240.00
GENERAL ELECTRIC CO                        2.853 GE      369604103Q    35.0500    11,686,200.00    272,582,272.69    409,601,310.00
GENERAL MILLS INC                          2.757 GIS     370334104Q    49.3200       322,600.00     14,316,344.46     15,910,632.00
GENERAL MOTORS CORP                       10.298 GM      370442105Q    19.4200       509,000.00     23,869,969.20      9,884,780.00
GENZYME CORP. GEN. DIV.                    0.000 GENZ    372917104     70.7800       278,000.00     10,699,854.97     19,676,840.00
GILEAD SCIENCES INC.                       0.000 GILD    375558103     52.6300       497,800.00     10,593,708.52     26,199,214.00
GOLDEN WEST FINANCIAL CORP                 0.484 GDW     381317106Q    66.0000       279,600.00     12,332,248.69     18,453,600.00
GOLDMAN SACHS GROUP INC                    0.783 GS      38141G104    127.7100       431,100.00     35,056,491.65     55,055,781.00
GOOGLE INC - CL A                          0.000 GOOG    38259P508    414.8600       181,600.00     50,960,474.50     75,338,576.00
GUIDANT CORP.                              0.617 GDT     401698105Q    64.7500       358,100.00     12,900,284.86     23,186,975.00
HALLIBURTON COMPANY                        0.807 HAL     406216101Q    61.9600       491,500.00     14,742,274.54     30,453,340.00
HARLEY-DAVIDSON INC                        1.398 HDI     412822108Q    51.4900       313,700.00     13,596,438.75     16,152,413.00
HARTFORD FINL SERVICES                     1.397 HIG     416515104     85.8900       326,800.00     15,331,038.53     28,068,852.00
HCA INC                                    1.188 HCA     404119109     50.5000       486,100.00     18,880,504.36     24,548,050.00
HERSHEY FOODS CORP.                        1.773 HSY     427866108Q    55.2500       188,200.00     10,041,563.12     10,398,050.00
HEWLETT-PACKARD CO                         1.117 HPQ     428236103Q    28.6300     3,190,400.00     70,619,019.63     91,341,152.00
HOME DEPOT INC.                            0.988 HD      437076102Q    40.4800     2,378,500.00     65,029,448.51     96,281,680.00
HONEYWELL INTERNATIONAL INC                2.214 HON     438516106Q    37.2500       939,900.00     36,833,525.70     35,011,275.00
IAC/INTERACTIVE CORP                       0.000 IACI    44919P300     28.3100       199,050.00      2,668,768.94      5,635,105.50
ILLINOIS TOOL WORKS                        1.500 ITW     452308109Q    87.9900       277,100.00     18,400,891.57     24,382,029.00
INTEL CORP.                                1.282 INTC    458140100Q    24.9600     6,801,700.00    144,626,489.26    169,770,432.00
INTERNATIONAL PAPER                        2.975 IP      460146103Q    33.6100       540,400.00     20,123,629.85     18,162,844.00
INTL BUS MACH CORP                         0.973 IBM     459200101Q    82.2000     1,777,600.00    133,642,555.23    146,118,720.00
JOHNSON & JOHNSON                          2.196 JNJ     478160104Q    60.1000     3,276,400.00    113,763,465.67    196,911,640.00
JPMORGAN CHASE & CO.                       3.426 JPM     46625H100Q    39.6900     3,877,000.00    130,141,218.51    153,878,130.00
JUNIPER NETWORKS INC                       0.000 JNPR    48203R104     22.3000       600,500.00     12,770,687.07     13,391,150.00
KELLOGG CO.                                2.568 K       487836108Q    43.2200       276,000.00      9,577,836.42     11,928,720.00
KIMBERLY-CLARK CORP                        3.017 KMB     494368103Q    59.6500       527,100.00     27,723,785.80     31,441,515.00
KOHLS CORP                                 0.000 KSS     500255104     48.6000       337,500.00     16,157,497.09     16,402,500.00
