ASOF02   Date 01/19/2006 Time 18:24:09   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2005 To 12/31/2005  Page 007

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - LCA       LARGE-CAP CORE ANALY
Instrument - COM       COMMON STOCK

RENAISSANCERE HOLDINGS LTD                 1.813 RNR     G7496G103     44.1100        50,000.00      1,927,500.00      2,205,500.00
RESMED INC                                 0.000 RMD     761152107     38.3100        11,000.00        216,105.95        421,410.00
ROCKWELL AUTOMATION INC                    1.521 ROK     773903109Q    59.1600        94,139.00      4,169,743.78      5,569,263.24
ROCKWELL COLLINS                           1.032 COL     774341101     46.4700        53,650.00      1,775,837.38      2,493,115.50
ROHM & HAAS CO                             2.395 ROH     775371107Q    48.4200       100,100.00      3,751,051.31      4,846,842.00
ROSS STORES INC                            0.830 ROST    778296103     28.9000        97,000.00      2,808,923.76      2,803,300.00
RYLAND GROUP INC                           0.665 RYL     783764103     72.1300        44,700.00      1,817,812.93      3,224,211.00
SAFEWAY INC                                0.845 SWY     786514208     23.6600       139,000.00      2,803,528.40      3,288,740.00
SARA LEE CORP.                             4.179 SLE     803111103Q    18.9000         2,400.00         48,621.93         45,360.00
SCHERING-PLOUGH                            1.055 SGP     806605101Q    20.8500       331,700.00      6,582,756.07      6,915,945.00
SEMPRA ENERGY                              2.587 SRE     816851109     44.8400        34,400.00      1,008,419.04      1,542,496.00
SERVICEMASTER COMPANY                      3.682 SVM     81760N109     11.9500       330,000.00      3,979,672.71      3,943,500.00
SHERWIN-WILLIAMS CO                        1.805 SHW     824348106Q    45.4200        51,900.00      1,562,763.21      2,357,298.00
SIGMA-ALDRICH                              1.200 SIAL    826552101Q    63.2900        18,900.00        957,851.05      1,196,181.00
SOUTHERN CO                                4.315 SO      842587107Q    34.5300        22,200.00        625,286.79        766,566.00
SPRINT NEXTEL CORP                         0.428 S       852061100Q    23.3600       466,746.00      9,314,618.07     10,903,186.56
ST JUDE MED. INC.                          0.000 STJ     790849103     50.2000        60,600.00      1,090,635.38      3,042,120.00
ST PAUL TRAVELERS COS INC                  2.059 STA     792860108Q    44.6700       433,800.00     15,879,902.81     19,377,846.00
STAPLES INC                                0.735 SPLS    855030102     22.7100       220,050.00      3,077,121.21      4,997,335.50
STARWOOD RESORTS                           1.315 HOT     85590A203     63.8600        33,200.00      1,495,043.88      2,120,152.00
STATION CASINOS INC                        1.474 STN     857689103     67.8000        62,000.00      3,899,675.83      4,203,600.00
STRYKER CORP.                              0.247 SYK     863667101     44.4300        99,000.00      3,674,410.83      4,398,570.00
SYMANTEC CORP                              0.000 SYMC    871503108     17.5000       563,626.00     12,637,651.59      9,863,455.00
TALBOTS INC                                1.725 TLB     874161102Q    27.8200        93,300.00      2,555,729.68      2,595,606.00
TARGET CORP                                0.727 TGT     87612E106Q    54.9700        88,900.00      2,622,910.47      4,886,833.00
TECO ENERGY                                4.423 TE      872375100Q    17.1800        33,400.00        463,472.57        573,812.00
TEMPLE-INLAND INC.                         2.006 TIN     879868107Q    44.8500        20,000.00        795,000.00        897,000.00
TENET HEALTHCARE CORP                      0.000 THC     88033G100      7.6600        80,000.00        895,467.00        612,800.00
TEXAS INSTRS INC                           0.374 TXN     882508104Q    32.0700       825,500.00     22,995,337.53     26,473,785.00
TEXTRON INC.                               1.818 TXT     883203101Q    76.9800        81,600.00      5,407,660.79      6,281,568.00
THE ST. JOE COMPANY                        0.952 JOE     790148100     67.2200         6,000.00        334,189.23        403,320.00
THERMO ELECTRON CORP.                      0.000 TMO     883556102     30.1300        27,300.00        679,667.61        822,549.00
TIME WARNER INC.                           1.146 TWX     887317105     17.4400     1,129,300.00     29,094,381.41     19,694,992.00
TRANSOCEAN SEDCO FOREX INC.                0.172 RIG     G90078109     69.6900        55,253.00      3,025,527.61      3,850,581.57
TXU CORPORATION                            3.287 TXU     873168108Q    50.1900        78,200.00      1,560,933.08      3,924,858.00
TYCO INTERNATIONAL LTD                     1.386 TYC     902124106Q    28.8600       160,600.00      5,146,907.73      4,634,916.00
UGI CORP                                   3.276 UGI     902681105     20.6000        16,800.00        338,885.38        346,080.00
UNITED TECHNOLOGIES                        1.574 UTX     913017109Q    55.9100       195,200.00      6,990,802.21     10,913,632.00
UNITEDHEALTH GROUP INC                     0.024 UNH     91324P102A    62.1400       219,600.00      3,754,747.71     13,645,944.00
