ASOF02   Date 01/19/2006 Time 18:24:24   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2005 To 12/31/2005  Page 089

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - 1TR       INTERNAL 1000 TRANSI
Instrument - COM       COMMON STOCK

ARCHER DANIELS MIDLAND CO                  1.378 ADM     039483102Q    24.6600       147,374.00      3,121,330.74      3,634,242.84
AT&T INC                                   5.430 T       00206R102Q    24.4900       188,417.00      4,923,876.33      4,614,332.33
ATMEL CORP                                 0.000 ATML    049513104      3.0900        86,900.00        210,304.40        268,521.00
AUTODESK INC.                              0.139 ADSK    052769106Q    42.9500        67,680.00      1,796,429.62      2,906,855.99
AUTOLIV, INC                               2.818 ALV     052800109     45.4200        29,537.00      1,009,804.03      1,341,570.55
AUTOMATIC DATA PROC.                       1.612 ADP     053015103Q    45.8900        99,100.00      4,139,468.71      4,547,699.00
AXIS CAPITAL HOLDINGS LIMITED              1.918 AXS     G0692U109     31.2800        20,987.00        583,994.77        656,473.36
BAKER HUGHES CORP                          0.855 BHI     057224107Q    60.7800         7,233.00        269,999.36        439,621.74
BANK OF AMERICA CORP.                      4.333 BAC     060505104Q    46.1500       456,724.00     17,178,569.72     21,077,812.60
BARD C. R. INC.                            0.788 BCR     067383109Q    65.9200        32,700.00      1,773,232.84      2,155,584.00
BARR PHARMACEUTICALS INC.                  0.000 BRL     068306109     62.2900        23,687.00      1,085,341.01      1,475,463.23
BECTON DICKINSON & COMPANY                 1.431 BDX     075887109Q    60.0800       112,328.00      5,354,392.30      6,748,666.24
BELLSOUTH                                  4.280 BLS     079860102Q    27.1000        99,600.00      2,661,732.49      2,699,160.00
BERKLEY (WR) CORP                          0.420 BER     084423102     47.6200        20,550.00        468,905.67        978,591.00
BIO RAD LABS INC                           0.000 BIO     090572207     65.4400         4,400.00        232,672.00        287,936.00
BJ'S WHOLESALE CLUB INC.                   0.000 BJ      05548J106     29.5600         3,209.00         92,021.35         94,858.04
BLACK & DECKER                             1.287 BDK     091797100Q    86.9600         9,542.00        556,618.94        829,772.32
BLACKROCK INC                              1.106 BLK     09247X101    108.4800         2,200.00        239,314.25        238,656.00
BLYTH INC.                                 2.195 BTH     09643P108     20.9500         7,133.00        211,914.19        149,436.35
BOEING CO                                  1.708 BA      097023105Q    70.2400        99,358.00      4,357,664.20      6,978,905.92
BORDERS GROUP INC                          1.845 BGP     099709107     21.6700         2,188.00         55,320.15         47,413.96
BOSTON SCIENTIFIC CORP.                    0.000 BSX     101137107     24.4900       154,742.00      4,583,654.96      3,789,631.57
BRINKER INTERNATIONAL INC                  1.034 EAT     109641100     38.6600        44,530.00      1,656,355.74      1,721,529.80
BRISTOL-MYERS SQUIBB                       4.873 BMY     110122108Q    22.9800       115,400.00      2,840,171.41      2,651,892.00
BROCADE COMMUNICATIONS SYSTEM              0.000 BRCD    111621108      4.0700        60,800.00        210,680.48        247,456.00
BRUNSWICK CORP                             1.475 BC      117043109Q    40.6600        21,465.00        862,242.71        872,766.88
BUNGE LIMITED                              1.024 BG      G16962105     56.6100        27,617.00      1,533,985.76      1,563,398.37
CAL DIVE INTERNATIONAL INC                 0.000 CDIS    127914109     35.8900        22,985.00        811,205.13        824,931.66
CARDINAL HEALTH INC.                       0.349 CAH     14149Y108Q    68.7500        45,800.00      2,716,546.86      3,148,750.00
CAREER EDUCATION CORP                      0.000 CECO    141665109     33.7200        29,338.00      1,076,439.65        989,277.35
CATALINA MARKETING CORP                    1.183 POS     148867104     25.3500         2,539.00         63,651.11         64,363.65
CB RICHARD ELLIS GROUP INC-A               0.000 CBG     12497T101     58.8500        20,780.00      1,025,064.81      1,222,903.00
CBRL GROUP INC.                            1.479 CBRL    12489V106Q    35.1500        15,442.00        641,631.54        542,786.30
CBS CORP. CL. B                            0.858 CBS     124857202     32.6000       100,436.00      3,840,089.08      3,274,213.60
CDW CORP                                   0.746 CDWC    12512N105     57.5700        15,170.00        904,530.67        873,336.90
CELANESE CORP-SERIES A                     0.836 CE      150870103     19.1200         5,600.00        107,866.44        107,072.00
CELGENE CORP                               0.000 CELG    151020104     64.8000        32,145.00        922,363.45      2,082,996.00
CENDANT CORP.                              2.550 CD      151313103     17.2500       191,911.00      4,038,064.25      3,310,464.75
CENTURYTEL, INC.                           0.723 CTL     156700106     33.1600        10,052.00        342,815.64        333,324.32
