ASOF02   Date 01/19/2006 Time 18:24:10   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2005 To 12/31/2005  Page 013

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - LC1       LARGE-CAP GROWTH (F)
Instrument - COM       COMMON STOCK

FISHER SCIENTIFIC INT'L.                   0.000 FSH     338032204     61.8600        16,700.00      1,046,111.95      1,033,062.00
FOREST LABORATORIES INC.                   0.000 FRX     345838106     40.6800       195,100.00      6,277,577.23      7,936,668.00
FPL GROUP INC.                             3.416 FPL     302571104Q    41.5600        57,200.00      1,571,412.70      2,377,232.00
FRANKLIN RESOURCES INC                     0.510 BEN     354613101Q    94.0100        24,600.00      1,104,968.62      2,312,646.00
FREDDIE MAC                                2.876 FRE     313400301Q    65.3500        85,200.00      4,172,971.55      5,567,820.00
GANNETT INC                                1.915 GCI     364730101Q    60.5700        39,500.00      2,857,074.27      2,392,515.00
GAP INC                                    1.020 GPS     364760108Q    17.6400       178,800.00      3,644,382.75      3,154,032.00
GENENTECH INC.                             0.000 DNA     368710406     92.5000        55,000.00      2,748,142.75      5,087,500.00
GENERAL ELECTRIC CO                        2.853 GE      369604103Q    35.0500     1,577,300.00     36,778,900.28     55,284,365.00
GENERAL MILLS INC                          2.757 GIS     370334104Q    49.3200        78,700.00      3,492,549.02      3,881,484.00
GILEAD SCIENCES INC.                       0.000 GILD    375558103     52.6300       172,800.00      3,548,369.50      9,094,464.00
GOLDEN WEST FINANCIAL CORP                 0.484 GDW     381317106Q    66.0000        36,200.00      1,596,664.52      2,389,200.00
GOLDMAN SACHS GROUP INC                    0.783 GS      38141G104    127.7100        67,000.00      5,312,568.72      8,556,570.00
GRAINGER W W INC                           1.350 GWW     384802104Q    71.1000        29,200.00      1,449,239.50      2,076,120.00
HALLIBURTON COMPANY                        0.807 HAL     406216101Q    61.9600       314,400.00      8,808,112.97     19,480,224.00
HARLEY-DAVIDSON INC                        1.398 HDI     412822108Q    51.4900        45,600.00      1,976,402.95      2,347,944.00
HARTFORD FINL SERVICES                     1.397 HIG     416515104     85.8900        45,500.00      2,134,523.42      3,907,995.00
HCA INC                                    1.188 HCA     404119109     50.5000        65,100.00      2,512,814.99      3,287,550.00
HEALTH NET                                 0.000 HNT     42222G108     51.5500        78,900.00      2,233,855.29      4,067,295.00
HEINZ H. J. CO.                            3.558 HNZ     423074103Q    33.7200        98,900.00      3,543,315.71      3,334,908.00
HEWLETT-PACKARD CO                         1.117 HPQ     428236103Q    28.6300       568,600.00     12,585,874.67     16,279,018.00
HILTON HOTELS CORP.                        0.663 HLT     432848109Q    24.1100        55,300.00      1,230,956.04      1,333,283.00
HOME DEPOT INC.                            0.988 HD      437076102Q    40.4800       434,200.00     11,871,257.75     17,576,416.00
HONEYWELL INTERNATIONAL INC                2.214 HON     438516106Q    37.2500       126,900.00      4,973,055.01      4,727,025.00
HUMANA INC.                                0.000 HUM     444859102     54.3300       129,700.00      2,471,230.72      7,046,601.00
INTEL CORP.                                1.282 INTC    458140100Q    24.9600     1,156,500.00     24,584,196.58     28,866,240.00
INTL BUS MACH CORP                         0.973 IBM     459200101Q    82.2000       244,200.00     18,359,311.43     20,073,240.00
ITT EDUCATIONAL SERVICES INC               0.000 ESI     45068B109     59.1100        47,300.00      2,189,085.32      2,795,903.00
J C PENNEY INC                             0.899 JCP     708160106Q    55.6000        34,000.00        969,350.94      1,890,400.00
JABIL CIRCUIT INC                          0.000 JBL     466313103     37.0900       103,500.00      2,339,711.65      3,838,815.00
JANUS CAPITAL GROUP INC                    0.214 JNS     47102X105     18.6300       155,000.00      2,585,491.40      2,887,650.00
JDS UNIPHASE CORP                          0.000 JDSU    46612J101      2.3600     3,428,100.00     10,506,187.44      8,090,316.00
JOHNSON & JOHNSON                          2.196 JNJ     478160104Q    60.1000       514,000.00     17,847,155.83     30,891,400.00
JPMORGAN CHASE & CO.                       3.426 JPM     46625H100Q    39.6900       462,700.00     15,531,684.77     18,364,563.00
KB HOME                                    1.376 KBH     48666K109Q    72.6600        13,600.00        448,188.01        988,176.00
KERR MCGEE CORP.                           0.220 KMG     492386107Q    90.8600        11,812.00        615,357.91      1,073,238.32
KEYCORP                                    3.947 KEY     493267108Q    32.9300        60,100.00      1,682,117.84      1,979,093.00
KIMBERLY-CLARK CORP                        3.017 KMB     494368103Q    59.6500       105,800.00      5,564,743.95      6,310,970.00
KINDER MORGAN INC.                         3.262 KMI     49455P101     91.9500        38,000.00      1,954,611.72      3,494,100.00
