ASOF02   Date 01/19/2006 Time 18:24:10   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2005 To 12/31/2005  Page 012

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - LC1       LARGE-CAP GROWTH (F)
Instrument - COM       COMMON STOCK

CONSTELLATION ENERGY GROUP INC             2.326 CEG     210371100Q    57.6000        63,700.00      2,479,752.72      3,669,120.00
CORNING INC                                0.000 GLW     219350105Q    19.6600       110,200.00      2,168,086.34      2,166,532.01
COUNTRYWIDE FINANCIAL CORP                 1.754 CFC     222372104Q    34.1900       128,400.00      1,862,107.20      4,389,996.00
COVENTRY HEALTH CARE INC.                  0.000 CVH     222862104     56.9600       118,500.00      4,256,235.42      6,749,760.00
CROWN CASTLE INTL CO                       0.000 CCI     228227104     26.9100       137,000.00      2,268,393.92      3,686,670.00
D.R. HORTON INC.                           1.119 DHI     23331A109     35.7300        42,867.00        856,591.35      1,531,637.91
DARDEN RESTAURANTS INC                     1.028 DRI     237194105     38.8800        89,700.00      2,374,953.33      3,487,536.00
DEERE & CO.                                2.290 DE      244199105Q    68.1100        41,400.00      2,245,900.14      2,819,754.00
DELL INC                                   0.000 DELL    24702R101     29.9900        18,575.00        690,791.44        557,064.25
DENTSPLY INTERNATIONAL INC.                0.521 XRAY    249030107Q    53.6900        12,800.00        515,504.86        687,232.00
DEVON ENERGY CORPORATION                   0.479 DVN     25179M103     62.5400       157,600.00      4,623,085.11      9,856,304.00
DIAMOND OFFSHORE DRILLING                  0.718 DO      25271C102     69.5600       101,700.00      4,693,588.14      7,074,252.00
DISNEY (WALT) CO.                          1.126 DIS     254687106Q    23.9700       429,000.00     11,712,668.79     10,283,130.00
DOVER CORP.                                1.679 DOV     260003108Q    40.4900       124,400.00      4,648,953.40      5,036,956.00
DOW CHEMICAL CO                            3.058 DOW     260543103Q    43.8200       174,600.00      5,973,379.35      7,650,972.00
DTE ENERGY COMPANY                         4.769 DTE     233331107Q    43.1900        24,700.00        978,012.87      1,066,793.00
DUKE ENERGY CORPORATION                    4.517 DUK     264399106Q    27.4500       134,700.00      3,360,858.75      3,697,515.00
DUN & BRADSTREET CORP                      0.000 DNB     26483E100     66.9600        41,200.00      1,719,403.17      2,758,752.00
DYNEGY INC                                 6.198 DYN     26816Q101      4.8400       469,600.00      2,563,160.71      2,272,864.00
E I DUPONT DE NEM.                         3.482 DD      263534109Q    42.5000       190,100.00      9,110,194.97      8,079,250.00
E*TRADE GROUP INC.                         0.000 ET      269246104     20.8600       274,800.00      3,693,678.92      5,732,328.00
EASTMAN CHEMICAL CO.                       3.411 EMN     277432100Q    51.5900        43,400.00      1,927,958.09      2,239,006.00
EATON CORP.                                1.848 ETN     278058102Q    67.0900        54,300.00      2,551,108.13      3,642,987.00
EDISON INTERNATIONAL                       2.476 EIX     281020107Q    43.6100       101,200.00      2,191,290.17      4,413,332.00
EDWARDS (A.G.) INC                         1.707 AGE     281760108     46.8600        85,700.00      3,679,537.49      4,015,902.00
EL PASO CORP                               1.315 EP      28336L109     12.1600     1,922,200.00     31,554,085.33     23,373,952.00
ELECTRONIC DATA SYSTEMS                    0.831 EDS     285661104Q    24.0400       317,900.00      8,218,482.12      7,642,316.00
ELI LILLY & COMPANY                        2.827 LLY     532457108Q    56.5900        70,600.00      3,457,109.22      3,995,254.00
EMC CORP                                   0.000 EMC     268648102     13.6200       529,100.00      7,435,010.40      7,206,342.00
EMERSON ELECTRIC CO                        2.382 EMR     291011104Q    74.7000       119,900.00      6,118,765.73      8,956,530.00
ENTERGY CORP.                              3.146 ETR     29364G103Q    68.6500        34,600.00      2,012,301.77      2,375,290.00
EXELON CORP                                3.010 EXC     30161N101Q    53.1400        50,300.00      1,613,936.87      2,672,942.00
EXPRESS SCRIPTS                            0.000 ESRX    302182100     83.8000        51,400.00      1,898,869.67      4,307,320.00
EXXON MOBIL CORPORATION                    2.065 XOM     30231G102Q    56.1700       964,800.00     25,539,737.88     54,192,816.00
FED. NATL. MTG. ASSN.                      2.130 FNM     313586109Q    48.8100        66,100.00      3,227,853.10      3,226,341.00
FEDEX CORPORATION                          0.309 FDX     31428X106    103.3900        49,100.00      2,581,471.22      5,076,449.00
FIDELITY NATIONAL FINL INC                 2.718 FNF     316326107     36.7900        65,400.00      1,567,905.19      2,406,066.00
FIRST ENERGY CORP.                         3.674 FE      337932107Q    48.9900        50,400.00      1,680,535.66      2,469,096.00
FISERV INC. WISCONSIN                      0.000 FISV    337738108     43.2700        32,100.00      1,265,963.91      1,388,967.00
