ASOF02   Date 01/19/2006 Time 18:24:17   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2005 To 12/31/2005  Page 052

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - QN2       QUANTITATIVE 2000 (Q
Instrument - COM       COMMON STOCK

CONSOLIDATED GRAPHICS INC.                 0.000 CGX     209341106     47.3400        11,900.00        497,307.38        563,346.00
CONSOLIDATED-TOMOKA LAND CO                0.451 CTO     210226106     70.9000        11,000.00        438,623.51        779,900.00
CONTINENTAL AIRLINES INC - CLA             0.000 CAL     210795308     21.3000        43,000.00        573,026.82        915,900.00
COOPER TIRE & RUBBER                       2.741 CTB     216831107Q    15.3200        67,700.00      1,338,505.61      1,037,164.00
CORINTHIAN COLLEGES INC                    0.000 COCO    218868107     11.7800        96,000.00      1,261,028.40      1,130,880.00
CORN PRODUCTS INT'L INC.                   1.172 CPO     219023108     23.8900        79,300.00      1,089,848.86      1,894,477.00
CORRECTIONS CORP OF                        0.000 CXW     22025Y407     44.9700        30,200.00        836,839.99      1,358,094.00
CORUS BANKSHARES INC                       2.488 CORS    220873103     56.2700        25,300.00        881,772.57      1,423,631.00
CORVEL CORP                                0.000 CRVL    221006109     18.9900        20,200.00        528,332.06        383,598.00
COSTAR GROUP INC                           0.000 CSGP    22160N109     43.1700        17,100.00        739,421.00        738,207.00
COTHERIX INC                               0.000 CTRX    22163T103     10.6200        13,300.00        182,206.90        141,246.00
COURIER CORP                               1.397 CRRC    222660102     34.3400        10,475.00        250,239.95        359,711.50
COVANSYS CORP                              0.000 CVNS    22281W103     13.6100        50,583.00        691,603.64        688,434.63
COVANTA HOLDING CORP.                      0.000 CVA     22282E102     15.0600        80,230.00        865,194.77      1,208,263.80
COVENANT TRANSPORT INC CL-A                0.000 CVTI    22284P105     13.9800         8,900.00        150,303.68        124,422.00
COX RADIO INC                              0.000 CXR     224051102     14.0800        40,500.00        633,178.09        570,240.00
CRA INTERNATIONAL INC                      0.000 CRAI    12618T105     47.6900         3,000.00        129,221.73        143,070.00
CRANE CO                                   1.417 CR      224399105Q    35.2700        54,800.00      1,462,160.19      1,932,796.00
CRAWFORD & CO                              4.166 CRD.B   224633107      5.7600        20,600.00        153,985.53        118,656.00
CREDENCE SYSTEMS CORP                      0.000 CMOS    225302108      6.9600        38,200.00        504,931.01        265,872.00
CROSS COUNTRY INC                          0.000 CCRN    227483104     17.7800        34,000.00        536,272.27        604,520.00
CROWN MEDIA HLDGS IN                       0.000 CRWN    228411104      9.1700        12,900.00        137,930.84        118,293.00
CSG SYSTEMS INTL. INC.                     0.000 CSGS    126349109     22.3200        53,100.00        739,601.19      1,185,192.00
CSK AUTO CORP                              0.000 CAO     125965103     15.0800        47,600.00        735,505.73        717,808.00
CSS INDS INC                               1.562 CSS     125906107     30.7300        16,507.00        551,120.47        507,260.11
CT COMMUNICATIONS IN                       3.294 CTCI    126426402     12.1400        43,490.00        557,569.25        527,968.60
CTS CORP.                                  1.085 CTS     126501105     11.0600        38,800.00        591,044.37        429,128.00
CUBISTS PHARMACEUTICALS                    0.000 CBST    229678107     21.2500        34,297.00        540,873.75        728,811.25
CUMULUS MEDIA INC. CL. A                   0.000 CMLS    231082108     12.4100        59,400.00        955,955.72        737,154.00
CURTISS-WRIGHT CORP.                       0.879 CW      231561101     54.6000        22,800.00        734,156.64      1,244,880.00
CV THERAPEUTICS INC                        0.000 CVTX    126667104     24.7300        29,400.00        653,617.10        727,062.00
CVB FINL CORP                              1.772 CVBF    126600105     20.3100        49,650.00        845,559.63      1,008,391.50
CYBERGUARD CORP                            0.000 CGFW    231910100      8.8300        18,600.00        153,074.88        164,238.00
CYBERONICS INC                             0.000 CYBX    23251P102     32.3000        20,130.00        535,014.01        650,199.00
CYMER INC                                  0.000 CYMI    232572107     35.5100        49,400.00      1,526,807.33      1,754,194.00
CYPRESS BIOSCIENCE INC                     0.000 CYPB    232674507      5.7800        32,100.00        435,790.94        185,538.00
CYPRESS SEMICONDUCTOR CORP                 0.000 CY      232806109     14.2500       107,400.00      1,503,367.72      1,530,450.00
DAKTRONICS INC                             0.338 DAKT    234264109     29.5700        15,800.00        283,325.99        467,206.00
DARLING INTERNATIONAL INC                  0.000 DAR     237266101      3.9700        56,200.00        189,976.07        223,114.00
