ASOF02   Date 01/19/2006 Time 18:24:08   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2005 To 12/31/2005  Page 001

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - LCA       LARGE-CAP CORE ANALY
Instrument - COM       COMMON STOCK

3M COMPANY                                 2.167 MMM     88579Y101Q    77.5000       145,500.00      9,192,284.80     11,276,250.00
ABBOTT LABORATORIES                        2.789 ABT     002824100Q    39.4300       315,286.00     10,191,818.68     12,431,726.98
ADOBE SYSTEMS INC.                         0.067 ADBE    00724F101Q    36.9600       233,082.00      4,452,989.83      8,614,710.72
ADVANCE AUTO PARTS INC                     0.000 AAP     00751Y106     43.4600        97,800.00      2,774,978.32      4,250,388.00
AES CORP                                   0.000 AES     00130H105     15.8300       105,600.00      1,906,581.85      1,671,648.00
AETNA INC.                                 0.042 AET     00817Y108     94.3100        79,000.00      3,875,414.46      7,450,490.00
AFFILIATED COMPUTER SERVICES               0.000 ACS     008190100     59.1800       164,500.00      8,819,829.57      9,735,110.00
AFLAC INC                                  0.947 AFL     001055102     46.4200        85,000.00      2,590,482.20      3,945,700.00
AGILENT TECHNOLOGIES INC                   0.000 A       00846U101     33.2900       394,200.00     12,064,986.08     13,122,918.00
AGL RESOURCES INC                          4.251 ATG     001204106     34.8100        13,400.00        408,480.84        466,454.00
AIR PROD. & CHEM.                          2.162 APD     009158106Q    59.1900        54,600.00      2,532,972.96      3,231,774.00
ALBERTO CULVER CL-B                        1.005 ACV     013068101Q    45.7500        55,000.00      2,526,492.58      2,516,250.00
ALCOA INC.                                 2.029 AA      013817101Q    29.5700       299,700.00      8,357,886.22      8,862,129.00
ALLEGHENY ENERGY INC.                      5.434 AYE     017361106Q    31.6500        22,600.00        382,541.28        715,290.00
ALLERGAN PHARMACEUTICALS INC.              0.370 AGN     018490102Q   107.9600        41,000.00      3,053,942.00      4,426,360.00
ALLSTATE CORP                              2.367 ALL     020002101Q    54.0700       213,400.00      7,632,523.52     11,538,538.00
ALTRIA GROUP INC                           4.282 MO      02209S103Q    74.7200       383,000.00     13,657,997.26     28,617,760.00
AMEREN CORP.                               4.957 AEE     023608102Q    51.2400        32,500.00      1,404,995.61      1,665,300.00
AMERICAN AXLE & MFG HOLDINGS               3.273 AXL     024061103     18.3300       335,000.00      7,963,985.75      6,140,550.00
AMERICAN EXPRESS CO.                       0.932 AXP     025816109Q    51.4600       117,000.00      5,713,361.72      6,020,820.00
AMERICAN INTL GROUP                        0.879 AIG     026874107Q    68.2300       628,700.00     30,836,088.58     42,896,200.99
AMERIPRISE FINANCIAL INC                   1.073 AMP     03076C106     41.0000       180,400.00      6,130,810.48      7,396,400.00
AMETEK INC.                                0.564 AME     031100100Q    42.5400        51,800.00      1,209,075.99      2,203,572.00
AMGEN INC                                  0.000 AMGN    031162100     78.8600       203,900.00      8,496,491.51     16,079,554.00
ANALOG DEVICES                             1.338 ADI     032654105     35.8700       376,900.00     16,302,768.32     13,519,403.00
ANDRX GROUP                                0.000 ADRX    034553107     16.4700       117,000.00      2,051,642.02      1,926,990.00
ANNALY MORTGAGE MANAGEMENT                 3.656 NLY     035710409     10.9400        19,000.00        332,976.36        207,860.00
APACHE CORP.                               0.583 APA     037411105     68.5200       100,261.00      5,232,462.02      6,869,883.72
APPLEBEES INT'L. INC.                      0.885 APPB    037899101     22.5900       134,000.00      3,647,469.33      3,027,060.00
APPLIED MATERIALS INC.                     0.668 AMAT    038222105     17.9400        13,100.00        267,735.75        235,014.00
AQUA AMERICA INC                           1.564 WTR     03836W103     27.3000        20,666.00        338,397.26        564,181.80
ARCHER DANIELS MIDLAND CO                  1.378 ADM     039483102Q    24.6600       127,600.00      2,213,421.04      3,146,616.00
AT&T INC                                   5.430 T       00206R102Q    24.4900       556,300.00     17,784,681.11     13,623,787.00
AUTOLIV, INC                               2.818 ALV     052800109     45.4200       127,000.00      5,021,959.29      5,768,340.00
AVON PRODUCTS                              2.311 AVP     054303102Q    28.5500        82,000.00      2,125,344.15      2,341,100.00
BAKER HUGHES CORP                          0.855 BHI     057224107Q    60.7800       113,588.00      5,221,799.87      6,903,878.64
BANK OF AMERICA CORP.                      4.333 BAC     060505104Q    46.1500       763,300.00     24,962,327.33     35,226,295.00
BANK OF NEW YORK CO, INC                   2.637 BK      064057102Q    31.8500       347,000.00     10,064,494.35     11,051,950.00
BAUSCH & LOMB INC                          0.765 BOL     071707103Q    67.9000        36,000.00      2,717,444.51      2,444,400.00
