ASOF02   Date 01/20/2004 Time 18:59:00   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2003 To 12/31/2003  Page 126

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 5GS       GOLDMAN SACHS - 1000
Instrument - COM       COMMON STOCK

EASTMAN KODAK                              1.947 EK      277461109Q    25.6700        89,300.00      2,234,250.28      2,292,331.00
EDISON INTERNATIONAL                       3.648 EIX     281020107Q    21.9300       197,300.00      3,404,614.40      4,326,789.00
EDWARDS (A.G.) INC                         1.766 AGE     281760108     36.2300        27,200.00      1,064,079.76        985,456.00
ELI LILLY & COMPANY                        2.019 LLY     532457108Q    70.3300        45,200.00      2,494,546.39      3,178,916.00
ENGELHARD CORP.                            1.469 EC      292845104Q    29.9500        37,300.00      1,073,365.71      1,117,135.00
ENTERGY CORP.                              3.150 ETR     29364G103Q    57.1300        52,600.00      2,592,048.38      3,005,038.00
EXELEON CORP                               3.013 EXC     30161N101Q    66.3600        46,000.00      2,659,710.00      3,052,560.00
EXXON MOBIL CORPORATION                    2.439 XOM     30231G102Q    41.0000       311,300.00      8,500,566.97     12,763,300.00
FED. NATL. MTG. ASSN.                      2.398 FNM     313586109Q    75.0600         8,600.00        482,061.20        645,516.00
FEDERATED DEPARTMENT STORES                1.060 FD      31410H101     47.1300        95,700.00      4,430,643.11      4,510,341.00
FEDERATED INVESTORS INC.-CL B              1.158 FII     314211103     29.3600        39,300.00      1,127,314.03      1,153,848.00
FIDELITY NATIONAL FINL INC                 1.856 FNF     316326107     38.7800       110,875.00      3,205,027.74      4,299,732.49
FIRST AMERICAN CORP.                       2.015 FAF     318522307     29.7700        33,200.00        673,270.98        988,364.00
FORD MOTOR COMPANY                         2.500 F       345370860     16.0000       219,000.00      2,359,740.67      3,504,000.00
FOUNDRY NETWORKS INC                       0.000 FDRY    35063R100     27.3600        26,900.00        641,532.72        735,984.00
FOX ENTERTAINMENT GRP INC. - C             0.000 FOX     35138T107     29.1500       145,000.00      3,257,795.29      4,226,750.00
FPL GROUP INC.                             3.668 FPL     302571104Q    65.4200        38,700.00      2,181,142.15      2,531,754.00
FREDDIE MAC                                1.783 FRE     313400301Q    58.3200        29,900.00      1,697,518.68      1,743,768.00
FREEPORT MCMORAN CLASS B                   1.898 FCX     35671D857     42.1300        30,300.00        486,124.18      1,276,539.00
FRIEDMAN BILLINGS RAMSEY -A                5.892 FBR     358434108     23.0800        50,800.00      1,068,443.40      1,172,464.00
GENENTECH INC.                             0.000 DNA     368710406     93.5700        29,500.00      1,785,734.74      2,760,315.00
GENERAL ELECTRIC CO                        2.582 GE      369604103Q    30.9800       492,400.00     13,870,702.65     15,254,552.00
GENERAL MOTORS CORP                        3.745 GM      370442105Q    53.4000       102,700.00      4,803,707.67      5,484,180.00
GEORGIA PACIFIC                            1.630 GP      373298108Q    30.6700        24,200.00        607,170.74        742,214.00
GILEAD SCIENCES INC.                       0.000 GILD    375558103     58.1400        71,800.00      3,345,266.97      4,174,451.99
GILLETTE CO                                1.769 G       375766102Q    36.7300        48,100.00      1,671,267.27      1,766,713.00
GRAINGER W W INC                           1.561 GWW     384802104Q    47.3900        12,100.00        593,978.51        573,419.00
GTECH HOLDINGS CORP                        1.374 GTK     400518106     49.4900        40,700.00      1,851,148.19      2,014,243.00
GUIDANT CORP.                              0.531 GDT     401698105Q    60.2000        84,900.00      4,474,751.28      5,110,980.00
HALLIBURTON COMPANY                        1.923 HAL     406216101Q    26.0000        28,000.00        567,810.43        728,000.01
HASBRO BRADLEY                             0.563 HAS     418056107Q    21.2800        39,100.00        831,922.88        832,048.00
HEALTH NET                                 0.000 HNT     42222G108     32.7000        21,800.00        653,265.70        712,860.00
HEWLETT-PACKARD CO                         1.393 HPQ     428236103Q    22.9700       183,800.00      4,256,691.28      4,221,886.00
HOME DEPOT INC.                            0.789 HD      437076102Q    35.4900        39,500.00      1,304,999.92      1,401,855.01
HUDSON CITY BANCORP INC                    1.571 HCBK    443683107     38.1800        30,400.00        574,271.84      1,160,672.00
HUGHES ELECTRONICS CORP                    0.000 HS      444418107     16.5500        78,699.46        924,970.85      1,302,476.07
HUMANA INC.                                0.000 HUM     444859102     22.8500       115,800.00      2,249,910.64      2,646,030.00
IMS HEALTH INC.                            0.321 RX      449934108     24.8600       144,600.00      3,369,393.14      3,594,756.00
INTEL CORP.                                0.248 INTC    458140100Q    32.2000       513,500.00     14,468,751.83     16,534,700.00
