ASOF02   Date 01/20/2004 Time 18:58:45   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2003 To 12/31/2003  Page 052

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK
Portfolio  - QN1       QUANTITATIVE 1000 (Q
Instrument - COM       COMMON STOCK

FPL GROUP INC.                             3.668 FPL     302571104Q    65.4200        34,000.00      1,747,370.54      2,224,280.00
FRANKLIN RESOURCES INC                     0.653 BEN     354613101Q    52.0600        30,500.00      1,105,096.98      1,587,830.00
FREDDIE MAC                                1.783 FRE     313400301Q    58.3200       129,100.00      5,959,959.70      7,529,111.99
FREEPORT MCMORAN CLASS B                   1.898 FCX     35671D857     42.1300        24,400.00        473,675.65      1,027,972.00
FRIEDMAN BILLINGS RAMSEY -A                5.892 FBR     358434108     23.0800        13,900.00        222,597.81        320,812.00
FULTON FINANCIAL CORP                      2.921 FULT    360271100     21.9100        19,600.00        400,676.97        429,436.00
FURNITURE BRANDS INTERNATIONAL             1.704 FBN     360921100     29.3300         8,600.00        181,829.23        252,238.01
GALLAGHER (ARTHUR) J & CO.                 2.216 AJG     363576109Q    32.4900        16,800.00        546,880.56        545,832.00
GANNETT INC                                1.121 GCI     364730101Q    89.1600        50,000.00      3,010,083.06      4,458,000.00
GAP INC                                    0.383 GPS     364760108Q    23.2100       122,400.00      2,345,082.46      2,840,904.00
GENENTECH INC.                             0.000 DNA     368710406     93.5700        45,200.00      3,395,061.59      4,229,364.00
GENERAL DYNAMICS CORP.                     1.416 GD      369550108Q    90.3900        40,000.00      2,551,845.90      3,615,600.01
GENERAL ELECTRIC CO                        2.582 GE      369604103Q    30.9800     1,859,500.00     42,341,041.43     57,607,309.99
GENERAL MILLS INC                          2.428 GIS     370334104Q    45.3000        68,600.00      2,978,636.44      3,107,579.99
GENERAL MOTORS CORP                        3.745 GM      370442105Q    53.4000        98,900.00      4,864,583.06      5,281,259.99
GENTEX CORP.                               1.358 GNTX    371901109     44.1600        14,100.00        601,604.80        622,656.00
GENUINE PARTS CO                           3.554 GPC     372460105Q    33.2000        32,300.00      1,044,136.13      1,072,360.01
GENZYME CORP. GEN. DIV.                    0.000 GENZ    372917104     49.3400        35,800.00      1,233,088.57      1,766,372.00
GEORGIA PACIFIC                            1.630 GP      373298108Q    30.6700        67,200.00      1,545,985.75      2,061,024.00
GETTY IMAGES INC.                          0.000 GYI     374276103     50.1300         5,900.00        241,185.17        295,767.00
GILEAD SCIENCES INC.                       0.000 GILD    375558103     58.1400        37,200.00      1,003,176.91      2,162,808.00
GILLETTE CO                                1.769 G       375766102Q    36.7300       189,500.00      6,453,235.78      6,960,335.00
GLOBAL PAYMENTS INC-W/I                    0.339 GPN     37940X102     47.1200         5,100.00        126,015.08        240,312.00
GOLDEN WEST FINANCIAL CORP                 0.387 GDW     381317106Q   103.1900        23,100.00      1,247,968.24      2,383,689.00
GOLDMAN SACHS GROUP INC                    1.012 GS      38141G104     98.7300        52,900.00      3,978,956.60      5,222,817.00
GOODRICH CORP.                             2.694 GR      382388106Q    29.6900        21,800.00        517,270.57        647,242.00
GRACO INC.                                 1.396 GGG     384109104     40.1000         8,500.00        189,966.60        340,849.99
GRAINGER W W INC                           1.561 GWW     384802104Q    47.3900        14,200.00        605,761.58        672,938.00
GREAT PLAINS ENERGY INC                    5.216 GXP     391164100     31.8200        12,800.00        315,001.50        407,296.00
GREENPOINT FINANCIAL                       2.718 GPT     395384100     35.3200        22,099.99        590,830.80        780,571.99
GTECH HOLDINGS CORP                        1.374 GTK     400518106     49.4900         9,900.00        343,668.24        489,951.01
GUIDANT CORP.                              0.531 GDT     401698105Q    60.2000        57,500.00      2,177,267.75      3,461,500.00
H & R BLOCK INC.                           1.444 HRB     093671105Q    55.3700        33,300.00      1,285,994.42      1,843,821.00
HALLIBURTON COMPANY                        1.923 HAL     406216101Q    26.0000        81,100.00      1,724,713.88      2,108,600.00
HARLEY-DAVIDSON INC                        0.673 HDI     412822108Q    47.5300        56,300.00      2,302,763.34      2,675,938.99
HARMAN INTERNATIONAL                       0.067 HAR     413086109     73.9800        13,900.00        479,545.61      1,028,322.00
HARRAH'S ENTERTAINMENT INC.                2.411 HET     413619107     49.7700        20,400.00        965,908.44      1,015,307.99
HARRIS CORP.                               1.054 HRS     413875105Q    37.9500        12,300.00        372,831.66        466,785.00
HARSCO CORP                                2.510 HSC     415864107Q    43.8200         7,500.00        189,246.11        328,650.00
