ASOF02   Date 01/20/2004 Time 18:59:00   STATE TEACHERS RETIREMENT SYSTEM OF OHIO          Period 12/01/2003 To 12/31/2003  Page 125

Monthly Market Portfolio

Investment Desc             Rating Coupon Yield  Ticker Identifier F      Price      Par/Shares      Book Value       Market Value
------------------------------------------------------------------------------------------------------------------------------------

Group - COMMON STOCK - EXTERNALLY MANAGED
Portfolio  - 5GS       GOLDMAN SACHS - 1000
Instrument - COM       COMMON STOCK

BRISTOL-MYERS SQUIBB                       3.916 BMY     110122108Q    28.6000        19,300.00        509,882.84        551,980.00
BURLINGTON RESOURCES                       1.083 BR      122014103Q    55.3800        30,100.00      1,610,717.22      1,666,938.00
CAESARS ENTERTAINMENT INC                  0.000 CZR     127687101     10.8300        91,000.00        985,757.50        985,530.00
CARLISLE COS INC                           1.445 CSL     142339100     60.8600        12,100.00        513,913.62        736,406.00
CATERPILLAR INC.                           1.782 CAT     149123101Q    83.0200        14,600.00      1,023,433.12      1,212,092.00
CBRL GROUP INC.                            1.150 CBRL    12489V106Q    38.2600        52,800.00      1,994,956.17      2,020,128.00
CENTURYTEL, INC.                           0.674 CTL     156700106     32.6200        41,900.00      1,422,706.87      1,366,778.00
CHEVRONTEXACO CORP                         3.380 CVX     166764100Q    86.3900        21,800.00      1,705,951.22      1,883,302.00
CHICO'S FAS INC                            0.000 CHS     168615102     36.9500        65,800.00      2,168,557.44      2,431,310.00
CHUBB CORP                                 2.114 CB      171232101Q    68.1000        15,200.00        980,126.40      1,035,120.00
CISCO SYSTEMS                              0.000 CSCO    17275R102     24.2900       270,500.00      7,765,769.94      6,570,445.00
CIT GROUP INC                              1.335 CIT     125581108     35.9500        83,200.00      2,714,247.90      2,991,040.00
CITIGROUP INC.                             2.884 C       172967101Q    48.5400       361,800.00     10,929,389.11     17,561,772.00
CITRIX SYSTEMS INC                         0.000 CTXS    177376100     21.2100        40,500.00        785,720.25        859,005.00
CLEAR CHANNEL COMMUNICATIONS               0.854 CCU     184502102     46.8300        13,800.00        484,585.62        646,254.00
CLOROX COMPANY                             2.224 CLX     189054109Q    48.5600        25,300.00      1,129,541.35      1,228,568.00
COACH INC                                  0.000 COH     189754104     37.7500       113,000.00      3,354,490.05      4,265,750.00
COCA COLA CO.                              1.734 KO      191216100Q    50.7500        90,400.00      5,206,040.80      4,587,800.00
COMCAST CORP - CL A                        0.000 CMCSA   20030N101     32.8700       129,319.00      4,554,612.67      4,250,715.51
COMPUTER ASSOCIATE INTL. INC.              0.292 CA      204912109S    27.3400        75,600.00      1,033,149.60      2,066,904.00
COMPUTER SCIENCES                          0.000 CSC     205363104     44.2300        71,300.00      2,903,518.16      3,153,599.00
COMVERSE TECHNOLOGY INC.                   0.000 CMVT    205862402     17.5900        76,700.00      1,284,043.68      1,349,153.00
CONOCOPHILLIPS                             2.623 COP     20825C104Q    65.5700        99,209.00      4,809,154.26      6,505,134.13
CONSTELLATION ENERGY GROUP INC             2.655 CEG     210371100Q    39.1600        46,400.00      1,530,787.02      1,817,024.00
CONVERGYS CORPORATION                      0.000 CVG     212485106     17.4600        50,600.00        916,193.96        883,476.00
COOPER INDUSTRIES LTD - CLASS              2.416 CBE     G24182100Q    57.9300        18,200.00        678,750.80      1,054,326.00
COSTCO WHOLESALE CORP.                     0.000 COST    22160K105     37.1800        21,800.00        789,034.50        810,524.00
COVENTRY HEALTH CARE INC.                  0.000 CVH     222862104     64.4900        12,000.00        572,356.80        773,880.00
CVS CORP.                                  0.733 CVS     126650100Q    36.1200        38,400.00      1,172,881.12      1,387,008.00
DELL INC                                   0.000 DELL    24702R101     33.9600       186,100.00      6,316,053.05      6,319,956.00
DELPHI AUTOMOTIVE SYSTEMS CORP             2.742 DPH     247126105     10.2100       186,400.00      1,505,373.50      1,903,144.00
DELUXE CORP.                               3.580 DLX     248019101Q    41.3300        66,000.00      2,807,651.97      2,727,780.00
DEVON ENERGY CORPORATION                   0.349 DVN     25179M103     57.2600        23,800.00      1,300,329.57      1,362,788.00
DILLARDS INC. CL-A                         0.972 DDS     254067101Q    16.4600        37,600.00        896,817.61        618,896.00
DISNEY (WALT) CO.                          0.900 DIS     254687106Q    23.3300       117,800.00      3,821,702.51      2,748,274.00
DOLLAR TREE STORES INC                     0.000 DLTR    256747106     30.0600        28,500.00      1,035,912.30        856,710.00
DOVER CORP.                                1.509 DOV     260003108Q    39.7500        16,100.00        473,847.15        639,975.00
DOW CHEMICAL CO                            3.223 DOW     260543103Q    41.5700        17,300.00        557,729.81        719,161.00
E*TRADE GROUP INC.                         0.000 ET      269246104     12.6500        99,400.00        992,638.22      1,257,410.00
